link,bin,lane,cls,rows,stopped,qtail_min,qhead_max,nveh
68,2700,2,signal,298,11,315.3399963378906,340.8900146484375,73
68,2700,3,ramp,50,18,327.5299987792969,340.1700134277344,20
68,2700,3,signal,298,0,,,59
68,2700,4,ramp,28,0,,,12
68,2700,4,signal,241,0,,,44
68,2850,1,ramp,149,16,13.529999732971191,315.44000244140625,36
68,2850,1,signal,409,10,237.9199981689453,323.2200012207031,83
68,2850,2,ramp,100,7,25.899999618530273,347.0,36
68,2850,2,signal,275,1,335.0199890136719,335.0199890136719,75
68,2850,3,ramp,53,7,321.7300109863281,339.5,21
68,2850,3,signal,295,4,333.1400146484375,339.5,56
68,2850,4,ramp,39,0,,,16
68,2850,4,signal,313,0,,,46
68,3000,1,ramp,173,14,227.77000427246094,351.07000732421875,34
68,3000,1,signal,412,13,242.86000061035156,335.2699890136719,92
68,3000,2,ramp,138,38,241.55999755859375,347.45001220703125,36
68,3000,2,signal,304,9,266.6300048828125,340.8500061035156,74
68,3000,3,ramp,74,24,109.91999816894531,339.5,24
68,3000,3,signal,263,0,,,61
68,3000,4,ramp,37,2,334.5,334.5,15
68,3000,4,signal,253,2,327.2799987792969,328.1400146484375,45
68,3150,1,ramp,208,56,178.19000244140625,343.7699890136719,35
68,3150,1,signal,495,14,242.3000030517578,338.760009765625,97
68,3150,2,ramp,159,58,289.1499938964844,347.0,35
68,3150,2,signal,343,5,287.07000732421875,339.760009765625,81
68,3150,3,ramp,55,17,332.9100036621094,339.989990234375,20
68,3150,3,signal,287,2,329.79998779296875,330.239990234375,65
68,3150,4,ramp,29,1,334.5,334.5,15
68,3150,4,signal,232,4,321.5299987792969,329.3999938964844,49
68,3300,1,ramp,153,16,231.38999938964844,335.7200012207031,32
68,3300,1,signal,426,2,297.0299987792969,327.0899963378906,89
68,3300,2,ramp,97,19,281.1300048828125,347.45001220703125,34
68,3300,2,signal,312,1,333.6000061035156,333.6000061035156,87
68,3300,3,ramp,39,10,332.95001220703125,339.5,17
68,3300,3,signal,331,3,327.4700012207031,334.4100036621094,72
68,3300,4,ramp,16,0,,,9
68,3300,4,signal,316,0,,,56
68,3450,1,ramp,165,20,194.30999755859375,337.55999755859375,29
68,3450,1,signal,475,7,198.89999389648438,322.94000244140625,87
68,3450,2,ramp,116,32,279.9800109863281,347.67999267578125,32
68,3450,2,signal,348,3,335.1300048828125,341.239990234375,78
68,3450,3,ramp,61,19,316.2900085449219,340.07000732421875,20
68,3450,3,signal,280,11,310.07000732421875,339.5,62
68,3450,4,ramp,29,3,334.5,334.5,9
68,3450,4,signal,288,8,303.3800048828125,328.8999938964844,48
68,3600,1,ramp,159,14,207.07000732421875,341.4700012207031,37
68,3600,1,signal,364,4,221.74000549316406,341.4599914550781,83
68,3600,2,ramp,102,28,310.69000244140625,347.6700134277344,33
68,3600,2,signal,322,6,241.57000732421875,334.3399963378906,82
68,3600,3,ramp,56,17,321.30999755859375,339.5,20
68,3600,3,signal,284,4,327.80999755859375,339.4800109863281,70
68,3600,4,ramp,28,0,,,11
68,3600,4,signal,306,0,,,50
68,3750,1,ramp,160,14,199.97000122070312,351.25,29
68,3750,1,signal,452,2,244.57000732421875,348.6499938964844,98
68,3750,2,ramp,79,23,312.32000732421875,347.0,25
68,3750,2,signal,339,3,326.7900085449219,333.2799987792969,94
68,3750,3,ramp,35,7,104.12999725341797,339.5,16
68,3750,3,signal,323,0,,,74
68,3750,4,ramp,25,0,,,9
68,3750,4,signal,275,0,,,59
68,3900,1,ramp,145,8,212.8800048828125,310.69000244140625,32
68,3900,1,signal,510,6,193.97000122070312,311.8800048828125,105
68,3900,2,ramp,94,11,322.4800109863281,347.45001220703125,35
68,3900,2,signal,476,0,,,112
68,3900,3,ramp,48,4,266.1600036621094,339.5,19
68,3900,3,signal,429,0,,,85
68,3900,4,ramp,34,0,,,17
68,3900,4,signal,403,0,,,69
68,4050,1,ramp,152,20,6.449999809265137,236.4499969482422,37
68,4050,1,signal,387,5,238.10000610351562,333.6300048828125,84
68,4050,2,ramp,97,28,334.17999267578125,347.0,32
68,4050,2,signal,316,12,323.8900146484375,338.3699951171875,82
68,4050,3,ramp,50,8,334.2799987792969,339.5,19
68,4050,3,signal,289,0,,,65
68,4050,4,ramp,22,0,,,10
68,4050,4,signal,314,0,,,50
68,4200,1,ramp,165,22,217.82000732421875,351.3900146484375,35
68,4200,1,signal,390,3,239.22999572753906,303.760009765625,84
68,4200,2,ramp,81,16,328.54998779296875,347.45001220703125,27
68,4200,2,signal,354,2,333.6099853515625,333.6099853515625,88
68,4200,3,ramp,33,2,339.5,339.5,14
68,4200,3,signal,313,1,339.5,339.5,75
68,4200,4,ramp,19,0,,,8
68,4200,4,signal,328,0,,,55
68,4350,1,ramp,118,18,6.829999923706055,335.70001220703125,28
68,4350,1,signal,469,6,237.97000122070312,339.54998779296875,95
68,4350,2,ramp,121,25,295.2200012207031,347.0,35
68,4350,2,signal,323,0,,,79
68,4350,3,ramp,29,0,,,16
68,4350,3,signal,243,0,,,58
68,4350,4,ramp,28,0,,,11
68,4350,4,signal,277,0,,,49
68,4500,1,ramp,155,7,221.55999755859375,246.67999267578125,33
68,4500,1,signal,332,4,238.8699951171875,342.7799987792969,78
68,4500,2,ramp,107,24,286.04998779296875,347.0,34
68,4500,2,signal,387,3,334.1199951171875,341.30999755859375,94
68,4500,3,ramp,43,7,329.260009765625,339.5,16
68,4500,3,signal,307,0,,,71
68,4500,4,ramp,32,3,334.5,334.5,13
68,4500,4,signal,280,3,329.1199951171875,329.3399963378906,57
68,4650,1,ramp,102,5,218.88999938964844,334.0199890136719,25
68,4650,1,signal,434,2,238.0800018310547,245.08999633789062,97
68,4650,2,ramp,71,20,315.760009765625,347.0,30
68,4650,2,signal,388,2,341.30999755859375,341.30999755859375,89
68,4650,3,ramp,31,6,334.3299865722656,339.5,18
68,4650,3,signal,426,1,1633.6300048828125,1633.6300048828125,84
68,4650,4,ramp,22,0,,,10
68,4650,4,signal,321,0,,,60
68,4800,1,ramp,62,1,343.6600036621094,343.6600036621094,16
68,4800,1,signal,487,0,,,105
68,4800,2,ramp,51,17,301.70001220703125,347.0,17
68,4800,2,signal,390,0,,,94
68,4800,3,ramp,29,4,332.8900146484375,339.5,13
68,4800,3,signal,276,0,,,65
68,4800,4,ramp,26,0,,,11
68,4800,4,signal,255,0,,,43
68,4950,1,ramp,133,25,212.58999633789062,335.05999755859375,29
68,4950,1,signal,421,8,228.33999633789062,334.1099853515625,92
68,4950,2,ramp,103,22,297.05999755859375,347.45001220703125,33
68,4950,2,signal,391,0,,,96
68,4950,3,ramp,56,11,320.79998779296875,339.5,21
68,4950,3,signal,399,0,,,86
68,4950,4,ramp,25,0,,,15
68,4950,4,signal,425,0,,,66
68,5100,1,ramp,152,22,4.769999980926514,336.739990234375,31
68,5100,1,signal,397,3,240.19000244140625,243.92999267578125,82
68,5100,2,ramp,148,61,291.79998779296875,347.0,39
68,5100,2,signal,290,0,,,75
68,5100,3,ramp,42,10,132.66000366210938,340.1199951171875,23
68,5100,3,signal,301,0,,,65
68,5100,4,ramp,33,0,,,13
68,5100,4,signal,297,0,,,53
68,5250,1,ramp,88,8,231.8699951171875,330.7699890136719,26
68,5250,1,signal,527,9,237.9199981689453,333.82000732421875,108
68,5250,2,ramp,73,20,295.5,347.0,26
68,5250,2,signal,422,7,317.3900146484375,346.4700012207031,95
68,5250,3,ramp,23,0,,,13
68,5250,3,signal,417,3,338.95001220703125,339.5,78
68,5250,4,ramp,22,0,,,9
68,5250,4,signal,384,0,,,58
69,0,1,ramp,136,0,,,11
69,0,1,signal,18,0,,,2
69,0,2,ramp,156,0,,,10
69,0,2,signal,43,0,,,7
69,0,3,ramp,85,0,,,7
69,0,3,signal,44,0,,,5
69,0,4,ramp,52,0,,,4
69,0,4,signal,61,0,,,5
69,150,1,ramp,242,0,,,32
69,150,1,signal,76,0,,,5
69,150,2,ramp,165,0,,,23
69,150,2,signal,118,0,,,12
69,150,3,ramp,172,0,,,14
69,150,3,signal,88,0,,,8
69,150,4,ramp,148,0,,,10
69,150,4,signal,45,0,,,4
69,300,1,ramp,282,0,,,34
69,300,1,signal,60,0,,,5
69,300,2,ramp,221,0,,,25
69,300,2,signal,102,0,,,9
69,300,3,ramp,221,0,,,17
69,300,3,signal,39,0,,,5
69,300,4,ramp,228,0,,,19
69,300,4,signal,8,0,,,1
69,450,1,ramp,301,0,,,42
69,450,1,signal,59,0,,,5
69,450,2,ramp,242,0,,,33
69,450,2,signal,68,0,,,7
69,450,3,ramp,214,0,,,25
69,450,3,signal,35,0,,,4
69,450,4,ramp,211,0,,,19
69,450,4,signal,47,0,,,4
69,600,1,ramp,232,0,,,32
69,600,1,signal,97,0,,,7
69,600,2,ramp,260,0,,,24
69,600,2,signal,52,0,,,6
69,600,3,ramp,203,0,,,16
69,600,3,signal,23,0,,,4
69,600,4,ramp,194,0,,,12
69,600,4,signal,49,0,,,3
69,750,1,ramp,252,0,,,38
69,750,1,signal,51,0,,,7
69,750,2,ramp,200,0,,,25
69,750,2,signal,90,0,,,9
69,750,3,ramp,169,0,,,19
69,750,3,signal,28,0,,,5
69,750,4,ramp,86,0,,,7
69,750,4,signal,33,0,,,4
69,900,1,ramp,383,0,,,37
69,900,1,signal,55,0,,,6
69,900,2,ramp,278,0,,,28
69,900,2,signal,134,0,,,15
69,900,3,ramp,333,0,,,28
69,900,3,signal,26,0,,,6
69,900,4,ramp,255,0,,,18
69,900,4,signal,53,0,,,5
69,1050,1,ramp,353,0,,,59
69,1050,1,signal,134,0,,,12
69,1050,2,ramp,266,0,,,38
69,1050,2,signal,172,0,,,18
69,1050,3,ramp,406,0,,,39
69,1050,3,signal,35,0,,,8
69,1050,4,ramp,245,0,,,23
69,1050,4,signal,105,0,,,8
69,1200,1,ramp,454,0,,,51
69,1200,1,signal,233,0,,,18
69,1200,2,ramp,373,1,1735.18994140625,1735.18994140625,38
69,1200,2,signal,204,0,,,21
69,1200,3,ramp,383,0,,,39
69,1200,3,signal,109,0,,,11
69,1200,4,ramp,444,0,,,31
69,1200,4,signal,63,0,,,8
69,1350,1,ramp,432,2,1729.0899658203125,1739.699951171875,58
69,1350,1,signal,86,0,,,15
69,1350,2,ramp,405,10,1717.8599853515625,1735.47998046875,49
69,1350,2,signal,166,4,1711.5999755859375,1729.5999755859375,17
69,1350,3,ramp,347,1,1727.97998046875,1727.97998046875,39
69,1350,3,signal,86,0,,,12
69,1350,4,ramp,290,0,,,22
69,1350,4,signal,96,0,,,10
69,1500,1,ramp,392,0,,,56
69,1500,1,signal,127,0,,,7
69,1500,2,ramp,301,0,,,33
69,1500,2,signal,140,0,,,13
69,1500,3,ramp,403,0,,,32
69,1500,3,signal,96,0,,,9
69,1500,4,ramp,219,0,,,17
69,1500,4,signal,85,0,,,5
69,1650,1,ramp,373,0,,,49
69,1650,1,signal,141,0,,,13
69,1650,2,ramp,182,0,,,32
69,1650,2,signal,206,0,,,16
69,1650,3,ramp,261,0,,,28
69,1650,3,signal,141,0,,,11
69,1650,4,ramp,289,0,,,21
69,1650,4,signal,55,0,,,5
69,1800,1,ramp,414,1,1738.9100341796875,1738.9100341796875,47
69,1800,1,signal,242,0,,,21
69,1800,2,ramp,332,2,1735.47998046875,1735.47998046875,38
69,1800,2,signal,236,1,1724.010009765625,1724.010009765625,24
69,1800,3,ramp,233,0,,,29
69,1800,3,signal,151,0,,,18
69,1800,4,ramp,285,0,,,20
69,1800,4,signal,83,0,,,8
69,1950,1,ramp,453,0,,,53
69,1950,1,signal,182,0,,,15
69,1950,2,ramp,307,0,,,40
69,1950,2,signal,204,0,,,21
69,1950,3,ramp,431,0,,,40
69,1950,3,signal,185,0,,,17
69,1950,4,ramp,270,0,,,19
69,1950,4,signal,114,0,,,10
69,2100,1,ramp,395,2,1718.0799560546875,1728.97998046875,54
69,2100,1,signal,169,0,,,17
69,2100,2,ramp,306,2,1735.3199462890625,1735.47998046875,46
69,2100,2,signal,152,0,,,19
69,2100,3,ramp,332,0,,,39
69,2100,3,signal,87,0,,,12
69,2100,4,ramp,214,0,,,19
69,2100,4,signal,64,0,,,7
69,2250,1,ramp,443,0,,,46
69,2250,1,signal,134,0,,,10
69,2250,2,ramp,271,1,1735.47998046875,1735.47998046875,33
69,2250,2,signal,179,0,,,20
69,2250,3,ramp,252,0,,,26
69,2250,3,signal,131,0,,,13
69,2250,4,ramp,240,0,,,22
69,2250,4,signal,50,0,,,7
69,2400,1,ramp,519,3,1702.3199462890625,1738.9300537109375,51
69,2400,1,signal,102,0,,,12
69,2400,2,ramp,273,4,1715.550048828125,1735.47998046875,34
69,2400,2,signal,279,1,1704.9100341796875,1704.9100341796875,24
69,2400,3,ramp,311,0,,,35
69,2400,3,signal,195,0,,,18
69,2400,4,ramp,409,0,,,28
69,2400,4,signal,34,0,,,8
69,2550,1,ramp,495,1,1699.969970703125,1699.969970703125,62
69,2550,1,signal,129,1,1692.3800048828125,1692.3800048828125,11
69,2550,2,ramp,272,1,1735.81005859375,1735.81005859375,39
69,2550,2,signal,138,0,,,15
69,2550,3,ramp,390,0,,,39
69,2550,3,signal,142,0,,,13
69,2550,4,ramp,381,0,,,32
69,2550,4,signal,66,0,,,6
69,2700,1,ramp,531,0,,,64
69,2700,1,signal,68,0,,,6
69,2700,2,ramp,322,0,,,47
69,2700,2,signal,234,0,,,16
69,2700,3,ramp,420,0,,,41
69,2700,3,signal,124,0,,,14
69,2700,4,ramp,233,0,,,22
69,2700,4,signal,74,0,,,5
69,2850,1,ramp,478,1,1704.3199462890625,1704.3199462890625,56
69,2850,1,signal,57,0,,,8
69,2850,2,ramp,336,0,,,46
69,2850,2,signal,92,0,,,12
69,2850,3,ramp,322,0,,,29
69,2850,3,signal,44,0,,,8
69,2850,4,ramp,205,0,,,17
69,2850,4,signal,69,0,,,6
69,3000,1,ramp,362,0,,,44
69,3000,1,signal,142,0,,,9
69,3000,2,ramp,270,1,1729.5799560546875,1729.5799560546875,31
69,3000,2,signal,159,0,,,15
69,3000,3,ramp,366,0,,,30
69,3000,3,signal,90,0,,,10
69,3000,4,ramp,278,0,,,17
69,3000,4,signal,69,0,,,8
69,3150,1,ramp,375,1,1729.5799560546875,1729.5799560546875,47
69,3150,1,signal,122,0,,,14
69,3150,2,ramp,297,1,1735.47998046875,1735.47998046875,32
69,3150,2,signal,171,0,,,19
69,3150,3,ramp,251,0,,,23
69,3150,3,signal,63,0,,,10
69,3150,4,ramp,182,0,,,16
69,3150,4,signal,66,0,,,7
69,3300,1,ramp,340,0,,,43
69,3300,1,signal,124,0,,,14
69,3300,2,ramp,250,1,1735.47998046875,1735.47998046875,30
69,3300,2,signal,165,0,,,18
69,3300,3,ramp,257,0,,,28
69,3300,3,signal,90,0,,,9
69,3300,4,ramp,292,0,,,20
69,3300,4,signal,34,0,,,4
69,3450,1,ramp,367,0,,,45
69,3450,1,signal,57,0,,,5
69,3450,2,ramp,316,0,,,36
69,3450,2,signal,112,0,,,10
69,3450,3,ramp,321,0,,,28
69,3450,3,signal,52,0,,,7
69,3450,4,ramp,275,0,,,20
69,3450,4,signal,61,0,,,7
69,3600,1,ramp,326,1,1728.6199951171875,1728.6199951171875,42
69,3600,1,signal,77,0,,,7
69,3600,2,ramp,202,0,,,28
69,3600,2,signal,135,1,1729.010009765625,1729.010009765625,12
69,3600,3,ramp,207,0,,,21
69,3600,3,signal,46,0,,,7
69,3600,4,ramp,124,0,,,10
69,3600,4,signal,49,0,,,5
69,3750,1,ramp,298,0,,,34
69,3750,1,signal,48,0,,,7
69,3750,2,ramp,250,0,,,25
69,3750,2,signal,89,0,,,11
69,3750,3,ramp,207,0,,,21
69,3750,3,signal,24,0,,,6
69,3750,4,ramp,279,0,,,20
69,3750,4,signal,66,0,,,6
69,3900,1,ramp,294,0,,,42
69,3900,1,signal,76,0,,,8
69,3900,2,ramp,221,0,,,35
69,3900,2,signal,147,0,,,11
69,3900,3,ramp,98,0,,,14
69,3900,3,signal,55,0,,,5
69,3900,4,ramp,181,0,,,15
69,3900,4,signal,27,0,,,4
69,4050,1,ramp,212,0,,,24
69,4050,1,signal,72,0,,,3
69,4050,2,ramp,182,0,,,17
69,4050,2,signal,78,0,,,8
69,4050,3,ramp,160,0,,,14
69,4050,3,signal,33,0,,,3
69,4050,4,ramp,108,0,,,7
69,4050,4,signal,62,0,,,5
69,4200,1,ramp,247,0,,,31
69,4200,1,signal,66,0,,,6
69,4200,2,ramp,192,0,,,23
69,4200,2,signal,116,0,,,9
69,4200,3,ramp,194,0,,,16
69,4200,3,signal,63,0,,,7
69,4200,4,ramp,121,0,,,8
69,4200,4,signal,78,0,,,9
69,4350,1,ramp,284,0,,,34
69,4350,1,signal,114,0,,,11
69,4350,2,ramp,268,0,,,26
69,4350,2,signal,106,0,,,9
69,4350,3,ramp,255,0,,,20
69,4350,3,signal,27,0,,,6
69,4350,4,ramp,112,0,,,10
69,4350,4,signal,90,0,,,7
69,4500,1,ramp,176,0,,,29
69,4500,1,signal,158,0,,,12
69,4500,2,ramp,186,0,,,22
69,4500,2,signal,123,0,,,11
69,4500,3,ramp,144,0,,,15
69,4500,3,signal,94,0,,,7
69,4500,4,ramp,175,0,,,11
69,4500,4,signal,38,0,,,4
69,4650,1,ramp,127,0,,,23
69,4650,1,signal,116,0,,,8
69,4650,2,ramp,112,0,,,12
69,4650,2,signal,105,0,,,10
69,4650,3,ramp,155,0,,,14
69,4650,3,signal,50,0,,,4
69,4650,4,ramp,98,0,,,6
69,4650,4,signal,48,0,,,4
69,4800,1,ramp,166,0,,,21
69,4800,1,signal,40,0,,,3
69,4800,2,ramp,66,0,,,11
69,4800,2,signal,156,0,,,12
69,4800,3,ramp,91,0,,,8
69,4800,3,signal,51,0,,,7
69,4800,4,ramp,92,0,,,6
69,4800,4,signal,11,0,,,2
69,4950,1,ramp,175,0,,,18
69,4950,1,signal,36,0,,,4
69,4950,2,ramp,115,0,,,13
69,4950,2,signal,76,0,,,9
69,4950,3,ramp,79,0,,,8
69,4950,3,signal,100,0,,,8
69,4950,4,ramp,138,0,,,8
69,5100,1,ramp,133,0,,,21
69,5100,1,signal,97,0,,,6
69,5100,2,ramp,135,0,,,15
69,5100,2,signal,85,0,,,7
69,5100,3,ramp,78,0,,,7
69,5100,3,signal,56,0,,,7
69,5100,4,ramp,123,0,,,10
69,5250,1,ramp,114,0,,,20
69,5250,1,signal,195,0,,,14
69,5250,2,ramp,55,0,,,8
69,5250,2,signal,187,0,,,15
69,5250,3,ramp,39,0,,,7
69,5250,3,signal,169,0,,,13
69,5250,4,ramp,92,0,,,6
69,5250,4,signal,84,0,,,6
70,150,1,ramp,19,0,,,6
70,150,1,signal,3,0,,,2
70,150,2,signal,13,0,,,7
70,300,1,ramp,17,0,,,7
70,300,1,signal,16,0,,,11
70,300,2,ramp,2,0,,,2
70,300,2,signal,21,0,,,14
70,450,1,ramp,11,0,,,5
70,450,1,signal,27,0,,,13
70,450,2,signal,35,0,,,16
70,600,1,ramp,17,0,,,6
70,600,1,signal,57,0,,,21
70,600,2,signal,55,0,,,25
70,750,1,ramp,17,0,,,5
70,750,1,signal,80,0,,,24
70,750,2,ramp,1,0,,,1
70,750,2,signal,63,0,,,25
70,900,1,ramp,16,0,,,5
70,900,1,signal,79,0,,,28
70,900,2,signal,192,70,286.6300048828125,333.54998779296875,34
70,1050,1,ramp,36,0,,,11
70,1050,1,signal,63,1,43.4900016784668,43.4900016784668,25
70,1050,2,ramp,2,0,,,1
70,1050,2,signal,109,2,331.6400146484375,332.7699890136719,28
70,1200,1,ramp,28,0,,,10
70,1200,1,signal,88,0,,,36
70,1200,2,signal,178,63,289.9100036621094,333.8599853515625,39
70,1350,1,ramp,36,0,,,13
70,1350,1,signal,79,0,,,28
70,1350,2,signal,95,2,327.010009765625,332.8999938964844,35
70,1500,1,ramp,23,0,,,8
70,1500,1,signal,81,0,,,21
70,1500,2,signal,77,0,,,23
70,1650,1,ramp,34,0,,,10
70,1650,1,signal,125,0,,,38
70,1650,2,signal,131,0,,,46
70,1800,1,ramp,53,0,,,17
70,1800,1,signal,100,1,326.6199951171875,326.6199951171875,36
70,1800,2,ramp,1,0,,,1
70,1800,2,signal,147,6,311.8900146484375,332.5,46
70,1950,1,ramp,53,1,42.02000045776367,42.02000045776367,18
70,1950,1,signal,84,0,,,35
70,1950,2,ramp,6,0,,,4
70,1950,2,signal,129,3,313.7799987792969,331.6000061035156,41
70,2100,1,ramp,41,0,,,14
70,2100,1,signal,70,0,,,24
70,2100,2,signal,74,0,,,29
70,2250,1,ramp,33,0,,,11
70,2250,1,signal,75,0,,,30
70,2250,2,signal,85,0,,,34
70,2400,1,ramp,40,0,,,12
70,2400,1,signal,101,0,,,40
70,2400,2,ramp,4,0,,,1
70,2400,2,signal,106,0,,,43
70,2550,1,ramp,33,0,,,11
70,2550,1,signal,87,0,,,31
70,2550,2,signal,144,19,291.0899963378906,333.4100036621094,38
70,2700,1,ramp,29,0,,,8
70,2700,1,signal,87,0,,,34
70,2700,2,signal,124,0,,,43
70,2850,1,ramp,24,0,,,8
70,2850,1,signal,96,1,40.599998474121094,40.599998474121094,34
70,2850,2,signal,103,0,,,37
70,3000,1,ramp,18,0,,,6
70,3000,1,signal,82,0,,,30
70,3000,2,signal,90,0,,,29
70,3150,1,ramp,41,1,45.970001220703125,45.970001220703125,12
70,3150,1,signal,87,0,,,31
70,3150,2,signal,104,5,330.3500061035156,333.2099914550781,37
70,3300,1,ramp,40,0,,,12
70,3300,1,signal,98,0,,,35
70,3300,2,signal,137,4,331.04998779296875,333.9700012207031,41
70,3450,1,ramp,15,0,,,5
70,3450,1,signal,72,0,,,28
70,3450,2,signal,90,13,316.6000061035156,332.45001220703125,31
70,3600,1,ramp,27,0,,,9
70,3600,1,signal,75,0,,,32
70,3600,2,signal,143,15,258.8599853515625,333.8800048828125,37
70,3750,1,ramp,22,0,,,10
70,3750,1,signal,75,0,,,28
70,3750,2,signal,225,91,264.32000732421875,333.0,37
70,3900,1,ramp,17,0,,,6
70,3900,1,signal,126,10,268.70001220703125,332.0299987792969,34
70,3900,2,signal,259,148,236.30999755859375,332.9599914550781,35
70,4050,1,ramp,24,0,,,8
70,4050,1,signal,106,0,,,30
70,4050,2,ramp,4,0,,,1
70,4050,2,signal,82,2,326.9100036621094,331.69000244140625,28
70,4200,1,ramp,19,0,,,7
70,4200,1,signal,63,0,,,29
70,4200,2,signal,98,0,,,29
70,4350,1,ramp,18,0,,,6
70,4350,1,signal,89,0,,,24
70,4350,2,signal,46,0,,,16
70,4500,1,ramp,27,0,,,9
70,4500,1,signal,100,0,,,35
70,4500,2,signal,111,9,319.239990234375,332.1300048828125,34
70,4650,1,ramp,22,0,,,8
70,4650,1,signal,64,0,,,30
70,4650,2,signal,91,0,,,33
70,4800,1,ramp,26,0,,,8
70,4800,1,signal,47,1,322.7300109863281,322.7300109863281,17
70,4800,2,signal,84,2,329.7799987792969,333.19000244140625,27
70,4950,1,ramp,15,0,,,5
70,4950,1,signal,52,0,,,20
70,4950,2,signal,71,0,,,23
70,5100,1,ramp,15,0,,,5
70,5100,1,signal,69,0,,,25
70,5100,2,signal,92,1,332.07000732421875,332.07000732421875,37
70,5250,1,ramp,23,0,,,7
70,5250,1,signal,74,0,,,25
70,5250,2,signal,89,3,329.8500061035156,332.04998779296875,27
