link,bin,seg,rows,stopped,mean_speed
24,450,1200,72,0,116.72611
24,450,1300,65,0,115.02431
24,450,1400,76,0,117.720795
24,450,1500,56,0,117.03001
24,450,1600,67,0,117.91522
24,450,1700,63,0,115.79032
24,450,1800,62,0,117.118065
24,450,1900,69,0,116.23841
24,450,2000,55,0,117.196724
24,450,2100,72,0,116.85819
24,450,2200,66,0,116.56364
24,450,2300,67,0,116.41015
24,450,2400,68,0,117.80133
24,450,2500,58,0,116.23586
24,450,2600,68,0,116.23985
24,450,2700,63,0,117.03476
24,450,2800,64,0,117.950935
24,450,2900,67,0,116.37567
24,450,3000,65,0,117.86831
24,450,3100,64,0,117.04719
24,450,3200,65,0,116.64369
24,450,3300,48,0,118.35021
24,600,0,95,1,79.33473
24,600,100,87,0,74.78942
24,600,200,85,0,83.0687
24,600,300,79,0,84.95747
24,600,400,75,0,82.9136
24,600,500,95,0,82.682526
24,600,600,94,0,74.66926
24,600,700,90,0,87.586555
24,600,800,80,0,100.325874
24,600,900,70,0,105.08557
24,600,1000,69,0,109.40102
24,600,1100,76,0,112.94606
24,600,1200,60,0,110.61366
24,600,1300,75,0,111.732666
24,600,1400,62,0,114.560326
24,600,1500,64,0,117.99922
24,600,1600,77,0,117.317406
24,600,1700,55,0,118.56527
24,600,1800,71,0,118.49099
24,600,1900,73,0,116.8811
24,600,2000,60,0,117.107506
24,600,2100,71,0,117.55169
24,600,2200,65,0,118.90723
24,600,2300,56,0,118.40911
24,600,2400,75,0,118.812004
24,600,2500,53,0,119.61114
24,600,2600,76,0,119.558815
24,600,2700,63,0,116.75047
24,600,2800,62,0,118.885
24,600,2900,68,0,118.16324
24,600,3000,69,0,117.67188
24,600,3100,68,0,118.01
24,600,3200,55,0,117.672905
24,600,3300,56,0,118.91303
24,750,0,80,0,78.41813
24,750,100,97,1,72.10031
24,750,200,96,0,74.7924
24,750,300,94,0,76.9501
24,750,400,94,0,79.17171
24,750,500,86,0,80.74128
24,750,600,82,0,82.05268
24,750,700,74,0,102.69716
24,750,800,55,0,109.99491
24,750,900,62,0,116.09839
24,750,1000,61,0,116.888855
24,750,1100,57,0,118.43947
24,750,1200,56,0,116.55286
24,750,1300,65,0,117.43754
24,750,1400,48,0,118.138954
24,750,1500,74,0,117.4273
24,750,1600,53,0,117.51377
24,750,1700,60,0,118.41617
24,750,1800,57,0,117.985085
24,750,1900,62,0,118.98274
24,750,2000,66,0,117.35742
24,750,2100,60,0,118.1985
24,750,2200,62,0,118.42661
24,750,2300,62,0,117.504036
24,750,2400,60,0,116.642334
24,750,2500,64,0,117.3325
24,750,2600,59,0,117.24119
24,750,2700,66,0,118.079094
24,750,2800,58,0,117.95483
24,750,2900,62,0,118.28952
24,750,3000,59,0,118.86305
24,750,3100,65,0,118.04062
24,750,3200,67,0,119.1297
24,750,3300,45,0,116.74067
24,900,0,87,0,90.88126
24,900,100,80,0,83.32863
24,900,200,93,0,90.04946
24,900,300,91,0,86.68967
24,900,400,82,0,84.27025
24,900,500,92,0,87.77674
24,900,600,78,0,90.61974
24,900,700,81,0,101.6779
24,900,800,73,0,106.35151
24,900,900,69,0,113.05044
24,900,1000,62,0,114.59403
24,900,1100,69,0,118.25464
24,900,1200,54,0,116.54259
24,900,1300,66,0,117.595146
24,900,1400,59,0,119.33203
24,900,1500,55,0,119.80818
24,900,1600,66,0,119.30394
24,900,1700,56,0,120.376785
24,900,1800,60,0,118.93483
24,900,1900,70,0,119.79657
24,900,2000,58,0,119.47983
24,900,2100,65,0,118.75785
24,900,2200,63,0,119.26556
24,900,2300,62,0,120.39871
24,900,2400,60,0,119.82633
24,900,2500,64,0,118.7875
24,900,2600,57,0,120.64053
24,900,2700,63,0,119.54715
24,900,2800,64,0,118.70078
24,900,2900,55,0,118.26964
24,900,3000,65,0,119.45308
24,900,3100,57,0,119.0807
24,900,3200,60,0,119.153496
24,900,3300,43,0,120.38488
24,1050,0,136,1,70.1764
24,1050,100,131,0,72.91557
24,1050,200,129,0,75.03931
24,1050,300,113,0,75.294685
24,1050,400,127,0,76.168976
24,1050,500,122,0,78.53188
24,1050,600,113,0,76.35611
24,1050,700,102,0,96.05873
24,1050,800,91,0,102.531204
24,1050,900,80,0,112.045494
24,1050,1000,73,0,115.02658
24,1050,1100,80,0,118.05625
24,1050,1200,73,0,116.523705
24,1050,1300,75,0,118.70786
24,1050,1400,75,0,116.49853
24,1050,1500,76,0,118.22592
24,1050,1600,76,0,118.36302
24,1050,1700,72,0,117.49862
24,1050,1800,75,0,118.02893
24,1050,1900,72,0,117.473755
24,1050,2000,74,0,118.70257
24,1050,2100,68,0,118.55633
24,1050,2200,73,0,117.89548
24,1050,2300,69,0,117.21782
24,1050,2400,76,0,116.70053
24,1050,2500,68,0,118.78765
24,1050,2600,70,0,117.09272
24,1050,2700,69,0,118.14522
24,1050,2800,61,0,118.78984
24,1050,2900,66,0,119.71803
24,1050,3000,71,0,117.964226
24,1050,3100,60,0,122.01983
24,1050,3200,60,0,119.13634
24,1050,3300,55,0,120.20545
24,1200,0,178,0,66.74275
24,1200,100,184,0,62.27402
24,1200,200,189,0,66.68857
24,1200,300,186,0,62.335056
24,1200,400,186,0,61.00387
24,1200,500,168,0,63.470592
24,1200,600,147,0,66.65598
24,1200,700,111,0,85.5863
24,1200,800,101,0,99.37772
24,1200,900,92,0,106.43837
24,1200,1000,86,0,108.407326
24,1200,1100,100,0,108.5796
24,1200,1200,101,0,111.83089
24,1200,1300,82,0,110.95232
24,1200,1400,101,0,113.57445
24,1200,1500,96,0,113.99729
24,1200,1600,90,0,115.044
24,1200,1700,99,0,113.27273
24,1200,1800,92,0,114.52338
24,1200,1900,94,0,115.91756
24,1200,2000,88,0,114.68273
24,1200,2100,103,0,114.73116
24,1200,2200,89,0,115.53843
24,1200,2300,93,0,115.871826
24,1200,2400,97,0,114.716805
24,1200,2500,90,0,116.12434
24,1200,2600,91,0,114.10362
24,1200,2700,114,0,115.777985
24,1200,2800,88,0,114.58772
24,1200,2900,91,0,115.00583
24,1200,3000,94,0,114.08639
24,1200,3100,89,0,116.853035
24,1200,3200,94,0,115.04607
24,1200,3300,76,0,115.79763
24,1350,0,130,0,71.14584
24,1350,100,143,0,70.66336
24,1350,200,140,0,68.93
24,1350,300,141,0,71.13773
24,1350,400,159,0,65.798874
24,1350,500,190,1,61.297054
24,1350,600,179,0,68.024864
24,1350,700,142,0,82.36718
24,1350,800,138,0,96.40681
24,1350,900,115,0,101.98661
24,1350,1000,106,0,107.814995
24,1350,1100,114,0,110.87079
24,1350,1200,100,0,110.124695
24,1350,1300,100,0,113.255196
24,1350,1400,104,0,114.526825
24,1350,1500,94,0,114.72234
24,1350,1600,106,0,115.910095
24,1350,1700,93,0,115.67366
24,1350,1800,108,0,114.89352
24,1350,1900,98,0,115.990616
24,1350,2000,100,0,114.3644
24,1350,2100,110,0,114.71082
24,1350,2200,89,0,115.19989
24,1350,2300,104,0,115.263466
24,1350,2400,111,0,115.58523
24,1350,2500,89,0,115.34843
24,1350,2600,101,0,116.02604
24,1350,2700,94,0,114.893936
24,1350,2800,112,0,113.8092
24,1350,2900,117,0,114.752396
24,1350,3000,93,0,115.87011
24,1350,3100,106,0,115.36519
24,1350,3200,109,0,115.58302
24,1350,3300,82,0,116.50061
24,1500,0,114,0,70.1771
24,1500,100,107,0,72.64766
24,1500,200,115,0,70.68261
24,1500,300,117,0,72.5077
24,1500,400,107,0,70.18234
24,1500,500,110,0,75.570274
24,1500,600,95,0,74.98484
24,1500,700,79,0,99.23608
24,1500,800,69,0,107.30421
24,1500,900,78,0,112.253845
24,1500,1000,65,0,115.11569
24,1500,1100,74,0,115.92473
24,1500,1200,72,0,117.76139
24,1500,1300,67,0,117.78329
24,1500,1400,77,0,118.41546
24,1500,1500,67,0,117.71209
24,1500,1600,70,0,118.94671
24,1500,1700,72,0,118.342926
24,1500,1800,60,0,119.5355
24,1500,1900,71,0,118.55099
24,1500,2000,71,0,117.393524
24,1500,2100,69,0,117.77827
24,1500,2200,77,0,118.02104
24,1500,2300,63,0,115.63936
24,1500,2400,74,0,119.04771
24,1500,2500,66,0,116.45591
24,1500,2600,74,0,117.60784
24,1500,2700,64,0,116.93562
24,1500,2800,75,0,117.034805
24,1500,2900,70,0,118.50229
24,1500,3000,64,0,116.40203
24,1500,3100,80,0,118.05038
24,1500,3200,76,0,115.89158
24,1500,3300,68,0,118.67588
24,1650,0,146,1,64.20411
24,1650,100,152,0,63.088688
24,1650,200,142,0,64.47521
24,1650,300,154,0,64.30578
24,1650,400,154,0,64.28377
24,1650,500,156,0,65.652306
24,1650,600,152,0,66.96881
24,1650,700,114,0,88.089745
24,1650,800,97,0,99.77206
24,1650,900,100,0,108.264404
24,1650,1000,83,0,114.49193
24,1650,1100,81,0,115.743454
24,1650,1200,89,0,117.651344
24,1650,1300,81,0,117.35148
24,1650,1400,82,0,118.82903
24,1650,1500,84,0,117.017494
24,1650,1600,74,0,117.99946
24,1650,1700,76,0,117.8821
24,1650,1800,85,0,116.56412
24,1650,1900,65,0,118.82692
24,1650,2000,68,0,116.83588
24,1650,2100,76,0,117.408424
24,1650,2200,59,0,117.59728
24,1650,2300,72,0,117.64833
24,1650,2400,77,0,118.241035
24,1650,2500,65,0,117.84461
24,1650,2600,68,0,117.55088
24,1650,2700,76,0,118.57724
24,1650,2800,59,0,117.60729
24,1650,2900,74,0,117.13433
24,1650,3000,62,0,116.80678
24,1650,3100,69,0,117.72696
24,1650,3200,61,0,116.840164
24,1650,3300,50,0,120.817
24,1800,0,117,0,60.578632
24,1800,100,107,0,61.601494
24,1800,200,94,0,68.11181
24,1800,300,85,0,65.698
24,1800,400,96,0,67.148125
24,1800,500,86,0,63.137207
24,1800,600,89,0,65.66708
24,1800,700,70,0,90.28586
24,1800,800,54,0,98.16186
24,1800,900,61,0,107.159836
24,1800,1000,54,0,110.651115
24,1800,1100,54,0,111.07056
24,1800,1200,58,0,113.7369
24,1800,1300,50,0,113.5114
24,1800,1400,61,0,115.46557
24,1800,1500,56,0,114.67036
24,1800,1600,59,0,115.021355
24,1800,1700,62,0,114.74774
24,1800,1800,60,0,114.96183
24,1800,1900,66,0,115.470146
24,1800,2000,66,0,116.82258
24,1800,2100,69,0,117.14377
24,1800,2200,59,0,115.39187
24,1800,2300,77,0,117.3787
24,1800,2400,57,0,116.27983
24,1800,2500,79,0,116.911514
24,1800,2600,64,0,117.249535
24,1800,2700,68,0,118.44985
24,1800,2800,81,0,117.14
24,1800,2900,71,0,118.43676
24,1800,3000,67,0,117.524925
24,1800,3100,73,0,117.70945
24,1800,3200,74,0,117.17771
24,1800,3300,61,0,118.40918
24,1950,0,127,0,68.280235
24,1950,100,150,0,65.15593
24,1950,200,173,0,60.550865
24,1950,300,169,0,58.841125
24,1950,400,180,0,58.364555
24,1950,500,179,0,57.2257
24,1950,600,172,0,62.245117
24,1950,700,129,0,78.74853
24,1950,800,108,0,93.83343
24,1950,900,95,0,100.06158
24,1950,1000,89,0,106.19427
24,1950,1100,90,0,111.81189
24,1950,1200,75,0,113.28733
24,1950,1300,77,0,116.65545
24,1950,1400,75,0,116.79654
24,1950,1500,70,0,117.07214
24,1950,1600,68,0,115.40471
24,1950,1700,75,0,116.30147
24,1950,1800,71,0,116.89705
24,1950,1900,64,0,117.775314
24,1950,2000,73,0,116.010544
24,1950,2100,74,0,116.41229
24,1950,2200,74,0,117.90744
24,1950,2300,71,0,117.39324
24,1950,2400,77,0,118.21389
24,1950,2500,73,0,117.6311
24,1950,2600,78,0,117.79756
24,1950,2700,75,0,117.142265
24,1950,2800,75,0,118.018135
24,1950,2900,71,0,119.3262
24,1950,3000,77,0,117.94221
24,1950,3100,68,0,119.10544
24,1950,3200,71,0,118.62493
24,1950,3300,56,0,117.66375
24,2100,0,90,0,76.50444
24,2100,100,84,0,72.099525
24,2100,200,85,0,76.26717
24,2100,300,79,0,66.17253
24,2100,400,89,0,76.785164
24,2100,500,80,0,69.392624
24,2100,600,83,0,76.52012
24,2100,700,72,0,93.93611
24,2100,800,62,0,102.883865
24,2100,900,69,0,104.334206
24,2100,1000,67,0,107.0515
24,2100,1100,66,0,110.22606
24,2100,1200,68,0,111.3225
24,2100,1300,75,0,112.47787
24,2100,1400,66,0,113.12545
24,2100,1500,69,0,114.40058
24,2100,1600,74,0,115.349594
24,2100,1700,75,0,114.575195
24,2100,1800,75,0,116.00201
24,2100,1900,74,0,115.673645
24,2100,2000,72,0,116.37638
24,2100,2100,75,0,115.9576
24,2100,2200,71,0,117.17479
24,2100,2300,75,0,117.9792
24,2100,2400,73,0,115.03041
24,2100,2500,72,0,116.9493
24,2100,2600,67,0,116.02508
24,2100,2700,72,0,117.035416
24,2100,2800,74,0,116.98595
24,2100,2900,61,0,115.233765
24,2100,3000,78,0,116.9059
24,2100,3100,63,0,115.88047
24,2100,3200,74,0,116.963646
24,2100,3300,55,0,115.66763
24,2250,0,141,1,62.630707
24,2250,100,138,0,64.03587
24,2250,200,139,0,67.00582
24,2250,300,129,0,67.00837
24,2250,400,113,0,70.556725
24,2250,500,123,0,73.978775
24,2250,600,108,0,74.52639
24,2250,700,91,0,93.32143
24,2250,800,73,0,99.7863
24,2250,900,85,0,110.12764
24,2250,1000,64,0,110.394066
24,2250,1100,78,0,113.86346
24,2250,1200,63,0,118.1027
24,2250,1300,56,0,118.6266
24,2250,1400,78,0,117.5341
24,2250,1500,57,0,116.95544
24,2250,1600,70,0,120.56914
24,2250,1700,53,0,117.086975
24,2250,1800,66,0,118.81136
24,2250,1900,60,0,119.717
24,2250,2000,57,0,118.48912
24,2250,2100,65,0,118.36631
24,2250,2200,52,0,121.25904
24,2250,2300,57,0,117.68508
24,2250,2400,66,0,119.34954
24,2250,2500,47,0,119.19703
24,2250,2600,61,0,120.289185
24,2250,2700,56,0,118.20732
24,2250,2800,60,0,122.09866
24,2250,2900,62,0,118.68145
24,2250,3000,65,0,118.71646
24,2250,3100,64,0,119.781876
24,2250,3200,59,0,118.03356
24,2250,3300,57,0,121.00596
24,2400,0,115,2,58.765564
24,2400,100,126,0,65.068016
24,2400,200,113,0,63.801064
24,2400,300,126,0,63.150475
24,2400,400,124,0,60.113712
24,2400,500,115,0,62.622345
24,2400,600,117,0,65.58932
24,2400,700,78,0,87.92039
24,2400,800,74,0,101.876755
24,2400,900,62,0,109.06516
24,2400,1000,64,0,112.949684
24,2400,1100,64,0,115.96141
24,2400,1200,61,0,115.308365
24,2400,1300,69,0,116.26666
24,2400,1400,63,0,116.06286
24,2400,1500,69,0,116.4113
24,2400,1600,64,0,113.905785
24,2400,1700,80,0,116.691246
24,2400,1800,63,0,116.20778
24,2400,1900,75,0,116.98493
24,2400,2000,76,0,116.10737
24,2400,2100,67,0,116.427765
24,2400,2200,77,0,115.44533
24,2400,2300,77,0,116.22103
24,2400,2400,63,0,116.93984
24,2400,2500,79,0,116.67494
24,2400,2600,66,0,117.577576
24,2400,2700,80,0,114.49062
24,2400,2800,75,0,116.337204
24,2400,2900,56,0,113.9
24,2400,3000,77,0,118.108955
24,2400,3100,55,0,114.322
24,2400,3200,82,0,117.48098
24,2400,3300,45,0,115.96467
24,2550,0,88,0,62.990112
24,2550,100,91,0,61.20747
24,2550,200,99,0,68.078384
24,2550,300,85,0,61.60306
24,2550,400,106,0,64.69245
24,2550,500,113,0,57.520973
24,2550,600,99,0,63.723534
24,2550,700,84,0,85.14571
24,2550,800,72,0,90.54903
24,2550,900,68,0,100.74088
24,2550,1000,61,0,104.81623
24,2550,1100,62,0,108.854034
24,2550,1200,59,0,111.392204
24,2550,1300,59,0,112.88847
24,2550,1400,57,0,114.894554
24,2550,1500,50,0,113.1948
24,2550,1600,60,0,115.371994
24,2550,1700,58,0,113.12466
24,2550,1800,56,0,114.57196
24,2550,1900,56,0,114.69857
24,2550,2000,57,0,116.254036
24,2550,2100,59,0,116.31356
24,2550,2200,63,0,115.92413
24,2550,2300,56,0,116.534645
24,2550,2400,56,0,117.66465
24,2550,2500,67,0,118.12776
24,2550,2600,48,0,117.56
24,2550,2700,59,0,118.46034
24,2550,2800,65,0,118.55446
24,2550,2900,53,0,116.68414
24,2550,3000,68,0,118.60323
24,2550,3100,57,0,117.559296
24,2550,3200,63,0,117.62429
24,2550,3300,44,0,117.00545
24,2700,0,102,0,69.68284
24,2700,100,105,0,65.78505
24,2700,200,119,0,67.45731
24,2700,300,103,0,61.070873
24,2700,400,110,0,65.35236
24,2700,500,118,0,68.03873
24,2700,600,95,0,63.76379
24,2700,700,83,0,91.54144
24,2700,800,65,0,103.12877
24,2700,900,67,0,109.167755
24,2700,1000,66,0,115.101364
24,2700,1100,46,0,116.578476
24,2700,1200,67,0,118.03657
24,2700,1300,52,0,117.98347
24,2700,1400,57,0,117.82123
24,2700,1500,62,0,118.01855
24,2700,1600,44,0,117.93704
24,2700,1700,58,0,117.62431
24,2700,1800,49,0,117.992035
24,2700,1900,50,0,118.522995
24,2700,2000,52,0,118.22942
24,2700,2100,51,0,118.85373
24,2700,2200,49,0,117.742035
24,2700,2300,56,0,121.20875
24,2700,2400,49,0,115.24551
24,2700,2500,52,0,119.589035
24,2700,2600,51,0,117.5549
24,2700,2700,59,0,118.88949
24,2700,2800,46,0,117.558266
24,2700,2900,54,0,119.604996
24,2700,3000,52,0,116.340775
24,2700,3100,45,0,119.41889
24,2700,3200,54,0,118.421486
24,2700,3300,39,0,119.49256
24,2850,0,101,2,61.218315
24,2850,100,107,0,63.935143
24,2850,200,105,0,68.21915
24,2850,300,101,0,71.014755
24,2850,400,98,0,68.82306
24,2850,500,107,0,70.4214
24,2850,600,88,0,75.3867
24,2850,700,71,0,95.88802
24,2850,800,62,0,104.36097
24,2850,900,76,0,112.34711
24,2850,1000,62,0,116.42081
24,2850,1100,63,0,117.60254
24,2850,1200,68,0,115.520294
24,2850,1300,61,0,117.341805
24,2850,1400,71,0,118.04028
24,2850,1500,66,0,116.47742
24,2850,1600,68,0,117.68823
24,2850,1700,73,0,117.08698
24,2850,1800,65,0,119.63231
24,2850,1900,72,0,117.02653
24,2850,2000,65,0,119.14277
24,2850,2100,70,0,118.30472
24,2850,2200,72,0,118.86222
24,2850,2300,62,0,117.600006
24,2850,2400,68,0,118.09059
24,2850,2500,68,0,117.64147
24,2850,2600,60,0,118.50566
24,2850,2700,73,0,118.712746
24,2850,2800,63,0,117.11762
24,2850,2900,69,0,118.01319
24,2850,3000,66,0,116.57379
24,2850,3100,68,0,118.973236
24,2850,3200,66,0,116.855
24,2850,3300,51,0,119.5702
24,3000,0,123,0,63.899837
24,3000,100,124,0,62.72024
24,3000,200,126,0,66.73293
24,3000,300,125,0,67.87928
24,3000,400,116,0,65.98595
24,3000,500,125,0,68.69415
24,3000,600,111,0,70.036125
24,3000,700,78,0,92.51436
24,3000,800,91,0,103.484505
24,3000,900,60,0,104.748505
24,3000,1000,72,0,112.49083
24,3000,1100,79,0,113.750755
24,3000,1200,66,0,115.47318
24,3000,1300,72,0,117.23014
24,3000,1400,63,0,117.64095
24,3000,1500,62,0,118.535164
24,3000,1600,65,0,116.992
24,3000,1700,61,0,118.45295
24,3000,1800,62,0,117.02596
24,3000,1900,63,0,117.83603
24,3000,2000,55,0,118.757095
24,3000,2100,61,0,118.20262
24,3000,2200,63,0,116.988884
24,3000,2300,54,0,118.96537
24,3000,2400,61,0,117.26754
24,3000,2500,65,0,118.64492
24,3000,2600,56,0,118.224106
24,3000,2700,59,0,118.718475
24,3000,2800,55,0,118.35873
24,3000,2900,54,0,118.77926
24,3000,3000,64,0,119.412186
24,3000,3100,51,0,118.15961
24,3000,3200,56,0,120.81572
24,3000,3300,41,0,119.4717
24,3150,0,82,0,69.867805
24,3150,100,79,0,58.797092
24,3150,200,88,0,72.334206
24,3150,300,72,0,66.907776
24,3150,400,71,0,71.52141
24,3150,500,75,0,72.630264
24,3150,600,67,0,66.52806
24,3150,700,69,0,93.68087
24,3150,800,61,0,102.070816
24,3150,900,49,0,109.90102
24,3150,1000,55,0,113.58382
24,3150,1100,55,0,116.308174
24,3150,1200,48,0,116.28896
24,3150,1300,57,0,118.77719
24,3150,1400,57,0,114.25614
24,3150,1500,57,0,120.29895
24,3150,1600,49,0,116.44265
24,3150,1700,63,0,118.263176
24,3150,1800,53,0,115.99075
24,3150,1900,66,0,116.90197
24,3150,2000,62,0,118.12629
24,3150,2100,44,0,117.43409
24,3150,2200,64,0,117.312965
24,3150,2300,59,0,118.56915
24,3150,2400,54,0,120.67037
24,3150,2500,67,0,119.36761
24,3150,2600,53,0,119.16754
24,3150,2700,67,0,120.1112
24,3150,2800,66,0,117.15984
24,3150,2900,65,0,119.23754
24,3150,3000,57,0,118.2014
24,3150,3100,73,0,118.26328
24,3150,3200,65,0,118.72477
24,3150,3300,54,0,118.28241
24,3300,0,113,0,58.018055
24,3300,100,110,0,59.300087
24,3300,200,109,0,61.550827
24,3300,300,100,0,62.1457
24,3300,400,103,0,63.591167
24,3300,500,106,0,64.20075
24,3300,600,86,0,68.468834
24,3300,700,72,0,88.58889
24,3300,800,61,0,102.64049
24,3300,900,60,0,108.980835
24,3300,1000,55,0,112.693634
24,3300,1100,49,0,115.28591
24,3300,1200,49,0,116.473885
24,3300,1300,52,0,116.635
24,3300,1400,49,0,114.90775
24,3300,1500,49,0,117.65551
24,3300,1600,58,0,113.79052
24,3300,1700,49,0,116.23
24,3300,1800,50,0,117.2864
24,3300,1900,48,0,118.009796
24,3300,2000,53,0,118.08264
24,3300,2100,49,0,118.41306
24,3300,2200,50,0,117.950195
24,3300,2300,51,0,118.67451
24,3300,2400,49,0,120.36959
24,3300,2500,53,0,118.39434
24,3300,2600,51,0,118.861565
24,3300,2700,48,0,117.05292
24,3300,2800,51,0,118.40294
24,3300,2900,41,0,118.39122
24,3300,3000,54,0,120.00592
24,3300,3100,48,0,117.77542
24,3300,3200,48,0,118.366875
24,3300,3300,43,0,117.424644
24,3450,0,112,0,64.45652
24,3450,100,117,0,63.275894
24,3450,200,127,0,63.890156
24,3450,300,133,0,59.937294
24,3450,400,150,0,60.63
24,3450,500,139,0,59.183235
24,3450,600,133,0,64.12481
24,3450,700,101,0,84.11089
24,3450,800,81,0,97.69222
24,3450,900,76,0,107.36145
24,3450,1000,64,0,110.87891
24,3450,1100,71,0,115.29465
24,3450,1200,67,0,114.220894
24,3450,1300,62,0,117.12193
24,3450,1400,63,0,118.08921
24,3450,1500,65,0,117.8363
24,3450,1600,65,0,117.69585
24,3450,1700,60,0,118.123
24,3450,1800,56,0,118.26304
24,3450,1900,64,0,117.66625
24,3450,2000,67,0,118.62896
24,3450,2100,57,0,119.77245
24,3450,2200,60,0,117.983665
24,3450,2300,60,0,120.0455
24,3450,2400,51,0,119.90883
24,3450,2500,69,0,118.12956
24,3450,2600,53,0,120.96547
24,3450,2700,54,0,116.674446
24,3450,2800,71,0,119.88225
24,3450,2900,40,0,117.6855
24,3450,3000,67,0,120.23344
24,3450,3100,58,0,115.725685
24,3450,3200,59,0,120.28102
24,3450,3300,40,0,116.566246
24,3600,0,104,0,62.89942
24,3600,100,104,0,67.285576
24,3600,200,116,0,65.72241
24,3600,300,107,0,66.67299
24,3600,400,97,0,66.61175
24,3600,500,109,0,69.10275
24,3600,600,99,0,67.040405
24,3600,700,85,0,87.88329
24,3600,800,69,0,94.51782
24,3600,900,88,0,104.31216
24,3600,1000,68,0,107.600586
24,3600,1100,69,0,112.94362
24,3600,1200,79,0,114.85202
24,3600,1300,52,0,114.45211
24,3600,1400,78,0,116.965
24,3600,1500,68,0,115.92691
24,3600,1600,68,0,119.24544
24,3600,1700,67,0,117.12239
24,3600,1800,71,0,120.01282
24,3600,1900,63,0,119.1638
24,3600,2000,67,0,117.57089
24,3600,2100,75,0,117.336266
24,3600,2200,65,0,119.51215
24,3600,2300,74,0,117.787964
24,3600,2400,69,0,118.02856
24,3600,2500,65,0,118.54354
24,3600,2600,77,0,117.755455
24,3600,2700,70,0,117.282425
24,3600,2800,74,0,117.88663
24,3600,2900,68,0,119.739265
24,3600,3000,73,0,117.87452
24,3600,3100,77,0,118.722336
24,3600,3200,62,0,117.97436
24,3600,3300,67,0,120.665375
24,3750,0,96,0,74.17136
24,3750,100,90,0,76.66356
24,3750,200,87,0,72.71184
24,3750,300,95,0,74.988106
24,3750,400,91,0,71.173294
24,3750,500,108,0,74.5287
24,3750,600,97,0,77.634224
24,3750,700,75,0,93.591064
24,3750,800,70,0,102.81414
24,3750,900,70,0,108.168144
24,3750,1000,66,0,111.5509
24,3750,1100,60,0,112.71384
24,3750,1200,73,0,114.276436
24,3750,1300,61,0,115.560005
24,3750,1400,56,0,117.43285
24,3750,1500,69,0,116.40203
24,3750,1600,51,0,115.761765
24,3750,1700,65,0,119.962
24,3750,1800,63,0,116.49984
24,3750,1900,64,0,120.284065
24,3750,2000,52,0,118.135956
24,3750,2100,68,0,119.415
24,3750,2200,53,0,117.73415
24,3750,2300,61,0,118.9318
24,3750,2400,61,0,118.906395
24,3750,2500,53,0,118.687546
24,3750,2600,60,0,118.57734
24,3750,2700,57,0,118.16228
24,3750,2800,57,0,117.13017
24,3750,2900,65,0,118.54831
24,3750,3000,52,0,117.92961
24,3750,3100,57,0,119.29316
24,3750,3200,64,0,117.412346
24,3750,3300,38,0,121.98263
24,3900,0,85,0,73.076
24,3900,100,81,0,75.26877
24,3900,200,96,0,78.095314
24,3900,300,87,0,73.32851
24,3900,400,84,0,75.76071
24,3900,500,83,0,74.13349
24,3900,600,76,0,80.89684
24,3900,700,66,0,98.999695
24,3900,800,53,0,103.26283
24,3900,900,55,0,111.07436
24,3900,1000,52,0,113.48462
24,3900,1100,53,0,117.09038
24,3900,1200,48,0,113.71792
24,3900,1300,55,0,117.084366
24,3900,1400,49,0,117.88633
24,3900,1500,57,0,115.63983
24,3900,1600,55,0,118.55909
24,3900,1700,44,0,117.5584
24,3900,1800,59,0,117.82813
24,3900,1900,45,0,116.62178
24,3900,2000,51,0,116.3902
24,3900,2100,55,0,116.23036
24,3900,2200,53,0,119.30491
24,3900,2300,59,0,116.2278
24,3900,2400,54,0,118.554634
24,3900,2500,53,0,115.63453
24,3900,2600,58,0,120.10827
24,3900,2700,49,0,118.106125
24,3900,2800,60,0,120.14483
24,3900,2900,47,0,118.09341
24,3900,3000,59,0,119.32813
24,3900,3100,52,0,119.145386
24,3900,3200,58,0,118.32673
24,3900,3300,41,0,120.26073
24,4050,0,96,0,68.44271
24,4050,100,92,0,60.62891
24,4050,200,93,0,66.59344
24,4050,300,92,0,61.75511
24,4050,400,107,0,66.85925
24,4050,500,94,0,64.307655
24,4050,600,88,0,66.23045
24,4050,700,75,0,89.9108
24,4050,800,60,0,98.64733
24,4050,900,53,0,105.43868
24,4050,1000,58,0,111.614655
24,4050,1100,48,0,113.887505
24,4050,1200,56,0,117.98661
24,4050,1300,50,0,116.5996
24,4050,1400,50,0,119.5678
24,4050,1500,55,0,118.654724
24,4050,1600,50,0,120.6162
24,4050,1700,53,0,116.74943
24,4050,1800,60,0,119.659004
24,4050,1900,51,0,118.617645
24,4050,2000,61,0,118.72394
24,4050,2100,58,0,120.5181
24,4050,2200,50,0,120.3072
24,4050,2300,63,0,119.37794
24,4050,2400,45,0,120.96889
24,4050,2500,52,0,120.38904
24,4050,2600,70,0,117.670715
24,4050,2700,43,0,120.52767
24,4050,2800,57,0,118.67492
24,4050,2900,63,0,119.69555
24,4050,3000,47,0,117.61256
24,4050,3100,64,0,118.71016
24,4050,3200,49,0,118.80898
24,4050,3300,44,0,118.8791
24,4200,0,77,0,85.52844
24,4200,100,62,0,90.61274
24,4200,200,69,0,84.765366
24,4200,300,68,0,92.49338
24,4200,400,64,0,88.15609
24,4200,500,73,0,90.87096
24,4200,600,73,0,84.07589
