sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,10.000000,10.000000,120.000000,7,0,1,0,6,0,54.644834,55.611930,0
15,2400.000000,600.000000,10.000000,10.000000,120.000000,76,0,4,0,72,0,54.447923,93.051274,0
30,2400.000000,600.000000,10.000000,10.000000,120.000000,138,0,11,0,126,1,54.042518,92.598808,0
45,2400.000000,600.000000,10.000000,10.000000,120.000000,211,8,11,8,175,9,43.485162,102.542278,34
60,2400.000000,600.000000,10.000000,10.000000,120.000000,290,28,9,10,229,14,39.625240,116.208044,70
75,2400.000000,600.000000,10.000000,10.000000,120.000000,378,54,11,7,283,23,38.088188,104.671466,73
90,2400.000000,600.000000,10.000000,10.000000,120.000000,462,93,11,9,320,29,34.853176,112.010884,124
105,2400.000000,600.000000,10.000000,10.000000,120.000000,537,126,14,5,358,34,29.836174,98.233190,182
120,2400.000000,600.000000,10.000000,10.000000,120.000000,609,146,21,20,394,28,26.804408,104.273821,228
135,2400.000000,600.000000,10.000000,10.000000,120.000000,668,159,21,22,420,46,23.484528,107.379641,248
150,2400.000000,600.000000,10.000000,10.000000,120.000000,736,194,19,35,438,50,23.396908,108.213345,284
165,2400.000000,600.000000,10.000000,10.000000,120.000000,784,228,19,48,443,46,20.635280,105.828632,320
180,2400.000000,600.000000,10.000000,10.000000,120.000000,848,250,20,56,466,56,19.304545,100.770134,382
195,2400.000000,600.000000,10.000000,10.000000,120.000000,933,262,23,49,529,70,18.249447,92.802486,426
210,2400.000000,600.000000,10.000000,10.000000,120.000000,998,294,27,51,562,64,17.554307,93.007711,477
225,2400.000000,600.000000,10.000000,10.000000,120.000000,1057,320,31,51,589,66,15.473329,104.408440,542
240,2400.000000,600.000000,10.000000,10.000000,120.000000,1097,347,25,49,609,67,12.591006,98.978812,634
255,2400.000000,600.000000,10.000000,10.000000,120.000000,1142,370,27,57,626,62,11.741098,105.453339,653
270,2400.000000,600.000000,10.000000,10.000000,120.000000,1206,406,24,59,657,60,11.332012,106.214097,713
285,2400.000000,600.000000,10.000000,10.000000,120.000000,1259,432,23,62,673,69,11.025594,102.300569,737
300,2400.000000,600.000000,10.000000,10.000000,120.000000,1305,454,25,70,689,67,10.582624,92.469394,815
315,2400.000000,600.000000,10.000000,10.000000,120.000000,1359,467,32,58,722,80,10.802772,97.408650,849
330,2400.000000,600.000000,10.000000,10.000000,120.000000,1400,486,31,58,738,87,10.551150,104.715865,899
345,2400.000000,600.000000,10.000000,10.000000,120.000000,1420,493,31,54,744,98,8.845478,104.984047,962
360,2400.000000,600.000000,10.000000,10.000000,120.000000,1437,503,32,57,747,98,8.098967,100.652772,1003
375,2400.000000,600.000000,10.000000,10.000000,120.000000,1453,491,31,62,745,124,8.647003,102.472413,989
390,2400.000000,600.000000,10.000000,10.000000,120.000000,1479,507,31,64,738,139,8.529605,100.288412,1013
405,2400.000000,600.000000,10.000000,10.000000,120.000000,1529,529,37,72,764,127,8.024809,102.262458,1083
420,2400.000000,600.000000,10.000000,10.000000,120.000000,1553,540,31,72,775,135,7.793782,107.034926,1117
435,2400.000000,600.000000,10.000000,10.000000,120.000000,1569,555,26,68,780,140,7.664542,98.698086,1122
450,2400.000000,600.000000,10.000000,10.000000,120.000000,1597,570,30,58,806,133,8.043852,104.157392,1182
465,2400.000000,600.000000,10.000000,10.000000,120.000000,1618,583,29,55,824,127,6.541758,102.153431,1243
480,2400.000000,600.000000,10.000000,10.000000,120.000000,1636,582,31,57,833,133,5.712497,105.242955,1307
