sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,60.000000,2000.000000,10.000000,10.000000,120.000000,1,0,1,0,0,0,58.153997,58.153997,0
15,60.000000,2000.000000,10.000000,10.000000,120.000000,23,0,21,0,2,0,74.353984,76.485079,0
30,60.000000,2000.000000,10.000000,10.000000,120.000000,36,0,30,0,2,4,100.156207,100.531893,0
45,60.000000,2000.000000,10.000000,10.000000,120.000000,61,0,50,2,5,4,94.628561,100.885995,0
60,60.000000,2000.000000,10.000000,10.000000,120.000000,82,1,67,6,5,3,89.677659,100.415386,4
75,60.000000,2000.000000,10.000000,10.000000,120.000000,93,6,64,1,7,15,94.727304,98.886863,5
90,60.000000,2000.000000,10.000000,10.000000,120.000000,108,5,71,10,8,14,102.474263,105.387062,3
105,60.000000,2000.000000,10.000000,10.000000,120.000000,117,10,72,2,18,15,108.024944,114.832290,3
120,60.000000,2000.000000,10.000000,10.000000,120.000000,102,11,63,4,16,8,105.159852,114.348141,5
135,60.000000,2000.000000,10.000000,10.000000,120.000000,105,13,70,11,5,6,92.792690,113.801162,7
150,60.000000,2000.000000,10.000000,10.000000,120.000000,115,14,75,15,5,6,88.691722,114.650752,17
165,60.000000,2000.000000,10.000000,10.000000,120.000000,120,15,68,16,6,15,84.397056,115.174990,23
180,60.000000,2000.000000,10.000000,10.000000,120.000000,129,16,69,26,8,10,75.001949,111.141069,28
195,60.000000,2000.000000,10.000000,10.000000,120.000000,148,20,76,10,17,25,88.756249,107.006693,1
210,60.000000,2000.000000,10.000000,10.000000,120.000000,159,28,88,3,23,17,95.896509,101.039303,4
225,60.000000,2000.000000,10.000000,10.000000,120.000000,147,27,79,2,20,19,93.385688,101.753409,17
240,60.000000,2000.000000,10.000000,10.000000,120.000000,145,27,79,8,13,18,89.165130,101.176167,18
255,60.000000,2000.000000,10.000000,10.000000,120.000000,142,17,76,19,13,17,85.497886,106.651094,8
270,60.000000,2000.000000,10.000000,10.000000,120.000000,145,12,75,27,21,10,81.123060,108.713552,22
285,60.000000,2000.000000,10.000000,10.000000,120.000000,147,12,80,34,14,7,71.453043,108.501931,34
300,60.000000,2000.000000,10.000000,10.000000,120.000000,149,11,83,39,7,9,70.395770,108.098417,45
315,60.000000,2000.000000,10.000000,10.000000,120.000000,159,11,83,35,10,20,75.469269,105.855996,11
330,60.000000,2000.000000,10.000000,10.000000,120.000000,167,26,83,17,24,17,87.110029,105.718632,3
345,60.000000,2000.000000,10.000000,10.000000,120.000000,177,20,90,10,41,16,89.983228,101.702840,8
360,60.000000,2000.000000,10.000000,10.000000,120.000000,151,19,82,4,29,17,95.174324,103.487504,13
375,60.000000,2000.000000,10.000000,10.000000,120.000000,149,17,85,15,14,18,88.702023,102.746542,3
390,60.000000,2000.000000,10.000000,10.000000,120.000000,146,18,82,25,14,7,78.917752,106.753407,20
405,60.000000,2000.000000,10.000000,10.000000,120.000000,151,19,79,31,9,13,70.855190,107.107353,37
420,60.000000,2000.000000,10.000000,10.000000,120.000000,166,18,85,38,9,16,69.789216,104.645704,44
435,60.000000,2000.000000,10.000000,10.000000,120.000000,176,18,83,36,8,31,73.922478,104.905219,13
450,60.000000,2000.000000,10.000000,10.000000,120.000000,183,43,83,12,31,14,88.152422,107.097886,5
465,60.000000,2000.000000,10.000000,10.000000,120.000000,174,37,76,4,46,11,89.899304,111.181548,15
480,60.000000,2000.000000,10.000000,10.000000,120.000000,164,32,85,4,32,11,89.583402,108.144834,21
495,60.000000,2000.000000,10.000000,10.000000,120.000000,153,21,78,8,15,31,89.333577,111.074954,2
510,60.000000,2000.000000,10.000000,10.000000,120.000000,149,20,68,19,25,17,83.145236,111.675950,16
525,60.000000,2000.000000,10.000000,10.000000,120.000000,151,19,63,31,22,16,72.043024,108.717815,28
540,60.000000,2000.000000,10.000000,10.000000,120.000000,150,17,61,42,11,19,61.857250,105.551121,47
555,60.000000,2000.000000,10.000000,10.000000,120.000000,176,12,74,44,10,36,67.851834,102.795047,24
570,60.000000,2000.000000,10.000000,10.000000,120.000000,183,26,71,33,34,19,79.190165,108.028394,7
585,60.000000,2000.000000,10.000000,10.000000,120.000000,168,33,66,15,44,10,85.074807,107.182246,14
600,60.000000,2000.000000,10.000000,10.000000,120.000000,152,25,74,8,29,16,84.834478,105.981344,21
615,60.000000,2000.000000,10.000000,10.000000,120.000000,148,16,74,5,18,35,87.974510,105.101967,4
