sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,3000.000000,600.000000,10.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,3000.000000,600.000000,10.000000,10.000000,120.000000,100,0,3,0,97,0,53.332524,103.451284,0
30,3000.000000,600.000000,10.000000,10.000000,120.000000,203,0,5,0,196,2,52.972802,108.811285,0
45,3000.000000,600.000000,10.000000,10.000000,120.000000,306,19,15,5,250,17,46.649348,92.392013,21
60,3000.000000,600.000000,10.000000,10.000000,120.000000,372,62,18,11,268,13,38.880568,113.371778,77
75,3000.000000,600.000000,10.000000,10.000000,120.000000,458,81,21,1,332,23,34.478222,115.956294,117
90,3000.000000,600.000000,10.000000,10.000000,120.000000,532,101,25,3,376,27,31.714982,111.072055,166
105,3000.000000,600.000000,10.000000,10.000000,120.000000,592,133,29,4,400,26,28.622023,103.530042,232
120,3000.000000,600.000000,10.000000,10.000000,120.000000,664,165,38,5,440,16,26.410610,104.241460,300
135,3000.000000,600.000000,10.000000,10.000000,120.000000,741,160,35,9,495,42,28.053891,111.726825,266
150,3000.000000,600.000000,10.000000,10.000000,120.000000,836,182,33,13,562,46,29.835931,111.305884,300
165,3000.000000,600.000000,10.000000,10.000000,120.000000,911,218,32,11,605,45,27.622010,113.520456,362
180,3000.000000,600.000000,10.000000,10.000000,120.000000,971,241,32,21,632,45,25.774953,107.542354,433
195,3000.000000,600.000000,10.000000,10.000000,120.000000,1016,240,29,11,680,56,22.573778,100.215396,464
210,3000.000000,600.000000,10.000000,10.000000,120.000000,1052,233,33,6,730,50,21.047120,107.044706,532
225,3000.000000,600.000000,10.000000,10.000000,120.000000,1056,258,30,5,722,41,19.727686,109.247099,569
240,3000.000000,600.000000,10.000000,10.000000,120.000000,1035,298,29,3,681,24,16.833459,108.785205,609
255,3000.000000,600.000000,10.000000,10.000000,120.000000,1034,285,33,5,655,56,18.000615,106.806678,541
270,3000.000000,600.000000,10.000000,10.000000,120.000000,1076,289,31,20,683,53,23.501884,110.397803,498
285,3000.000000,600.000000,10.000000,10.000000,120.000000,1128,305,23,16,729,55,23.876563,111.554776,474
300,3000.000000,600.000000,10.000000,10.000000,120.000000,1133,313,20,19,717,64,21.642166,107.764621,521
315,3000.000000,600.000000,10.000000,10.000000,120.000000,1149,315,29,9,721,75,21.067919,106.234342,530
330,3000.000000,600.000000,10.000000,10.000000,120.000000,1156,323,42,10,732,49,21.131287,98.466920,569
345,3000.000000,600.000000,10.000000,10.000000,120.000000,1159,320,44,5,749,41,19.790374,102.833761,626
360,3000.000000,600.000000,10.000000,10.000000,120.000000,1117,349,33,5,696,34,17.077796,108.957323,681
375,3000.000000,600.000000,10.000000,10.000000,120.000000,1102,336,27,9,667,63,17.321220,102.921561,602
390,3000.000000,600.000000,10.000000,10.000000,120.000000,1141,339,29,27,692,54,20.781196,104.274427,543
405,3000.000000,600.000000,10.000000,10.000000,120.000000,1193,342,23,27,735,66,21.949781,111.712216,548
420,3000.000000,600.000000,10.000000,10.000000,120.000000,1189,350,26,21,718,74,21.285700,105.871862,560
435,3000.000000,600.000000,10.000000,10.000000,120.000000,1182,354,40,8,700,80,21.500770,105.583652,525
450,3000.000000,600.000000,10.000000,10.000000,120.000000,1183,363,39,9,711,61,21.651862,105.486772,570
465,3000.000000,600.000000,10.000000,10.000000,120.000000,1177,371,41,4,712,49,18.768837,101.570767,637
480,3000.000000,600.000000,10.000000,10.000000,120.000000,1167,389,42,3,702,31,16.579026,101.526400,723
495,3000.000000,600.000000,10.000000,10.000000,120.000000,1169,377,42,5,687,58,14.743665,102.369627,720
510,3000.000000,600.000000,10.000000,10.000000,120.000000,1191,350,32,24,727,58,18.247338,109.428632,650
525,3000.000000,600.000000,10.000000,10.000000,120.000000,1244,360,26,26,765,67,20.535402,110.882831,640
540,3000.000000,600.000000,10.000000,10.000000,120.000000,1235,375,21,27,746,66,19.096508,109.519993,652
555,3000.000000,600.000000,10.000000,10.000000,120.000000,1236,392,29,16,729,70,17.522371,97.712553,633
570,3000.000000,600.000000,10.000000,10.000000,120.000000,1240,380,31,6,758,65,17.498851,94.736206,653
585,3000.000000,600.000000,10.000000,10.000000,120.000000,1243,393,37,4,759,50,17.074248,100.100019,689
600,3000.000000,600.000000,10.000000,10.000000,120.000000,1244,410,41,3,750,40,15.982372,105.182583,744
615,3000.000000,600.000000,10.000000,10.000000,120.000000,1219,411,42,6,708,52,14.495964,101.514129,731
630,3000.000000,600.000000,10.000000,10.000000,120.000000,1240,366,40,18,743,73,18.840872,106.278848,645
645,3000.000000,600.000000,10.000000,10.000000,120.000000,1289,382,36,26,781,64,21.037295,106.571222,629
660,3000.000000,600.000000,10.000000,10.000000,120.000000,1289,399,30,21,764,75,19.924545,115.722014,651
675,3000.000000,600.000000,10.000000,10.000000,120.000000,1281,422,40,15,734,70,18.811745,98.888406,646
690,3000.000000,600.000000,10.000000,10.000000,120.000000,1278,417,53,11,746,51,19.978331,101.597781,629
705,3000.000000,600.000000,10.000000,10.000000,120.000000,1276,408,50,2,756,60,18.874023,105.405901,688
720,3000.000000,600.000000,10.000000,10.000000,120.000000,1277,416,48,7,764,42,16.509683,107.504763,749
735,3000.000000,600.000000,10.000000,10.000000,120.000000,1250,430,45,1,727,47,14.482335,105.565159,766
750,3000.000000,600.000000,10.000000,10.000000,120.000000,1246,403,35,17,721,70,16.786522,102.881506,654
765,3000.000000,600.000000,10.000000,10.000000,120.000000,1285,391,35,21,770,68,19.021639,100.848842,640
780,3000.000000,600.000000,10.000000,10.000000,120.000000,1313,395,25,24,781,88,18.636284,100.667791,668
795,3000.000000,600.000000,10.000000,10.000000,120.000000,1314,428,29,23,768,66,17.060699,106.515824,690
810,3000.000000,600.000000,10.000000,10.000000,120.000000,1303,415,32,5,765,86,17.545059,96.822275,667
825,3000.000000,600.000000,10.000000,10.000000,120.000000,1303,415,41,5,763,79,16.614472,104.487350,741
840,3000.000000,600.000000,10.000000,10.000000,120.000000,1300,431,44,5,773,47,15.129725,99.257253,801
855,3000.000000,600.000000,10.000000,10.000000,120.000000,1258,447,42,5,730,34,12.730764,104.054937,818
870,3000.000000,600.000000,10.000000,10.000000,120.000000,1238,427,31,14,702,64,15.005769,109.492111,717
885,3000.000000,600.000000,10.000000,10.000000,120.000000,1275,428,23,18,731,75,18.098890,111.843001,659
900,3000.000000,600.000000,10.000000,10.000000,120.000000,1321,421,22,22,775,81,19.524566,108.654868,658
