sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,0,0,55.611930
10,10.000000,0,0.000000,0,1,0,73.638572
20,10.000000,0,0.000000,0,4,0,76.366956
30,10.000000,0,0.000000,0,4,0,93.968532
