sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,7,0,1,0,6,0,54.644834,55.611930,0,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
5,30,0,9,0,21,0,57.003140,62.757569,0,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
10,65,0,16,0,49,0,58.654858,77.719340,0,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
15,99,0,24,0,75,0,60.754900,87.972739,0,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
20,125,0,31,0,94,0,62.703270,95.108040,0,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
25,154,0,34,0,116,4,63.268953,97.054741,0,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
30,179,0,34,0,135,10,63.025144,100.863572,0,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
35,208,1,37,1,153,16,59.616575,101.898243,4,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
40,240,5,42,6,168,19,56.824208,100.888377,20,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
45,280,13,51,11,189,16,53.976300,99.187120,30,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
50,315,18,53,15,209,20,51.745419,100.262201,47,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
55,358,25,58,15,240,20,50.998529,99.525281,63,VISSIM_ADAPTER_STACKELBERG,ok,3.278387
60,397,32,66,9,263,27,50.289261,96.336205,80,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
65,438,40,75,2,290,31,48.411185,93.976789,102,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
70,483,44,77,5,321,36,47.478651,95.262033,121,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
75,519,48,83,7,341,40,45.456153,93.631528,146,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
80,554,53,89,9,364,39,42.446109,91.219584,168,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
85,590,56,89,12,390,43,39.847745,85.570064,205,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
90,624,65,94,17,411,37,37.703807,82.883101,230,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
95,663,65,101,18,435,44,36.249398,77.516911,254,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
100,693,62,108,18,450,55,35.538378,74.650085,271,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
105,729,72,111,19,475,52,35.453341,72.916795,279,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
110,758,84,109,21,489,55,34.776534,68.632135,303,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
115,784,94,108,21,502,59,33.130624,60.495587,316,VISSIM_ADAPTER_STACKELBERG,ok,3.004305
120,798,107,110,25,511,45,30.057277,54.299928,315,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
125,825,106,118,27,519,55,27.831848,52.181923,336,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
130,848,112,124,32,526,54,26.678456,53.069072,347,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
135,883,120,125,38,539,61,25.223807,52.482586,385,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
140,912,129,131,42,548,62,24.237145,55.610345,401,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
145,940,136,135,48,559,62,23.845909,57.056377,429,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
150,952,141,134,55,557,65,23.143734,58.192243,440,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
155,976,149,137,58,564,68,23.696902,60.021326,451,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
160,1009,158,138,64,580,69,24.177790,64.603076,463,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
165,1032,172,136,63,591,70,24.242809,63.411116,470,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
170,1067,175,141,63,611,77,24.546270,63.927891,466,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
175,1095,186,144,62,626,77,24.701846,64.403224,477,VISSIM_ADAPTER_STACKELBERG,ok,3.119742
180,1121,189,147,57,644,84,24.945256,65.118328,495,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
185,1145,194,142,62,655,92,24.780722,60.791680,476,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
190,1172,201,142,72,664,93,24.267097,60.162701,496,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
195,1189,218,143,85,657,86,22.530071,55.113147,517,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
200,1203,230,149,94,647,83,20.692695,52.186204,540,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
205,1226,248,155,105,642,76,20.206031,52.668446,573,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
210,1237,263,154,109,637,74,19.308184,50.101239,568,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
215,1255,269,153,110,639,84,19.263488,46.272801,567,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
220,1275,278,152,112,649,84,19.667910,46.187389,560,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
225,1295,287,152,107,665,84,20.128307,47.770285,563,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
230,1312,301,151,104,679,77,20.096605,47.722865,574,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
235,1327,311,148,105,684,79,20.170994,48.949215,605,VISSIM_ADAPTER_STACKELBERG,ok,2.999331
240,1337,316,145,107,690,79,19.444426,51.379748,594,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
245,1344,319,144,116,688,77,18.025018,54.020889,635,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
250,1352,322,143,123,681,83,16.784133,57.645589,676,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
255,1371,331,143,129,685,83,16.629766,59.151092,699,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
260,1391,338,138,133,695,87,16.063970,58.189856,723,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
265,1413,343,141,138,698,93,15.550759,57.145184,748,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
270,1434,347,141,141,709,96,15.681315,56.171810,767,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
275,1452,352,143,146,712,99,15.225560,55.248681,785,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
280,1476,369,150,149,712,96,14.919547,55.009672,804,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
285,1496,379,150,151,711,105,14.434422,54.066695,828,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
290,1520,391,156,155,715,103,13.555441,53.839922,844,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
295,1537,402,160,159,709,107,13.490504,56.802127,876,VISSIM_ADAPTER_STACKELBERG,ok,3.11592
