sim_sec,kind,id,dsd_no,sc_no,link,lane,speed_kph,p1_green,p2_green,p3_green,p4_green,offset,rate_vph,green_sec,metadata,readback
900,signal_sg,SC6_SG5_W0,5,6,0,0,0,112.667,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC6_SG6_W0,6,6,0,0,0,81.334,109.667,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC6_SG7_W0,7,6,0,0,0,0.0,28.333,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC6_SG8_W0,8,6,0,0,0,31.333,78.334,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC7,,7,,,,47.0,23.0,0.0,71.0,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC7_SG1_W0,1,7,0,0,0,76.0,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC7_SG4_W0,4,7,0,0,0,26.0,73.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC7_SG7_W0,7,7,0,0,0,0.0,23.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC7_SG8_W0,8,7,0,0,0,26.0,73.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC11,,11,,,,51.999,22.667,40.667,22.667,56.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC11_SG1_W0,1,11,0,0,0,124.333,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC11_SG2_W0,2,11,0,0,0,80.666,121.333,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC11_SG3_W0,3,11,0,0,0,0.0,22.667,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC11_SG4_W0,4,11,0,0,0,25.667,77.666,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC11_SG5_W0,5,11,0,0,0,124.333,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC11_SG6_W0,6,11,0,0,0,80.666,121.333,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC11_SG7_W0,7,11,0,0,0,0.0,22.667,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC11_SG8_W0,8,11,0,0,0,25.667,77.666,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC12,,12,,,,45.999,28.667,28.667,34.667,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC12_SG1_W0,1,12,0,0,0,112.333,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC12_SG2_W0,2,12,0,0,0,80.666,109.333,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC12_SG3_W0,3,12,0,0,0,0.0,28.667,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC12_SG4_W0,4,12,0,0,0,31.667,77.666,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC12_SG5_W0,5,12,0,0,0,112.333,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC12_SG6_W0,6,12,0,0,0,80.666,109.333,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC12_SG7_W0,7,12,0,0,0,0.0,28.667,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC12_SG8_W0,8,12,0,0,0,31.667,77.666,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC16,,16,,,,65.0,23.0,53.0,0.0,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC16_SG2_W0,2,16,0,0,0,94.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC16_SG3_W0,3,16,0,0,0,0.0,23.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC16_SG4_W0,4,16,0,0,0,26.0,91.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC16_SG6_W0,6,16,0,0,0,94.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC16_SG7_W0,7,16,0,0,0,0.0,23.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC16_SG8_W0,8,16,0,0,0,26.0,91.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC101,,101,,,,51.999,22.667,28.667,34.667,18.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC101_SG1_W0,1,101,0,0,0,112.333,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC101_SG2_W0,2,101,0,0,0,80.666,109.333,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC101_SG3_W0,3,101,0,0,0,0.0,22.667,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC101_SG4_W0,4,101,0,0,0,25.667,77.666,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC101_SG5_W0,5,101,0,0,0,112.333,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC101_SG6_W0,6,101,0,0,0,80.666,109.333,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC101_SG7_W0,7,101,0,0,0,0.0,22.667,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC101_SG8_W0,8,101,0,0,0,25.667,77.666,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC105,,105,,,,23.001,40.333,52.333,22.333,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC105_SG1_W0,1,105,0,0,0,124.667,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC105_SG2_W0,2,105,0,0,0,69.334,121.667,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC105_SG3_W0,3,105,0,0,0,0.0,40.333,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC105_SG4_W0,4,105,0,0,0,43.333,66.334,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC105_SG5_W0,5,105,0,0,0,124.667,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC105_SG6_W0,6,105,0,0,0,69.334,121.667,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC105_SG7_W0,7,105,0,0,0,0.0,40.333,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC105_SG8_W0,8,105,0,0,0,43.333,66.334,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC107,,107,,,,0.0,44.0,72.5,24.5,18.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC107_SG1_W0,1,107,0,0,0,122.5,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC107_SG2_W0,2,107,0,0,0,47.0,119.5,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC107_SG3_W0,3,107,0,0,0,0.0,44.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC107_SG5_W0,5,107,0,0,0,122.5,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC107_SG6_W0,6,107,0,0,0,47.0,119.5,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC107_SG7_W0,7,107,0,0,0,0.0,44.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC108,,108,,,,50.0,0.0,66.5,24.5,56.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC108_SG1_W0,1,108,0,0,0,122.5,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC108_SG2_W0,2,108,0,0,0,53.0,119.5,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC108_SG4_W0,4,108,0,0,0,0.0,50.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC108_SG5_W0,5,108,0,0,0,122.5,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC108_SG6_W0,6,108,0,0,0,53.0,119.5,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC108_SG8_W0,8,108,0,0,0,0.0,50.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC109,,109,,,,0.0,32.0,84.5,24.5,56.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC109_SG2_W0,2,109,0,0,0,35.0,119.5,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC109_SG5_W0,5,109,0,0,0,122.5,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC109_SG6_W0,6,109,0,0,0,35.0,119.5,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC109_SG7_W0,7,109,0,0,0,0.0,32.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC1001,,1001,,,,21.0,21.0,75.0,21.0,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC1001_SG1_W0,1,1001,0,0,0,126.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1001_SG2_W0,2,1001,0,0,0,48.0,123.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1001_SG3_W0,3,1001,0,0,0,24.0,45.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1001_SG4_W0,4,1001,0,0,0,0.0,21.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1001_SG5_W0,5,1001,0,0,0,126.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1001_SG6_W0,6,1001,0,0,0,48.0,123.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1001_SG7_W0,7,1001,0,0,0,24.0,45.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1001_SG8_W0,8,1001,0,0,0,0.0,21.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC1002,,1002,,,,45.999,22.667,22.667,46.667,56.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC1002_SG1_W0,1,1002,0,0,0,100.333,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1002_SG2_W0,2,1002,0,0,0,74.666,97.333,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1002_SG3_W0,3,1002,0,0,0,0.0,22.667,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1002_SG4_W0,4,1002,0,0,0,25.667,71.666,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1002_SG5_W0,5,1002,0,0,0,100.333,147.0,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1002_SG6_W0,6,1002,0,0,0,74.666,97.333,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1002_SG7_W0,7,1002,0,0,0,0.0,22.667,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1002_SG8_W0,8,1002,0,0,0,25.667,71.666,,,56.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC1003,,1003,,,,33.999,28.667,28.667,46.667,18.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC1003_SG1_W0,1,1003,0,0,0,100.333,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1003_SG2_W0,2,1003,0,0,0,68.666,97.333,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1003_SG3_W0,3,1003,0,0,0,0.0,28.667,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1003_SG4_W0,4,1003,0,0,0,31.667,65.666,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1003_SG5_W0,5,1003,0,0,0,100.333,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1003_SG6_W0,6,1003,0,0,0,68.666,97.333,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1003_SG7_W0,7,1003,0,0,0,0.0,28.667,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1003_SG8_W0,8,1003,0,0,0,31.667,65.666,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC1004,,1004,,,,33.0,21.0,57.0,27.0,18.75,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC1004_SG1_W0,1,1004,0,0,0,120.0,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1004_SG2_W0,2,1004,0,0,0,60.0,117.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1004_SG3_W0,3,1004,0,0,0,0.0,21.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1004_SG4_W0,4,1004,0,0,0,24.0,57.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1004_SG5_W0,5,1004,0,0,0,120.0,147.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1004_SG6_W0,6,1004,0,0,0,60.0,117.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1004_SG7_W0,7,1004,0,0,0,0.0,21.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1004_SG8_W0,8,1004,0,0,0,24.0,57.0,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal,SC1005,,1005,,,,63.999,28.667,22.667,22.667,131.25,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,stored
900,signal_sg,SC1005_SG1_W0,1,1005,0,0,0,124.333,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1005_SG2_W0,2,1005,0,0,0,98.666,121.333,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1005_SG3_W0,3,1005,0,0,0,0.0,28.667,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1005_SG4_W0,4,1005,0,0,0,31.667,95.666,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1005_SG5_W0,5,1005,0,0,0,124.333,147.0,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1005_SG6_W0,6,1005,0,0,0,98.666,121.333,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1005_SG7_W0,7,1005,0,0,0,0.0,28.667,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,signal_sg,SC1005_SG8_W0,8,1005,0,0,0,31.667,95.666,,,131.25,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,
900,ramp_meter,RM_C10480,,9101,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_W;group_rate_vph=1169.063,GREEN
900,ramp_meter,RM_C10482,,9102,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_W;group_rate_vph=1169.063,GREEN
900,ramp_meter,RM_C10646,,9103,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_W;group_rate_vph=1484.532,GREEN
900,ramp_meter,RM_C10644,,9104,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_W;group_rate_vph=1484.532,GREEN
900,ramp_meter,RM_C10639,,9105,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_E;group_rate_vph=962.632,GREEN
900,ramp_meter,RM_C10681,,9106,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_E;group_rate_vph=962.632,GREEN
900,ramp_meter,RM_C10490,,9107,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_E;group_rate_vph=1800.0,GREEN
900,ramp_meter,RM_C10484,,9108,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_E;group_rate_vph=1800.0,GREEN
1050,vsl,RW_FW_E_S0,39,,74,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S0,43,,74,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S0,38,,74,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S0,44,,74,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S0,37,,74,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S0,45,,74,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S0,36,,74,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S0,46,,74,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S2,47,,74,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S2,48,,74,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S2,49,,74,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S2,50,,74,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S5,51,,2,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S5,52,,2,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S5,53,,2,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S5,54,,2,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S7,55,,2,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S7,56,,2,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S7,57,,2,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S7,58,,2,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S10,59,,2,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S10,60,,2,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S10,61,,2,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S10,62,,2,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S13,63,,119,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S13,64,,119,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S13,65,,119,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S13,66,,119,4,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S15,67,,24,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S15,68,,24,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S15,69,,24,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S18,71,,24,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S18,72,,24,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_E_S18,73,,24,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S0,40,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S0,75,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S0,41,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S0,76,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S0,42,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S0,77,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S2,79,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S2,80,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S2,81,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S5,83,,26,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S5,84,,26,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S5,85,,26,3,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S7,87,,120,1,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
1050,vsl,RW_FW_W_S7,88,,120,2,120.0,,,,,,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1,120|120
