sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,49.328735
60,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,50.003893
60,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,50.302628
75,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
75,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,48.674547
90,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,50.788614
105,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,D,25,10.000000,10,15.000000,1,240.000000,1,0,1,51.750100
120,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
135,D,25,10.000000,10,15.000000,1,240.000000,1,0,0,59.046909
135,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,55.323735
150,D,25,10.000000,10,15.000000,2,480.000000,4,1,0,50.554404
150,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,54.526204
165,D,25,10.000000,10,15.000000,5,1200.000000,1,0,1,54.380408
165,F,31,10.000000,10,15.000000,1,240.000000,1,0,0,48.512725
180,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
180,F,31,10.000000,10,15.000000,1,240.000000,3,0,0,53.067809
195,D,25,10.000000,10,15.000000,1,240.000000,2,0,1,54.903460
195,F,31,10.000000,10,15.000000,0,0.000000,3,1,0,53.587511
210,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,53.528756
210,F,31,10.000000,10,15.000000,0,0.000000,6,0,0,49.282674
225,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,56.039026
240,D,25,10.000000,10,15.000000,0,0.000000,2,0,0,52.434889
240,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,52.513436
255,D,25,10.000000,10,15.000000,0,0.000000,2,0,0,50.954303
255,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
270,D,25,10.000000,10,15.000000,3,720.000000,5,0,1,46.917077
270,F,31,10.000000,10,15.000000,0,0.000000,8,0,0,53.508831
285,D,25,10.000000,10,15.000000,7,1680.000000,2,0,1,50.764234
285,F,31,10.000000,10,15.000000,0,0.000000,8,1,0,41.218788
300,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,53.330895
300,F,31,10.000000,10,15.000000,0,0.000000,1,1,0,51.608523
315,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
315,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,51.125081
330,D,25,10.000000,10,15.000000,0,0.000000,0,0,1,50.516066
330,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,49.481185
345,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
345,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
