sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,7,0,1,0,6,0,54.644834,55.611930,0,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
5,30,0,9,0,21,0,57.003140,62.757569,0,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
10,65,0,16,0,49,0,58.654858,77.719340,0,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
15,99,0,24,0,75,0,60.754900,87.972739,0,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
20,125,0,31,0,94,0,62.945184,96.183137,0,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
25,154,0,36,0,116,2,63.679660,99.863436,0,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
30,179,0,40,0,135,4,62.757554,103.273682,0,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
35,208,1,45,2,153,7,59.883967,104.749738,3,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
40,240,5,51,2,168,14,57.375301,104.115777,16,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
45,280,13,60,4,191,12,54.715046,102.178287,31,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
50,315,20,66,6,210,13,53.681136,104.515368,45,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
55,358,23,73,5,242,15,53.516102,105.268453,62,VISSIM_ADAPTER_STACKELBERG,ok,3.387927
60,397,29,83,5,265,15,52.400967,104.781802,76,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
65,438,37,90,3,287,21,51.337541,103.987263,96,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
70,482,45,94,1,322,20,49.615907,105.501739,125,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
75,518,46,104,3,340,25,48.093531,106.992785,146,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
80,553,47,108,8,361,29,46.221965,108.317490,175,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
85,587,57,110,4,386,30,44.452613,108.028491,203,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
90,621,65,119,6,409,22,42.980882,108.552427,223,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
95,661,59,125,10,432,35,42.300688,107.831029,242,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
100,687,63,129,10,449,36,41.218381,107.675785,258,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
105,718,76,131,8,472,31,39.637532,107.865847,283,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
110,745,87,130,13,483,32,38.524727,108.771137,322,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
115,771,98,132,16,492,33,36.684749,104.673263,337,VISSIM_ADAPTER_STACKELBERG,ok,2.99774
120,786,108,131,15,496,36,34.575308,105.060839,341,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
125,809,103,132,17,502,55,34.587305,101.766699,317,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
130,833,124,136,21,505,47,34.802632,100.824162,311,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
135,874,140,138,28,521,47,35.572253,98.659019,328,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
140,902,151,138,38,528,47,35.653287,97.596820,345,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
145,929,170,140,40,528,51,35.525986,96.409264,345,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
150,937,189,136,48,521,43,34.153317,93.733949,358,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
155,953,196,137,49,526,45,32.998027,90.588697,365,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
160,979,206,136,50,546,41,32.136671,88.566008,382,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
165,999,203,133,47,558,58,31.935304,88.713782,394,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
170,1024,208,130,45,582,59,31.879346,88.648411,391,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
175,1048,201,130,38,603,76,32.235400,89.708828,402,VISSIM_ADAPTER_STACKELBERG,ok,3.069857
180,1074,214,131,40,631,58,32.675832,89.051947,431,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
185,1093,210,137,36,645,65,33.088488,88.795313,446,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
190,1109,219,135,35,665,55,32.724798,91.090746,474,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
195,1119,224,139,25,674,57,32.739418,90.197195,481,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
200,1126,227,143,21,677,58,31.913606,88.835763,497,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
205,1130,230,148,20,679,53,31.036275,86.174952,523,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
210,1130,237,154,20,672,47,29.725062,82.911652,528,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
215,1127,243,160,17,654,53,28.237201,79.775058,520,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
220,1145,237,162,16,663,67,28.353821,77.662521,517,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
225,1152,245,165,15,665,62,28.354181,76.409404,530,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
230,1163,258,163,13,671,58,28.293030,75.372604,551,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
235,1174,263,162,10,679,60,27.504389,75.268217,571,VISSIM_ADAPTER_STACKELBERG,ok,3.021279
240,1177,265,161,7,685,59,27.091795,77.314376,566,VISSIM_ADAPTER_STACKELBERG,ok,3.022289
245,1180,253,157,17,675,78,27.939295,79.035118,529,VISSIM_ADAPTER_STACKELBERG,ok,3.022289
