sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,0,0,55.611930
15,15.000000,0,0.000000,0,2,0,87.784732
30,15.000000,0,0.000000,0,4,0,98.981199
45,15.000000,2,480.000000,0,6,3,99.931624
60,15.000000,5,1200.000000,2,6,7,97.404407
75,15.000000,8,1920.000000,8,11,0,103.015778
90,15.000000,9,2160.000000,6,10,5,104.420861
105,15.000000,2,480.000000,5,17,4,99.320192
120,15.000000,1,240.000000,9,15,4,92.304322
135,15.000000,6,1440.000000,15,5,13,84.202856
150,15.000000,6,1440.000000,15,4,26,78.997249
165,15.000000,3,720.000000,15,3,35,70.673241
180,15.000000,4,960.000000,15,7,48,57.843148
195,15.000000,18,4320.000000,19,20,33,70.401558
210,15.000000,15,3600.000000,33,29,13,88.503932
225,15.000000,7,1680.000000,29,34,5,99.276766
240,15.000000,6,1440.000000,28,18,6,97.077982
255,15.000000,8,1920.000000,21,15,22,90.682497
270,15.000000,3,720.000000,17,20,35,78.207719
285,15.000000,6,1440.000000,17,14,49,70.788086
300,15.000000,8,1920.000000,18,12,63,62.272229
315,15.000000,19,4560.000000,14,19,64,62.629703
330,15.000000,30,7200.000000,32,29,41,76.168929
345,15.000000,21,5040.000000,47,40,20,88.338577
360,15.000000,11,2640.000000,40,42,15,94.400901
375,15.000000,13,3120.000000,33,23,30,84.023053
390,15.000000,12,2880.000000,32,20,39,72.875150
405,15.000000,21,5040.000000,30,7,46,65.598243
420,15.000000,10,2400.000000,28,10,56,56.989359
435,15.000000,10,2400.000000,14,10,61,59.816318
450,15.000000,22,5280.000000,26,27,51,70.082171
465,15.000000,17,4080.000000,38,34,30,77.556292
480,15.000000,5,1200.000000,39,33,13,86.565402
495,15.000000,11,2640.000000,26,18,20,87.185865
510,15.000000,10,2400.000000,25,19,32,80.944919
525,15.000000,3,720.000000,25,17,45,71.674271
540,15.000000,7,1680.000000,23,9,53,70.040392
555,15.000000,8,1920.000000,9,8,57,69.682512
570,15.000000,26,6240.000000,35,25,50,76.518569
585,15.000000,22,5280.000000,42,38,31,83.251905
600,15.000000,7,1680.000000,44,41,21,84.498967
615,15.000000,14,3360.000000,27,29,22,74.777235
630,15.000000,16,3840.000000,21,28,28,71.214038
645,15.000000,4,960.000000,19,25,37,69.394513
660,15.000000,10,2400.000000,18,8,46,67.934660
675,15.000000,5,1200.000000,13,7,51,68.441866
690,15.000000,23,5520.000000,39,14,36,81.360051
705,15.000000,24,5760.000000,44,29,16,91.213057
720,15.000000,5,1200.000000,41,39,5,96.775298
735,15.000000,4,960.000000,27,16,14,85.939171
750,15.000000,12,2880.000000,15,24,21,77.911665
765,15.000000,12,2880.000000,15,12,31,75.648063
780,15.000000,12,2880.000000,13,3,39,75.538707
795,15.000000,4,960.000000,14,4,52,71.239668
810,15.000000,27,6480.000000,24,20,32,84.997213
825,15.000000,19,4560.000000,32,34,14,97.236084
840,15.000000,8,1920.000000,28,42,11,97.300813
855,15.000000,1,240.000000,39,24,8,87.888738
870,15.000000,17,4080.000000,29,15,19,75.144747
885,15.000000,8,1920.000000,30,16,30,70.872831
900,15.000000,9,2160.000000,28,9,35,65.658148
