sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
5,24,0,9,0,15,0,57.644858,62.757569,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
10,40,0,16,0,24,0,63.020284,77.719340,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
15,67,0,24,0,43,0,65.396212,87.972739,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
20,85,0,31,0,54,0,68.460609,96.183137,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
25,106,0,36,0,68,2,70.101198,99.863436,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
30,123,0,40,0,79,4,70.310976,103.273682,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
35,138,1,45,2,86,4,69.091664,104.749738,3,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
40,161,4,51,2,94,10,65.793688,104.115777,7,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
45,184,9,60,4,101,10,62.487123,102.178287,18,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
50,200,12,66,6,107,9,62.316581,104.515368,31,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
55,222,16,73,7,113,13,61.310341,105.268453,36,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.35345
60,246,21,83,10,119,13,59.991676,104.781802,48,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.303214
65,270,24,90,8,128,20,61.173090,103.987263,41,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.303214
