sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,1.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,1.000000,10,1.000000,0,0.000000,0,0,0,0.000000
10,D,25,1.000000,10,9.000000,0,0.000000,0,0,0,0.000000
10,F,31,1.000000,10,9.000000,0,0.000000,0,0,0,0.000000
20,D,25,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
20,F,31,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
30,D,25,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
30,F,31,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
40,D,25,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
40,F,31,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
50,D,25,1.000000,10,10.000000,0,0.000000,1,0,0,50.120121
50,F,31,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
60,D,25,1.000000,10,10.000000,0,0.000000,0,1,0,1.196266
60,F,31,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
70,D,25,1.000000,10,10.000000,1,360.000000,0,0,0,0.000000
70,F,31,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
80,D,25,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
80,F,31,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
90,D,25,1.000000,10,10.000000,0,0.000000,1,0,0,48.973946
90,F,31,1.000000,10,10.000000,0,0.000000,0,0,0,0.000000
100,D,25,1.000000,10,10.000000,0,0.000000,0,1,0,0.000000
100,F,31,1.000000,10,10.000000,0,0.000000,1,0,0,48.852964
110,D,25,1.000000,10,10.000000,1,360.000000,1,0,0,44.799858
110,F,31,1.000000,10,10.000000,0,0.000000,4,0,0,52.645865
120,D,25,1.000000,10,10.000000,1,360.000000,0,0,0,0.000000
120,F,31,1.000000,10,10.000000,0,0.000000,4,1,0,41.575954
130,D,25,1.000000,10,10.000000,0,0.000000,1,0,0,51.664073
130,F,31,1.000000,10,10.000000,0,0.000000,3,2,0,12.651309
140,D,25,1.000000,10,10.000000,0,0.000000,3,1,0,42.574197
140,F,31,1.000000,10,10.000000,1,360.000000,3,2,0,16.503967
150,D,25,1.000000,10,10.000000,1,360.000000,4,1,0,36.850546
150,F,31,1.000000,10,10.000000,0,0.000000,4,2,0,23.611077
160,D,25,1.000000,10,10.000000,1,360.000000,6,3,0,20.297057
160,F,31,1.000000,10,10.000000,0,0.000000,4,2,0,17.127242
170,D,25,1.000000,10,10.000000,1,360.000000,7,3,0,10.269767
170,F,31,1.000000,10,10.000000,0,0.000000,4,3,0,21.592703
180,D,25,1.000000,10,10.000000,1,360.000000,7,3,0,5.925969
180,F,31,1.000000,10,10.000000,0,0.000000,3,3,0,5.960813
190,D,25,1.000000,10,10.000000,1,360.000000,6,3,0,1.320274
190,F,31,1.000000,10,10.000000,1,360.000000,3,3,0,12.794101
200,D,25,1.000000,10,10.000000,1,360.000000,10,3,0,17.729912
200,F,31,1.000000,10,10.000000,0,0.000000,3,2,0,16.385098
210,D,25,1.000000,10,10.000000,1,360.000000,9,3,0,2.052281
210,F,31,1.000000,10,10.000000,0,0.000000,2,2,0,18.158744
220,D,25,1.000000,10,10.000000,1,360.000000,8,3,0,2.685016
220,F,31,1.000000,10,10.000000,0,0.000000,1,2,0,0.000000
230,D,25,1.000000,10,10.000000,1,360.000000,7,3,0,2.144231
230,F,31,1.000000,10,10.000000,0,0.000000,1,1,0,26.695488
240,D,25,1.000000,10,10.000000,1,360.000000,8,3,0,11.383667
240,F,31,1.000000,10,10.000000,0,0.000000,1,0,0,43.139312
