case_id,controller,scenario_id,category,demand_profile,returncode,elapsed_sec,timed_out,timeout_reason,case_timeout_sec,startup_timeout_sec,first_progress_sec,last_progress_sec,progress_marker_count,sim_period_sec,urban_volume_vph,freeway_volume_vph,control_interval_sec,rand_seed,state_csv,action_csv,decision_dir,stdout,stderr,tuning_json
no-control_sym_high_u2600_fw3400_seed13_300s,no-control,sym_high,4_symmetric_high,sym,0,65.168,False,,900.0,60.0,36.115,64.667,56,300,2600.0,3400.0,60,13,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\no-control_sym_high_u2600_fw3400_seed13_300s\state.csv,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\no-control_sym_high_u2600_fw3400_seed13_300s\action.csv,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\no-control_sym_high_u2600_fw3400_seed13_300s\decisions,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\no-control_sym_high_u2600_fw3400_seed13_300s\stdout.txt,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\no-control_sym_high_u2600_fw3400_seed13_300s\stderr.txt,evaluation\configs\pfo_h3_i3_medium.json
wu_sym_high_u2600_fw3400_seed13_300s,wu,sym_high,4_symmetric_high,sym,0,63.672,False,,900.0,60.0,26.096,63.17,74,300,2600.0,3400.0,60,13,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\wu_sym_high_u2600_fw3400_seed13_300s\state.csv,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\wu_sym_high_u2600_fw3400_seed13_300s\action.csv,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\wu_sym_high_u2600_fw3400_seed13_300s\decisions,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\wu_sym_high_u2600_fw3400_seed13_300s\stdout.txt,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\wu_sym_high_u2600_fw3400_seed13_300s\stderr.txt,evaluation\configs\pfo_h3_i3_medium.json
pfo_sym_high_u2600_fw3400_seed13_300s,pfo,sym_high,4_symmetric_high,sym,0,246.536,False,,900.0,60.0,26.075,246.035,333,300,2600.0,3400.0,60,13,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\pfo_sym_high_u2600_fw3400_seed13_300s\state.csv,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\pfo_sym_high_u2600_fw3400_seed13_300s\action.csv,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\pfo_sym_high_u2600_fw3400_seed13_300s\decisions,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\pfo_sym_high_u2600_fw3400_seed13_300s\stdout.txt,evaluation\runs\controller_pilot_no_wu_pfo_sym_300s_20260629\pfo_sym_high_u2600_fw3400_seed13_300s\stderr.txt,evaluation\configs\pfo_h3_i3_medium.json
