sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,1200.000000,600.000000,2.000000,2.000000,120.000000,3,0,1,0,2,0,53.655251,58.153997,0
15,1200.000000,600.000000,2.000000,2.000000,120.000000,34,0,3,0,31,0,57.074194,103.451284,0
30,1200.000000,600.000000,2.000000,2.000000,120.000000,85,0,5,0,78,2,57.220383,108.811285,0
45,1200.000000,600.000000,2.000000,2.000000,120.000000,134,10,15,3,101,5,55.326558,92.392013,4
60,1200.000000,600.000000,2.000000,2.000000,120.000000,180,26,18,9,118,9,48.883385,113.371778,25
75,1200.000000,600.000000,2.000000,2.000000,120.000000,226,47,21,2,139,17,49.136060,115.956294,23
90,1200.000000,600.000000,2.000000,2.000000,120.000000,270,77,25,1,154,13,46.756948,111.072055,49
105,1200.000000,600.000000,2.000000,2.000000,120.000000,302,88,27,2,171,14,39.380650,105.260779,97
120,1200.000000,600.000000,2.000000,2.000000,120.000000,330,102,32,5,181,10,32.653800,109.863908,147
135,1200.000000,600.000000,2.000000,2.000000,120.000000,348,96,31,6,169,46,41.853976,112.975950,65
150,1200.000000,600.000000,2.000000,2.000000,120.000000,371,136,31,16,150,38,49.035007,111.003321,46
165,1200.000000,600.000000,2.000000,2.000000,120.000000,395,176,32,19,148,20,45.921327,114.235232,76
180,1200.000000,600.000000,2.000000,2.000000,120.000000,397,168,27,23,147,32,39.918765,111.124264,116
195,1200.000000,600.000000,2.000000,2.000000,120.000000,419,155,21,20,167,56,43.950926,111.197452,54
210,1200.000000,600.000000,2.000000,2.000000,120.000000,438,187,24,20,181,26,45.427247,111.458195,81
225,1200.000000,600.000000,2.000000,2.000000,120.000000,433,208,22,19,164,20,37.959532,114.259635,130
240,1200.000000,600.000000,2.000000,2.000000,120.000000,421,215,24,18,151,13,29.146463,115.521644,206
255,1200.000000,600.000000,2.000000,2.000000,120.000000,431,193,27,18,139,54,33.827373,108.738167,107
270,1200.000000,600.000000,2.000000,2.000000,120.000000,449,200,25,33,150,41,45.180907,111.583884,59
285,1200.000000,600.000000,2.000000,2.000000,120.000000,464,199,21,43,174,27,43.552463,113.035927,57
300,1200.000000,600.000000,2.000000,2.000000,120.000000,456,188,22,43,170,33,39.135741,112.114883,108
315,1200.000000,600.000000,2.000000,2.000000,120.000000,458,188,23,31,160,56,40.247067,113.051185,77
330,1200.000000,600.000000,2.000000,2.000000,120.000000,477,209,31,32,174,31,41.232922,104.923469,110
345,1200.000000,600.000000,2.000000,2.000000,120.000000,487,220,31,28,191,17,34.844073,110.285758,175
360,1200.000000,600.000000,2.000000,2.000000,120.000000,484,228,27,30,183,16,27.382946,119.082027,244
375,1200.000000,600.000000,2.000000,2.000000,120.000000,499,200,18,34,186,61,28.230749,109.712260,165
390,1200.000000,600.000000,2.000000,2.000000,120.000000,530,204,20,52,202,52,39.733140,107.801260,77
