sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,1200.000000,600.000000,2.000000,2.000000,120.000000,5,0,1,0,4,0,55.123474,55.611930,0
15,1200.000000,600.000000,2.000000,2.000000,120.000000,41,0,4,0,37,0,56.993973,93.051274,0
30,1200.000000,600.000000,2.000000,2.000000,120.000000,84,0,11,0,72,1,57.542647,92.066680,0
45,1200.000000,600.000000,2.000000,2.000000,120.000000,113,8,14,2,87,2,49.623172,111.027703,16
60,1200.000000,600.000000,2.000000,2.000000,120.000000,143,18,13,3,103,6,42.188841,120.866763,38
75,1200.000000,600.000000,2.000000,2.000000,120.000000,179,35,15,0,112,17,48.086406,112.132317,14
90,1200.000000,600.000000,2.000000,2.000000,120.000000,215,64,17,3,117,14,47.837479,116.801277,31
105,1200.000000,600.000000,2.000000,2.000000,120.000000,256,82,21,2,137,14,45.779144,109.430257,57
120,1200.000000,600.000000,2.000000,2.000000,120.000000,290,89,19,9,162,11,37.358884,110.592998,100
135,1200.000000,600.000000,2.000000,2.000000,120.000000,324,92,20,10,161,41,45.622108,113.066919,30
150,1200.000000,600.000000,2.000000,2.000000,120.000000,363,128,17,19,170,29,46.093399,107.305801,49
165,1200.000000,600.000000,2.000000,2.000000,120.000000,393,151,20,23,178,21,42.176505,106.428783,78
180,1200.000000,600.000000,2.000000,2.000000,120.000000,412,152,16,24,184,36,36.657844,113.962151,124
195,1200.000000,600.000000,2.000000,2.000000,120.000000,446,157,21,20,209,39,40.119137,108.009584,79
210,1200.000000,600.000000,2.000000,2.000000,120.000000,464,179,21,20,217,27,37.664821,114.803055,120
225,1200.000000,600.000000,2.000000,2.000000,120.000000,485,197,24,15,225,24,34.205123,107.251740,163
240,1200.000000,600.000000,2.000000,2.000000,120.000000,490,219,24,15,212,20,28.115334,114.289246,213
255,1200.000000,600.000000,2.000000,2.000000,120.000000,512,202,23,17,210,60,32.759032,112.519814,126
270,1200.000000,600.000000,2.000000,2.000000,120.000000,528,206,22,31,217,52,41.798054,112.781538,83
285,1200.000000,600.000000,2.000000,2.000000,120.000000,544,226,22,36,225,35,41.520672,108.762565,99
300,1200.000000,600.000000,2.000000,2.000000,120.000000,540,236,21,37,217,29,35.253834,102.413332,159
315,1200.000000,600.000000,2.000000,2.000000,120.000000,533,233,26,25,202,47,35.868040,105.841999,109
330,1200.000000,600.000000,2.000000,2.000000,120.000000,539,241,28,27,208,35,35.456879,108.455242,155
345,1200.000000,600.000000,2.000000,2.000000,120.000000,553,257,30,28,205,33,34.534604,108.225025,172
360,1200.000000,600.000000,2.000000,2.000000,120.000000,555,268,33,25,202,27,30.333654,106.639241,241
375,1200.000000,600.000000,2.000000,2.000000,120.000000,566,246,37,29,195,59,30.961632,111.669036,177
390,1200.000000,600.000000,2.000000,2.000000,120.000000,581,265,33,36,190,57,40.347248,110.912288,106
405,1200.000000,600.000000,2.000000,2.000000,120.000000,605,265,33,51,214,42,41.669816,107.286133,94
420,1200.000000,600.000000,2.000000,2.000000,120.000000,602,245,33,55,226,43,38.528461,105.612033,141
435,1200.000000,600.000000,2.000000,2.000000,120.000000,607,238,34,46,226,63,37.502284,106.456754,110
450,1200.000000,600.000000,2.000000,2.000000,120.000000,602,244,29,49,236,44,38.471767,108.906201,138
465,1200.000000,600.000000,2.000000,2.000000,120.000000,605,264,31,46,233,31,33.811306,106.620187,194
480,1200.000000,600.000000,2.000000,2.000000,120.000000,597,274,29,42,223,29,27.851102,104.526826,273
495,1200.000000,600.000000,2.000000,2.000000,120.000000,585,257,29,43,192,64,24.723446,106.475735,241
510,1200.000000,600.000000,2.000000,2.000000,120.000000,596,262,30,50,198,56,35.645173,106.227132,139
525,1200.000000,600.000000,2.000000,2.000000,120.000000,624,273,31,63,212,45,39.875880,102.908088,117
540,1200.000000,600.000000,2.000000,2.000000,120.000000,617,252,32,70,219,44,37.771325,104.578823,149
555,1200.000000,600.000000,2.000000,2.000000,120.000000,622,244,37,67,221,53,34.502311,105.529471,140
570,1200.000000,600.000000,2.000000,2.000000,120.000000,621,263,34,63,220,41,36.766424,107.092560,158
585,1200.000000,600.000000,2.000000,2.000000,120.000000,627,280,32,61,215,39,34.978321,110.785615,190
