sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,2.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,2.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,2.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,2.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,2.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,2.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,2.000000,10,15.000000,0,0.000000,1,0,0,50.120121
45,F,31,2.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,D,25,2.000000,10,15.000000,0,0.000000,0,1,0,0.138434
60,F,31,2.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,D,25,2.000000,10,15.000000,1,240.000000,0,0,0,0.000000
75,F,31,2.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,D,25,2.000000,10,15.000000,0,0.000000,1,0,0,48.973946
90,F,31,2.000000,10,15.000000,0,0.000000,1,0,0,57.617775
105,D,25,2.000000,10,15.000000,1,240.000000,2,0,0,52.749746
105,F,31,2.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,D,25,2.000000,10,15.000000,1,240.000000,2,1,0,35.747639
120,F,31,2.000000,10,15.000000,0,0.000000,5,0,0,53.552362
135,D,25,2.000000,10,15.000000,2,480.000000,2,1,0,33.352540
135,F,31,2.000000,10,15.000000,0,0.000000,4,1,0,18.121100
150,D,25,2.000000,10,15.000000,1,240.000000,6,3,0,26.949170
150,F,31,2.000000,10,15.000000,0,0.000000,7,3,0,25.801124
165,D,25,2.000000,10,15.000000,1,240.000000,8,2,1,21.887384
165,F,31,2.000000,10,15.000000,0,0.000000,6,2,0,9.771163
180,D,25,2.000000,10,15.000000,0,0.000000,10,4,0,5.702874
180,F,31,2.000000,10,15.000000,0,0.000000,5,3,0,2.325321
195,D,25,2.000000,10,15.000000,3,720.000000,12,2,1,18.325145
195,F,31,2.000000,10,15.000000,1,240.000000,5,2,0,20.651618
210,D,25,2.000000,10,15.000000,1,240.000000,11,3,0,2.147754
210,F,31,2.000000,10,15.000000,0,0.000000,6,3,0,18.237128
225,D,25,2.000000,10,15.000000,1,240.000000,9,2,0,3.428756
225,F,31,2.000000,10,15.000000,0,0.000000,4,2,0,4.573139
240,D,25,2.000000,10,15.000000,1,240.000000,10,3,0,6.623179
240,F,31,2.000000,10,15.000000,0,0.000000,3,3,0,2.643544
255,D,25,2.000000,10,15.000000,1,240.000000,11,2,0,15.176975
255,F,31,2.000000,10,15.000000,0,0.000000,3,2,0,26.024510
270,D,25,2.000000,10,15.000000,1,240.000000,16,4,0,8.028773
270,F,31,2.000000,10,15.000000,0,0.000000,6,2,0,39.145137
285,D,25,2.000000,10,15.000000,2,480.000000,19,2,1,11.110766
285,F,31,2.000000,10,15.000000,0,0.000000,6,2,0,16.755878
300,D,25,2.000000,10,15.000000,1,240.000000,17,6,0,2.609432
300,F,31,2.000000,10,15.000000,0,0.000000,6,3,0,12.832248
315,D,25,2.000000,10,15.000000,3,720.000000,15,4,2,7.460264
315,F,31,2.000000,10,15.000000,0,0.000000,4,2,0,3.870647
330,D,25,2.000000,10,15.000000,1,240.000000,16,3,0,5.690189
330,F,31,2.000000,10,15.000000,0,0.000000,9,3,0,31.609938
345,D,25,2.000000,10,15.000000,2,480.000000,14,2,0,3.560787
345,F,31,2.000000,10,15.000000,0,0.000000,9,2,0,12.033488
360,D,25,2.000000,10,15.000000,1,240.000000,13,3,0,2.384739
360,F,31,2.000000,10,15.000000,0,0.000000,10,3,0,10.704575
375,D,25,2.000000,10,15.000000,2,480.000000,14,3,1,8.009531
