sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,4,0,55.123474
15,15.000000,0,0.000000,0,37,0,56.993973
30,15.000000,2,480.000000,0,72,0,57.542647
45,15.000000,18,4320.000000,8,87,2,49.623172
60,15.000000,17,4080.000000,18,103,3,42.188841
75,15.000000,37,8880.000000,35,112,0,48.086406
90,15.000000,35,8400.000000,64,117,3,47.837479
105,15.000000,33,7920.000000,82,137,2,45.779144
120,15.000000,24,5760.000000,89,162,9,37.358884
135,15.000000,70,16800.000000,92,161,10,45.622108
150,15.000000,56,13440.000000,128,170,19,46.093399
165,15.000000,28,6720.000000,151,178,23,42.176505
180,15.000000,29,6960.000000,152,184,24,36.657844
195,15.000000,58,13920.000000,157,209,20,40.119137
210,15.000000,38,9120.000000,179,217,20,37.664821
225,15.000000,34,8160.000000,197,225,15,34.205123
240,15.000000,38,9120.000000,219,212,15,28.115334
255,15.000000,62,14880.000000,202,210,17,32.759032
270,15.000000,108,25920.000000,206,217,31,41.798054
285,15.000000,70,16800.000000,226,225,36,41.520672
300,15.000000,21,5040.000000,236,217,37,35.253834
315,15.000000,15,3600.000000,233,202,25,35.868040
330,15.000000,48,11520.000000,241,208,27,35.456879
345,15.000000,38,9120.000000,257,205,28,34.534604
360,15.000000,37,8880.000000,268,202,25,30.333654
375,15.000000,39,9360.000000,246,195,29,30.961632
390,15.000000,58,13920.000000,265,190,36,40.347248
405,15.000000,60,14400.000000,265,214,51,41.669816
420,15.000000,21,5040.000000,245,226,55,38.528461
435,15.000000,26,6240.000000,238,226,46,37.502284
450,15.000000,39,9360.000000,244,236,49,38.471767
465,15.000000,30,7200.000000,264,233,46,33.811306
480,15.000000,27,6480.000000,274,223,42,27.851102
495,15.000000,48,11520.000000,257,192,43,24.723446
510,15.000000,60,14400.000000,262,198,50,35.645173
525,15.000000,62,14880.000000,273,212,63,39.875880
540,15.000000,28,6720.000000,252,219,70,37.771325
555,15.000000,28,6720.000000,244,221,67,34.502311
570,15.000000,40,9600.000000,263,220,63,36.766424
585,15.000000,39,9360.000000,280,215,61,34.978321
600,15.000000,36,8640.000000,291,213,57,30.813682
615,15.000000,31,7440.000000,291,204,59,24.357085
630,15.000000,57,13680.000000,291,191,71,33.400988
645,15.000000,93,22320.000000,297,205,83,37.891538
660,15.000000,23,5520.000000,284,204,89,35.159521
675,15.000000,25,6000.000000,273,203,86,29.971541
690,15.000000,33,7920.000000,271,203,81,33.749779
705,15.000000,47,11280.000000,274,222,80,31.735605
720,15.000000,27,6480.000000,281,226,77,26.944035
735,15.000000,26,6240.000000,291,209,74,22.610825
750,15.000000,60,14400.000000,283,197,78,30.348445
765,15.000000,63,15120.000000,292,212,78,35.659929
780,15.000000,32,7680.000000,297,237,84,35.030549
795,15.000000,18,4320.000000,299,243,86,30.709767
810,15.000000,49,11760.000000,289,230,77,32.113072
825,15.000000,38,9120.000000,308,226,75,28.324829
840,15.000000,32,7680.000000,313,238,70,23.705706
855,15.000000,26,6240.000000,321,254,73,18.216896
870,15.000000,48,11520.000000,290,237,74,26.224492
885,15.000000,96,23040.000000,302,244,79,33.265876
900,15.000000,51,12240.000000,312,235,85,32.967743
