time_s,road,cell,n_veh,rho_veh_per_km_lane,v_kmh,stopped_veh,speed_eligible_n_ge5,snapshot_basis
0,FW_E,27,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_E,28,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_E,29,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_E,30,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,0,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,1,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,2,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,3,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,4,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,5,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,6,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,7,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,8,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,9,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,10,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,11,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,12,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,13,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,14,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,15,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,16,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,17,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,18,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,19,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,20,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,21,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,22,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,23,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,24,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,25,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,26,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,27,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,28,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,29,0,0.0,,0,False,empty_initialization_not_FZP_frame
0,FW_W,30,0,0.0,,0,False,empty_initialization_not_FZP_frame
30.1,FW_E,0,40,19.001006030188506,77.203,0,True,exact_FZP_frame
30.1,FW_E,1,13,6.175326959811264,106.9523076923077,0,True,exact_FZP_frame
30.1,FW_E,2,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,3,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,4,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,5,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,6,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,7,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,9,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,10,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,11,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,12,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,13,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,25,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
30.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,0,53,32.353493396791535,56.19735849056604,0,True,exact_FZP_frame
30.1,FW_W,1,7,4.273102901463033,111.86285714285714,0,True,exact_FZP_frame
30.1,FW_W,2,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,3,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,4,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,5,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,6,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,7,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,8,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,9,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,10,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,11,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,12,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,13,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,14,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
30.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,0,58,27.551458743773335,75.37741379310344,0,True,exact_FZP_frame
60.1,FW_E,1,21,9.975528165848965,112.59571428571428,0,True,exact_FZP_frame
60.1,FW_E,2,31,14.725779673396092,114.70322580645161,0,True,exact_FZP_frame
60.1,FW_E,3,5,2.3751257537735633,125.92600000000002,0,True,exact_FZP_frame
60.1,FW_E,4,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,5,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,6,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,7,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,9,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,10,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,11,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,12,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,13,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,25,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
60.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,0,77,47.00413191609336,48.867012987013,0,True,exact_FZP_frame
60.1,FW_W,1,26,15.871525062576978,93.6373076923077,0,True,exact_FZP_frame
60.1,FW_W,2,13,7.93576253128849,116.03153846153845,0,True,exact_FZP_frame
60.1,FW_W,3,3,1.8313298149127277,113.62666666666667,0,False,exact_FZP_frame
60.1,FW_W,4,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,5,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,6,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,7,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,8,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,9,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,10,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,11,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,12,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,13,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,14,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
60.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,0,78,37.051961758867584,52.598846153846154,0,True,exact_FZP_frame
90.1,FW_E,1,27,12.825679070377241,103.69481481481482,0,True,exact_FZP_frame
90.1,FW_E,2,33,15.675829974905518,109.52333333333333,0,True,exact_FZP_frame
90.1,FW_E,3,28,13.300704221131955,108.5182142857143,0,True,exact_FZP_frame
90.1,FW_E,4,20,9.500503015094253,119.43900000000001,0,True,exact_FZP_frame
90.1,FW_E,5,5,2.3751257537735633,130.06800000000004,0,True,exact_FZP_frame
90.1,FW_E,6,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,7,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,9,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,10,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,11,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,12,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,13,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,25,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
90.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,0,79,48.22501845936851,38.74189873417721,2,True,exact_FZP_frame
90.1,FW_W,1,40,24.417730865503042,74.42549999999999,0,True,exact_FZP_frame
90.1,FW_W,2,27,16.481968334214557,100.88555555555557,0,True,exact_FZP_frame
90.1,FW_W,3,17,10.37753561783879,111.39647058823527,0,True,exact_FZP_frame
90.1,FW_W,4,12,7.325319259650911,115.38,0,True,exact_FZP_frame
90.1,FW_W,5,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,6,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,7,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,8,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,9,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,10,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,11,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,12,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,13,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,14,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
90.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,0,78,37.051961758867584,45.23858974358974,0,True,exact_FZP_frame
120.1,FW_E,1,40,19.001006030188506,104.74600000000002,0,True,exact_FZP_frame
120.1,FW_E,2,29,13.775729371886667,105.80448275862071,0,True,exact_FZP_frame
120.1,FW_E,3,34,16.15085512566023,108.95970588235294,0,True,exact_FZP_frame
120.1,FW_E,4,22,10.450553316603678,113.90681818181817,0,True,exact_FZP_frame
120.1,FW_E,5,30,14.25075452264138,107.09999999999998,0,True,exact_FZP_frame
120.1,FW_E,6,13,6.175326959811264,122.9653846153846,0,True,exact_FZP_frame
120.1,FW_E,7,7,3.3251760552829888,130.57857142857142,0,True,exact_FZP_frame
120.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,9,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,10,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,11,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,12,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,13,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,25,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
120.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,0,84,51.27723481755639,33.595714285714266,4,True,exact_FZP_frame
120.1,FW_W,1,36,21.97595777895274,64.41527777777779,0,True,exact_FZP_frame
120.1,FW_W,2,36,21.975957778952743,94.47972222222222,0,True,exact_FZP_frame
120.1,FW_W,3,23,14.040195247664247,103.69260869565214,0,True,exact_FZP_frame
120.1,FW_W,4,15,9.156649074563639,115.93933333333335,0,True,exact_FZP_frame
120.1,FW_W,5,18,10.987978889476375,114.22166666666668,0,True,exact_FZP_frame
120.1,FW_W,6,2,5.348478505975255,111.75999999999999,0,False,exact_FZP_frame
120.1,FW_W,7,2,5.348478505975235,118.09,0,False,exact_FZP_frame
120.1,FW_W,8,3,8.869008036726909,120.73333333333333,0,False,exact_FZP_frame
120.1,FW_W,9,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,10,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,11,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,12,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,13,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,14,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
120.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,0,85,40.37713781415058,46.18176470588237,0,True,exact_FZP_frame
150.1,FW_E,1,31,14.725779673396092,98.3441935483871,0,True,exact_FZP_frame
150.1,FW_E,2,32,15.200804824150804,109.17624999999998,0,True,exact_FZP_frame
150.1,FW_E,3,42,19.95105633169793,110.98595238095244,0,True,exact_FZP_frame
150.1,FW_E,4,21,9.975528165848965,110.64999999999998,0,True,exact_FZP_frame
150.1,FW_E,5,29,13.775729371886667,113.76344827586206,0,True,exact_FZP_frame
150.1,FW_E,6,30,14.25075452264138,107.36566666666666,0,True,exact_FZP_frame
150.1,FW_E,7,22,10.450553316603678,112.96000000000002,0,True,exact_FZP_frame
150.1,FW_E,8,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,9,9,8.782001846510385,121.22555555555556,0,True,exact_FZP_frame
150.1,FW_E,10,3,3.8649345447634373,121.80666666666666,0,False,exact_FZP_frame
150.1,FW_E,11,1,1.5842421895682477,120.68,0,False,exact_FZP_frame
150.1,FW_E,12,2,2.713823746294396,137.2,0,False,exact_FZP_frame
150.1,FW_E,13,1,1.3569118731472045,140.55,0,False,exact_FZP_frame
150.1,FW_E,14,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,15,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,16,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,21,1,3.5900458452730484,86.35,0,False,exact_FZP_frame
150.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,25,1,0.6764266578054781,109.74,0,False,exact_FZP_frame
150.1,FW_E,26,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,27,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,28,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,29,0,0.0,,0,False,exact_FZP_frame
150.1,FW_E,30,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,0,82,50.05634827428124,32.34231707317074,0,True,exact_FZP_frame
150.1,FW_W,1,45,27.469947223690923,62.25644444444443,0,True,exact_FZP_frame
150.1,FW_W,2,28,17.09241160585213,86.88714285714286,0,True,exact_FZP_frame
150.1,FW_W,3,23,14.040195247664247,98.50130434782609,0,True,exact_FZP_frame
150.1,FW_W,4,27,16.48196833421455,109.76703703703704,0,True,exact_FZP_frame
150.1,FW_W,5,22,13.429751976026681,113.57454545454543,0,True,exact_FZP_frame
150.1,FW_W,6,3,8.022717758962882,118.20666666666666,0,False,exact_FZP_frame
150.1,FW_W,7,1,2.6742392529876176,119.75,0,False,exact_FZP_frame
150.1,FW_W,8,1,2.9563360122423026,120.65,0,False,exact_FZP_frame
150.1,FW_W,9,7,12.680675326824794,116.72142857142856,0,True,exact_FZP_frame
150.1,FW_W,10,2,3.0180474928576504,115.675,0,False,exact_FZP_frame
150.1,FW_W,11,5,7.545118732144105,108.40599999999999,0,True,exact_FZP_frame
150.1,FW_W,12,8,12.072189971430602,114.82375000000002,0,True,exact_FZP_frame
150.1,FW_W,13,6,3.0180474928576446,121.73666666666666,0,True,exact_FZP_frame
150.1,FW_W,14,1,0.503007915476275,133.13,0,False,exact_FZP_frame
150.1,FW_W,15,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,16,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,17,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,18,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,19,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,20,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,21,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,22,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,23,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,24,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,25,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,26,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,27,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,28,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,29,0,0.0,,0,False,exact_FZP_frame
150.1,FW_W,30,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,0,82,38.95206236188644,43.60097560975609,0,True,exact_FZP_frame
180.1,FW_E,1,40,19.001006030188506,93.46150000000002,0,True,exact_FZP_frame
180.1,FW_E,2,30,14.25075452264138,107.59233333333336,0,True,exact_FZP_frame
180.1,FW_E,3,28,13.300704221131955,109.33357142857142,0,True,exact_FZP_frame
180.1,FW_E,4,40,19.001006030188506,112.18800000000002,0,True,exact_FZP_frame
180.1,FW_E,5,32,15.200804824150804,112.88062500000001,0,True,exact_FZP_frame
180.1,FW_E,6,30,14.25075452264138,111.02633333333331,0,True,exact_FZP_frame
180.1,FW_E,7,32,15.200804824150804,108.84562499999998,0,True,exact_FZP_frame
180.1,FW_E,8,8,26.3055248431678,101.05624999999999,0,True,exact_FZP_frame
180.1,FW_E,9,7,6.830445880619188,101.93285714285715,0,True,exact_FZP_frame
180.1,FW_E,10,11,14.171426664132603,110.06727272727272,0,True,exact_FZP_frame
180.1,FW_E,11,2,3.1684843791364954,116.055,0,False,exact_FZP_frame
180.1,FW_E,12,7,9.498383112030385,113.92428571428572,0,True,exact_FZP_frame
180.1,FW_E,13,4,5.427647492588818,126.715,0,False,exact_FZP_frame
180.1,FW_E,14,10,4.7502515075471266,122.24099999999999,0,True,exact_FZP_frame
180.1,FW_E,15,3,1.425075452264138,131.33666666666667,0,False,exact_FZP_frame
180.1,FW_E,16,1,1.425075452264138,140.55,0,False,exact_FZP_frame
180.1,FW_E,17,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,18,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,19,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,20,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,21,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,22,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,23,0,0.0,,0,False,exact_FZP_frame
180.1,FW_E,24,0,0.0,,0,False,exact_FZP_frame
