sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,60.000000,1200.000000,10.000000,10.000000,120.000000,1,0,1,0,0,0,55.611930,55.611930,0
15,60.000000,1200.000000,10.000000,10.000000,120.000000,14,0,12,0,2,0,75.675533,78.919384,0
30,60.000000,1200.000000,10.000000,10.000000,120.000000,21,0,16,0,4,1,99.836248,110.955645,0
45,60.000000,1200.000000,10.000000,10.000000,120.000000,31,0,21,2,6,2,93.681875,110.328124,2
60,60.000000,1200.000000,10.000000,10.000000,120.000000,42,2,29,3,6,2,91.515638,111.469649,4
75,60.000000,1200.000000,10.000000,10.000000,120.000000,48,6,28,1,8,5,103.038999,115.956612,1
90,60.000000,1200.000000,10.000000,10.000000,120.000000,52,5,32,1,10,4,101.600117,113.656349,1
105,60.000000,1200.000000,10.000000,10.000000,120.000000,53,4,33,1,12,3,98.205103,114.734732,2
120,60.000000,1200.000000,10.000000,10.000000,120.000000,57,5,35,1,11,5,95.751079,116.158220,4
135,60.000000,1200.000000,10.000000,10.000000,120.000000,60,9,33,2,5,11,94.708324,115.130296,1
150,60.000000,1200.000000,10.000000,10.000000,120.000000,65,9,36,8,4,8,87.206625,114.936914,8
165,60.000000,1200.000000,10.000000,10.000000,120.000000,74,9,41,13,3,8,74.949365,109.402430,14
180,60.000000,1200.000000,10.000000,10.000000,120.000000,83,9,42,14,7,11,76.743706,110.380994,20
195,60.000000,1200.000000,10.000000,10.000000,120.000000,94,14,45,11,17,7,85.721336,110.456947,1
210,60.000000,1200.000000,10.000000,10.000000,120.000000,98,17,50,2,19,10,97.227871,110.977847,2
225,60.000000,1200.000000,10.000000,10.000000,120.000000,88,17,51,3,10,7,100.653318,113.575470,3
240,60.000000,1200.000000,10.000000,10.000000,120.000000,91,18,52,4,7,10,94.908354,110.511035,7
255,60.000000,1200.000000,10.000000,10.000000,120.000000,85,13,47,7,12,6,88.541769,109.794740,2
270,60.000000,1200.000000,10.000000,10.000000,120.000000,93,9,46,13,17,8,79.713214,109.095926,13
285,60.000000,1200.000000,10.000000,10.000000,120.000000,100,9,53,19,13,6,75.254917,110.414667,22
300,60.000000,1200.000000,10.000000,10.000000,120.000000,99,10,45,24,12,8,69.878277,113.733397,31
315,60.000000,1200.000000,10.000000,10.000000,120.000000,101,16,44,15,14,12,80.976022,113.798189,1
330,60.000000,1200.000000,10.000000,10.000000,120.000000,109,22,47,3,26,11,94.104535,107.955534,3
345,60.000000,1200.000000,10.000000,10.000000,120.000000,109,15,51,2,32,9,93.393275,109.374203,7
360,60.000000,1200.000000,10.000000,10.000000,120.000000,90,18,49,2,13,8,88.607662,105.030021,12
375,60.000000,1200.000000,10.000000,10.000000,120.000000,87,13,44,5,10,15,89.175910,108.341875,2
390,60.000000,1200.000000,10.000000,10.000000,120.000000,92,16,47,13,13,3,83.714072,112.909603,10
405,60.000000,1200.000000,10.000000,10.000000,120.000000,87,14,45,17,5,6,75.940827,113.914044,20
420,60.000000,1200.000000,10.000000,10.000000,120.000000,87,12,34,19,10,12,69.212923,112.954074,26
435,60.000000,1200.000000,10.000000,10.000000,120.000000,92,11,34,16,9,22,75.698306,103.988939,0
450,60.000000,1200.000000,10.000000,10.000000,120.000000,92,25,35,3,22,7,86.253516,106.874431,1
465,60.000000,1200.000000,10.000000,10.000000,120.000000,85,18,32,0,24,11,85.759667,102.174468,10
480,60.000000,1200.000000,10.000000,10.000000,120.000000,73,18,36,1,9,9,81.600781,108.014544,14
495,60.000000,1200.000000,10.000000,10.000000,120.000000,83,8,44,8,3,20,81.527999,107.760646,2
510,60.000000,1200.000000,10.000000,10.000000,120.000000,92,11,46,11,15,9,88.911506,111.928139,7
525,60.000000,1200.000000,10.000000,10.000000,120.000000,91,11,45,14,12,9,76.942650,111.459244,10
540,60.000000,1200.000000,10.000000,10.000000,120.000000,89,9,44,19,9,8,70.791937,114.034229,23
555,60.000000,1200.000000,10.000000,10.000000,120.000000,97,4,42,16,8,27,78.554658,110.808197,0
570,60.000000,1200.000000,10.000000,10.000000,120.000000,104,28,48,3,19,6,91.321629,103.960209,2
585,60.000000,1200.000000,10.000000,10.000000,120.000000,107,18,49,2,24,14,94.995735,105.640281,8
600,60.000000,1200.000000,10.000000,10.000000,120.000000,92,17,43,4,16,12,85.726003,99.766005,14
615,60.000000,1200.000000,10.000000,10.000000,120.000000,95,11,49,7,8,20,82.662815,105.909770,0
630,60.000000,1200.000000,10.000000,10.000000,120.000000,101,13,47,14,19,8,75.917876,110.420681,15
645,60.000000,1200.000000,10.000000,10.000000,120.000000,109,13,49,19,17,11,74.187586,110.938638,20
660,60.000000,1200.000000,10.000000,10.000000,120.000000,106,12,47,23,8,16,69.754672,107.058901,29
675,60.000000,1200.000000,10.000000,10.000000,120.000000,108,9,43,25,7,24,70.126909,113.332587,10
690,60.000000,1200.000000,10.000000,10.000000,120.000000,109,30,39,10,21,9,92.851629,116.436507,0
705,60.000000,1200.000000,10.000000,10.000000,120.000000,93,20,34,3,26,10,98.618506,108.732044,3
720,60.000000,1200.000000,10.000000,10.000000,120.000000,78,16,36,2,14,10,91.603235,110.529700,6
735,60.000000,1200.000000,10.000000,10.000000,120.000000,70,10,31,3,8,18,88.500796,106.113928,0
750,60.000000,1200.000000,10.000000,10.000000,120.000000,74,9,37,10,12,6,81.444874,108.351478,6
765,60.000000,1200.000000,10.000000,10.000000,120.000000,78,9,38,14,9,8,76.064713,110.072707,14
780,60.000000,1200.000000,10.000000,10.000000,120.000000,77,7,39,20,3,8,72.070194,113.384140,22
795,60.000000,1200.000000,10.000000,10.000000,120.000000,86,8,43,23,4,8,72.293480,107.111132,13
810,60.000000,1200.000000,10.000000,10.000000,120.000000,92,18,42,4,20,8,92.563886,110.330544,0
825,60.000000,1200.000000,10.000000,10.000000,120.000000,97,14,49,2,25,7,98.375269,105.809596,0
840,60.000000,1200.000000,10.000000,10.000000,120.000000,85,15,46,2,16,6,99.482962,111.674149,2
