sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2200.000000,1000.000000,10.000000,10.000000,120.000000,6,0,1,0,5,0,54.713706,55.611930,0
15,2200.000000,1000.000000,10.000000,10.000000,120.000000,72,0,8,0,64,0,56.001063,82.804597,0
30,2200.000000,1000.000000,10.000000,10.000000,120.000000,134,0,15,0,118,1,57.189071,108.717567,0
45,2200.000000,1000.000000,10.000000,10.000000,120.000000,197,10,17,2,159,9,46.621666,110.421342,28
60,2200.000000,1000.000000,10.000000,10.000000,120.000000,273,27,22,5,211,8,42.836015,115.165616,58
75,2200.000000,1000.000000,10.000000,10.000000,120.000000,350,48,27,0,253,22,42.002285,110.130687,54
90,2200.000000,1000.000000,10.000000,10.000000,120.000000,428,79,28,5,300,16,37.677862,113.948806,98
105,2200.000000,1000.000000,10.000000,10.000000,120.000000,496,112,30,4,329,21,35.211145,106.367916,151
120,2200.000000,1000.000000,10.000000,10.000000,120.000000,565,140,33,7,371,14,28.711344,113.667768,226
135,2200.000000,1000.000000,10.000000,10.000000,120.000000,621,143,31,3,398,46,30.998712,107.807446,189
150,2200.000000,1000.000000,10.000000,10.000000,120.000000,673,181,32,14,405,41,33.919834,113.134204,210
165,2200.000000,1000.000000,10.000000,10.000000,120.000000,733,219,33,12,423,46,34.220827,115.931370,223
180,2200.000000,1000.000000,10.000000,10.000000,120.000000,753,238,34,18,411,52,31.103865,108.023755,275
195,2200.000000,1000.000000,10.000000,10.000000,120.000000,807,241,42,9,455,60,31.269693,100.247454,257
210,2200.000000,1000.000000,10.000000,10.000000,120.000000,862,242,51,9,508,52,31.819025,107.058885,316
225,2200.000000,1000.000000,10.000000,10.000000,120.000000,907,268,54,9,541,35,29.044703,110.305378,389
240,2200.000000,1000.000000,10.000000,10.000000,120.000000,926,294,48,4,551,29,23.677585,108.457950,464
255,2200.000000,1000.000000,10.000000,10.000000,120.000000,937,277,51,10,532,67,22.774326,112.248841,415
270,2200.000000,1000.000000,10.000000,10.000000,120.000000,984,286,53,19,564,62,29.042888,105.256139,358
285,2200.000000,1000.000000,10.000000,10.000000,120.000000,1030,295,49,20,607,59,30.598179,109.864333,361
300,2200.000000,1000.000000,10.000000,10.000000,120.000000,1050,303,47,26,612,62,28.483596,106.652178,385
315,2200.000000,1000.000000,10.000000,10.000000,120.000000,1078,312,51,13,633,69,25.105454,104.256671,419
330,2200.000000,1000.000000,10.000000,10.000000,120.000000,1112,317,57,10,677,51,24.250607,102.683843,489
345,2200.000000,1000.000000,10.000000,10.000000,120.000000,1125,321,55,3,696,50,22.196644,105.698950,552
360,2200.000000,1000.000000,10.000000,10.000000,120.000000,1110,330,52,4,684,40,21.139469,108.324093,599
375,2200.000000,1000.000000,10.000000,10.000000,120.000000,1115,319,51,10,673,62,19.864510,107.900425,560
390,2200.000000,1000.000000,10.000000,10.000000,120.000000,1156,317,48,26,710,55,23.642239,108.756319,532
405,2200.000000,1000.000000,10.000000,10.000000,120.000000,1182,322,49,31,721,59,25.307933,111.007373,513
