sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,5,0,54.713706
15,15.000000,0,0.000000,0,64,0,56.001063
30,15.000000,3,720.000000,0,118,0,57.189071
45,15.000000,28,6720.000000,10,159,2,46.621666
60,15.000000,24,5760.000000,27,211,5,42.836015
75,15.000000,43,10320.000000,48,253,0,42.002285
90,15.000000,49,11760.000000,79,300,5,37.677862
105,15.000000,38,9120.000000,112,329,4,35.211145
120,15.000000,37,8880.000000,140,371,7,28.711344
135,15.000000,78,18720.000000,143,398,3,30.998712
150,15.000000,97,23280.000000,181,405,14,33.919834
165,15.000000,62,14880.000000,219,423,12,34.220827
180,15.000000,50,12000.000000,238,411,18,31.103865
195,15.000000,50,12000.000000,241,455,9,31.269693
210,15.000000,47,11280.000000,242,508,9,31.819025
225,15.000000,24,5760.000000,268,541,9,29.044703
240,15.000000,23,5520.000000,294,551,4,23.677585
255,15.000000,54,12960.000000,277,532,10,22.774326
270,15.000000,96,23040.000000,286,564,19,29.042888
285,15.000000,84,20160.000000,295,607,20,30.598179
300,15.000000,18,4320.000000,303,612,26,28.483596
315,15.000000,29,6960.000000,312,633,13,25.105454
330,15.000000,28,6720.000000,317,677,10,24.250607
345,15.000000,45,10800.000000,321,696,3,22.196644
360,15.000000,15,3600.000000,330,684,4,21.139469
375,15.000000,46,11040.000000,319,673,10,19.864510
390,15.000000,46,11040.000000,317,710,26,23.642239
405,15.000000,52,12480.000000,322,721,31,25.307933
420,15.000000,12,2880.000000,342,694,30,24.155006
435,15.000000,20,4800.000000,346,695,21,22.636795
450,15.000000,54,12960.000000,347,732,13,23.028416
465,15.000000,34,8160.000000,353,735,8,21.560246
480,15.000000,31,7440.000000,364,725,6,19.878780
495,15.000000,49,11760.000000,344,689,11,17.525001
510,15.000000,69,16560.000000,347,716,30,21.402260
525,15.000000,115,27600.000000,354,755,31,23.497558
540,15.000000,29,6960.000000,360,745,36,21.819290
555,15.000000,43,10320.000000,353,744,25,20.162551
570,15.000000,44,10560.000000,374,766,11,20.635280
585,15.000000,67,16080.000000,388,748,2,19.020650
600,15.000000,63,15120.000000,388,720,9,18.385509
615,15.000000,47,11280.000000,393,688,5,16.861118
630,15.000000,62,14880.000000,362,693,21,20.865453
645,15.000000,71,17040.000000,369,721,34,22.793929
660,15.000000,43,10320.000000,403,731,31,21.738357
675,15.000000,59,14160.000000,422,717,21,19.540477
690,15.000000,62,14880.000000,426,736,7,21.718518
705,15.000000,47,11280.000000,425,747,5,20.151970
720,15.000000,49,11760.000000,432,746,7,18.531243
735,15.000000,45,10800.000000,433,704,6,15.101783
750,15.000000,49,11760.000000,405,702,22,18.196665
765,15.000000,98,23520.000000,393,744,30,22.135979
780,15.000000,59,14160.000000,394,777,31,22.537609
795,15.000000,25,6000.000000,428,753,33,19.817528
810,15.000000,45,10800.000000,427,747,15,20.937818
825,15.000000,43,10320.000000,436,747,8,19.036106
840,15.000000,42,10080.000000,430,763,7,16.831485
855,15.000000,39,9360.000000,446,720,4,14.693823
870,15.000000,69,16560.000000,399,720,17,16.881695
885,15.000000,100,24000.000000,387,758,33,19.266157
900,15.000000,76,18240.000000,391,786,30,20.443129
