sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,10.000000,4.000000,120.000000,7,0,1,0,6,0,54.644834,55.611930,0
15,2400.000000,600.000000,10.000000,4.000000,120.000000,76,0,4,0,72,0,54.447923,93.051274,0
30,2400.000000,600.000000,10.000000,4.000000,120.000000,138,0,11,0,126,1,54.042518,92.598808,0
45,2400.000000,600.000000,10.000000,4.000000,120.000000,211,8,11,8,175,9,43.492930,102.542278,34
60,2400.000000,600.000000,10.000000,4.000000,120.000000,290,28,9,11,229,13,39.280008,116.208044,70
75,2400.000000,600.000000,10.000000,4.000000,120.000000,378,54,11,9,283,21,37.823587,104.671466,73
90,2400.000000,600.000000,10.000000,4.000000,120.000000,462,93,11,11,320,27,34.640168,112.010884,125
105,2400.000000,600.000000,10.000000,4.000000,120.000000,537,126,13,7,358,33,29.577286,99.820653,182
120,2400.000000,600.000000,10.000000,4.000000,120.000000,609,146,19,22,394,28,26.331693,105.010132,230
135,2400.000000,600.000000,10.000000,4.000000,120.000000,668,159,17,30,420,42,22.340026,111.734429,253
150,2400.000000,600.000000,10.000000,4.000000,120.000000,737,193,19,43,442,40,21.851712,102.445497,293
165,2400.000000,600.000000,10.000000,4.000000,120.000000,788,228,21,56,449,34,19.749541,104.575841,327
180,2400.000000,600.000000,10.000000,4.000000,120.000000,849,250,15,55,473,56,18.203951,105.988751,380
195,2400.000000,600.000000,10.000000,4.000000,120.000000,935,261,17,49,536,72,17.143287,90.467394,431
210,2400.000000,600.000000,10.000000,4.000000,120.000000,1003,294,18,50,569,72,16.567694,99.214213,492
225,2400.000000,600.000000,10.000000,4.000000,120.000000,1063,325,24,52,596,66,14.221294,96.460443,572
240,2400.000000,600.000000,10.000000,4.000000,120.000000,1113,350,24,50,618,71,12.091472,100.878531,668
255,2400.000000,600.000000,10.000000,4.000000,120.000000,1153,374,27,54,630,68,11.311225,103.096817,686
270,2400.000000,600.000000,10.000000,4.000000,120.000000,1211,405,25,60,656,65,11.202102,109.108673,722
285,2400.000000,600.000000,10.000000,4.000000,120.000000,1270,435,23,61,683,68,10.579787,101.276527,770
300,2400.000000,600.000000,10.000000,4.000000,120.000000,1314,454,25,67,698,70,10.166777,93.670284,854
315,2400.000000,600.000000,10.000000,4.000000,120.000000,1364,469,29,55,725,86,10.247551,99.001208,877
330,2400.000000,600.000000,10.000000,4.000000,120.000000,1408,483,29,51,747,98,9.936904,100.563260,938
345,2400.000000,600.000000,10.000000,4.000000,120.000000,1429,497,29,50,751,102,8.387975,104.664814,989
360,2400.000000,600.000000,10.000000,4.000000,120.000000,1447,506,29,53,755,104,7.681621,107.501572,1037
375,2400.000000,600.000000,10.000000,4.000000,120.000000,1461,494,27,57,756,127,8.104165,101.695186,1026
390,2400.000000,600.000000,10.000000,4.000000,120.000000,1489,507,32,63,751,136,8.240444,101.816502,1043
405,2400.000000,600.000000,10.000000,4.000000,120.000000,1543,537,34,66,785,121,7.817424,104.588861,1095
420,2400.000000,600.000000,10.000000,4.000000,120.000000,1561,550,27,71,793,120,7.322404,105.619620,1141
435,2400.000000,600.000000,10.000000,4.000000,120.000000,1581,564,32,64,792,129,7.884313,101.265654,1116
450,2400.000000,600.000000,10.000000,4.000000,120.000000,1601,574,28,58,811,130,7.930369,108.290802,1169
465,2400.000000,600.000000,10.000000,4.000000,120.000000,1627,583,26,57,833,128,6.240968,104.893525,1257
480,2400.000000,600.000000,10.000000,4.000000,120.000000,1645,575,31,54,847,138,5.513746,103.635219,1313
495,2400.000000,600.000000,10.000000,4.000000,120.000000,1648,570,24,55,844,155,5.649911,104.613657,1287
510,2400.000000,600.000000,10.000000,4.000000,120.000000,1662,581,23,67,833,158,6.101168,101.619536,1288
525,2400.000000,600.000000,10.000000,4.000000,120.000000,1694,596,27,72,845,154,5.542620,96.939120,1311
540,2400.000000,600.000000,10.000000,4.000000,120.000000,1724,621,33,73,856,141,5.440957,102.639360,1374
555,2400.000000,600.000000,10.000000,4.000000,120.000000,1730,628,35,64,847,156,6.108252,101.367412,1344
570,2400.000000,600.000000,10.000000,4.000000,120.000000,1749,641,36,56,866,150,6.683765,106.845888,1383
585,2400.000000,600.000000,10.000000,4.000000,120.000000,1762,638,29,55,891,149,6.040140,111.237381,1428
600,2400.000000,600.000000,10.000000,4.000000,120.000000,1749,635,29,54,877,154,5.338605,107.980201,1437
615,2400.000000,600.000000,10.000000,4.000000,120.000000,1748,633,27,61,870,157,5.055111,102.621394,1404
630,2400.000000,600.000000,10.000000,4.000000,120.000000,1767,640,28,63,870,166,5.138472,104.509366,1434
645,2400.000000,600.000000,10.000000,4.000000,120.000000,1797,659,31,69,885,153,4.561732,101.683242,1462
660,2400.000000,600.000000,10.000000,4.000000,120.000000,1818,672,29,71,897,149,4.377158,100.870156,1492
675,2400.000000,600.000000,10.000000,4.000000,120.000000,1820,674,29,75,888,154,4.363833,102.649358,1479
690,2400.000000,600.000000,10.000000,4.000000,120.000000,1827,687,26,58,906,150,5.426873,100.513539,1486
705,2400.000000,600.000000,10.000000,4.000000,120.000000,1825,687,29,57,906,146,5.174259,94.141900,1505
720,2400.000000,600.000000,10.000000,4.000000,120.000000,1817,696,35,55,889,142,4.754064,100.472295,1525
735,2400.000000,600.000000,10.000000,4.000000,120.000000,1823,692,30,57,891,153,4.788351,111.099380,1508
750,2400.000000,600.000000,10.000000,4.000000,120.000000,1822,692,23,62,878,167,4.451907,109.273316,1503
765,2400.000000,600.000000,10.000000,4.000000,120.000000,1835,691,25,63,878,178,4.328827,106.163956,1530
780,2400.000000,600.000000,10.000000,4.000000,120.000000,1849,696,24,72,890,167,3.877863,105.969637,1566
795,2400.000000,600.000000,10.000000,4.000000,120.000000,1865,698,21,78,907,161,3.422592,105.052282,1581
810,2400.000000,600.000000,10.000000,4.000000,120.000000,1873,696,17,51,932,177,4.378134,107.306266,1568
825,2400.000000,600.000000,10.000000,4.000000,120.000000,1870,698,25,55,928,164,4.895471,103.076316,1571
840,2400.000000,600.000000,10.000000,4.000000,120.000000,1862,696,23,52,922,169,4.283610,105.850976,1570
855,2400.000000,600.000000,10.000000,4.000000,120.000000,1862,695,22,56,924,165,3.528873,99.248796,1593
870,2400.000000,600.000000,10.000000,4.000000,120.000000,1860,688,24,59,912,177,3.316941,92.389648,1587
885,2400.000000,600.000000,10.000000,4.000000,120.000000,1878,686,25,61,931,175,3.460789,97.551020,1595
900,2400.000000,600.000000,10.000000,4.000000,120.000000,1899,693,21,62,957,166,3.057296,104.286973,1647
