sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,3,0,1,0,2,0,55.982052,55.611930,0,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
5,15,0,5,0,10,0,59.268816,66.822785,0,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
10,31,0,14,0,17,0,63.104354,74.364538,0,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
15,44,0,17,0,27,0,67.786517,90.948052,0,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
20,64,0,23,0,41,0,68.785007,96.981231,0,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
25,74,0,26,0,47,1,71.386913,103.100473,0,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
30,92,0,31,0,57,4,71.703284,101.228197,0,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
35,106,2,34,1,64,5,71.658120,105.352293,0,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
40,119,6,37,2,67,7,70.391405,109.702934,3,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
45,128,12,39,4,62,11,70.186326,108.426782,4,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
50,141,20,45,4,61,11,68.588005,107.161878,5,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
55,158,29,47,6,65,11,67.604094,107.571845,10,VISSIM_ADAPTER_STACKELBERG,ok,3.247299
60,169,36,52,7,68,6,66.280228,108.376159,15,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
65,189,40,56,9,73,11,65.567644,109.152220,18,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
70,198,43,59,12,69,15,65.537865,110.874207,23,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
75,211,53,63,12,72,11,64.816074,112.239178,27,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
80,233,55,71,14,76,17,63.028856,107.222299,34,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
85,245,63,74,16,77,15,61.751247,109.183871,43,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
90,263,68,79,16,78,22,61.260972,108.333957,53,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
95,280,75,80,20,89,16,59.037336,110.376637,60,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
100,291,74,83,16,93,25,59.200498,109.367776,55,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
105,305,74,88,15,102,26,60.212137,108.956646,60,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
110,320,76,90,10,121,23,58.758085,106.076556,69,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
115,329,83,86,10,137,13,58.340053,108.070196,83,VISSIM_ADAPTER_STACKELBERG,ok,2.864264
120,346,82,92,13,142,17,57.116949,105.677307,97,VISSIM_ADAPTER_STACKELBERG,ok,2.884525
