kind,id,dsd_no,sc_no,link,lane,speed_kph,p1_green,p2_green,p3_green,p4_green,offset,rate_vph,green_sec,metadata
signal_sg,SC1003_SG8_W0,8,1003,0,0,0,60.655,96.655,,,18.75,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC1004,,1004,,,,20.0,24.968,68.064,24.968,37.5,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG1_W0,1,1004,0,0,0,122.032,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG2_W0,2,1004,0,0,0,50.968,119.032,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG3_W0,3,1004,0,0,0,0.0,24.968,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG4_W0,4,1004,0,0,0,27.968,47.968,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG5_W0,5,1004,0,0,0,122.032,147.0,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG6_W0,6,1004,0,0,0,50.968,119.032,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG7_W0,7,1004,0,0,0,0.0,24.968,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG8_W0,8,1004,0,0,0,27.968,47.968,,,37.5,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC1005,,1005,,,,51.999,40.667,22.667,22.667,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG1_W0,1,1005,0,0,0,124.333,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG2_W0,2,1005,0,0,0,98.666,121.333,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG3_W0,3,1005,0,0,0,0.0,40.667,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG4_W0,4,1005,0,0,0,43.667,95.666,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG5_W0,5,1005,0,0,0,124.333,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG6_W0,6,1005,0,0,0,98.666,121.333,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG7_W0,7,1005,0,0,0,0.0,40.667,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG8_W0,8,1005,0,0,0,43.667,95.666,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
ramp_meter,RM_C10480,,9101,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_W;group_rate_vph=1554.944
ramp_meter,RM_C10482,,9102,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_W;group_rate_vph=1554.944
ramp_meter,RM_C10646,,9103,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_W;group_rate_vph=1760.03
ramp_meter,RM_C10644,,9104,,,,,,,,,450.0,5.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_W;group_rate_vph=1760.03
ramp_meter,RM_C10639,,9105,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_E;group_rate_vph=915.107
ramp_meter,RM_C10681,,9106,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_F_E;group_rate_vph=915.107
ramp_meter,RM_C10490,,9107,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_E;group_rate_vph=1800.0
ramp_meter,RM_C10484,,9108,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=R_D_E;group_rate_vph=1800.0
