link,h11,b0,h0,g1,h11-h0,b0-h0
422,0.12638888888888888,0.09722222222222222,0.10972222222222222,0.1111111111111111,0.016666666666666663,-0.012499999999999997
423,2.1847222222222222,2.2444444444444445,1.9472222222222222,2.298611111111111,0.23750000000000004,0.2972222222222223
424,0.20277777777777778,0.2222222222222222,0.19027777777777777,0.20833333333333334,0.012500000000000011,0.03194444444444444
425,4.7555555555555555,4.481944444444444,6.427777777777778,4.348611111111111,-1.6722222222222225,-1.9458333333333337
426,3.486111111111111,3.4972222222222222,3.0875,3.5694444444444446,0.39861111111111125,0.4097222222222223
427,18.89027777777778,16.170833333333334,14.7,21.647222222222222,4.19027777777778,1.470833333333335
10000,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.0,0.0
10001,0.1111111111111111,0.12083333333333333,0.11944444444444445,0.12083333333333333,-0.008333333333333345,0.001388888888888884
10002,0.06805555555555555,0.06805555555555555,0.06805555555555555,0.06805555555555555,0.0,0.0
10003,0.02361111111111111,0.02361111111111111,0.025,0.025,-0.001388888888888891,-0.001388888888888891
10005,0.4125,0.4125,0.4125,0.4125,0.0,0.0
10010,0.13472222222222222,0.14305555555555555,0.14166666666666666,0.1486111111111111,-0.0069444444444444475,0.001388888888888884
10017,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.0,0.0
10018,0.08055555555555556,0.08888888888888889,0.08888888888888889,0.08888888888888889,-0.008333333333333331,0.0
10022,0.041666666666666664,0.05555555555555555,0.17222222222222222,0.05,-0.13055555555555556,-0.11666666666666667
10023,0.9722222222222222,0.9625,1.0333333333333334,1.0597222222222222,-0.06111111111111123,-0.07083333333333341
10024,0.22361111111111112,0.24166666666666667,0.22361111111111112,0.2222222222222222,0.0,0.018055555555555547
10025,1.6722222222222223,1.7319444444444445,1.7180555555555554,1.7166666666666666,-0.04583333333333317,0.013888888888889062
10026,0.06111111111111111,0.05694444444444444,0.07916666666666666,0.059722222222222225,-0.018055555555555554,-0.02222222222222222
10029,0.12361111111111112,0.11388888888888889,0.10972222222222222,0.12083333333333333,0.013888888888888895,0.004166666666666666
10032,5.991666666666666,1.75,1.7347222222222223,5.0569444444444445,4.256944444444444,0.015277777777777724
