link,h11,b0,g1,h0,nc200,ctl200,ctl1000_h11,ctl1000_b0,DiD_h11,DiD_b0,net_nc
21,8.215277777777779,7.348611111111111,7.498611111111111,4.513888888888889,4.5152777777777775,2.9833333333333334,3.7013888888888893,2.834722222222222,0.7180555555555559,-0.14861111111111125,-0.0013888888888882178
22,0.38333333333333336,0.38472222222222224,0.38472222222222224,0.38055555555555554,0.38333333333333336,0.001388888888888884,0.0027777777777778234,0.004166666666666707,0.0013888888888889395,0.0027777777777778234,-0.0027777777777778234
23,0.41944444444444445,0.4166666666666667,0.41944444444444445,0.4083333333333333,0.4083333333333333,0.011111111111111127,0.011111111111111127,0.00833333333333336,0.0,-0.002777777777777768,0.0
24,95.25972222222222,99.14444444444445,118.62638888888888,104.05416666666666,106.19444444444444,12.43194444444444,-8.794444444444437,-4.909722222222214,-21.226388888888877,-17.341666666666654,-2.140277777777783
25,4.959722222222222,4.958333333333333,4.958333333333333,4.959722222222222,4.959722222222222,-0.001388888888889106,0.0,-0.001388888888889106,0.001388888888889106,0.0,0.0
26,1267.2777777777778,1437.1805555555557,1336.6319444444443,1415.0166666666667,1409.6305555555555,-72.99861111111113,-147.73888888888882,22.163888888889005,-74.74027777777769,95.16250000000014,5.386111111111177
27,0.05694444444444444,0.05694444444444444,0.05694444444444444,0.05694444444444444,0.05694444444444444,0.0,0.0,0.0,0.0,0.0,0.0
28,5.211111111111111,5.218055555555556,5.201388888888889,5.215277777777778,5.206944444444445,-0.005555555555555536,-0.00416666666666643,0.002777777777778212,0.001388888888889106,0.008333333333333748,0.00833333333333286
29,6.022222222222222,6.633333333333334,5.658333333333333,6.283333333333333,5.834722222222222,-0.17638888888888893,-0.26111111111111107,0.35000000000000053,-0.08472222222222214,0.5263888888888895,0.44861111111111107
30,58.56666666666667,16.730555555555554,51.452777777777776,23.220833333333335,22.843055555555555,28.60972222222222,35.34583333333333,-6.490277777777781,6.736111111111111,-35.1,0.37777777777778
31,76.44722222222222,56.143055555555556,64.24166666666666,53.78333333333333,54.048611111111114,10.193055555555546,22.66388888888889,2.3597222222222243,12.470833333333346,-7.8333333333333215,-0.26527777777778283
32,449.5625,350.4527777777778,255.59722222222223,352.2611111111111,347.7527777777778,-92.15555555555557,97.30138888888888,-1.8083333333333371,189.45694444444445,90.34722222222223,4.508333333333326
33,1.8319444444444444,1.8263888888888888,1.825,1.825,1.8180555555555555,0.00694444444444442,0.00694444444444442,0.001388888888888884,0.0,-0.005555555555555536,0.00694444444444442
34,1.2583333333333333,1.261111111111111,1.2541666666666667,1.2513888888888889,1.25,0.004166666666666652,0.00694444444444442,0.009722222222222188,0.002777777777777768,0.005555555555555536,0.001388888888888884
35,1.6902777777777778,1.6902777777777778,1.6902777777777778,1.6902777777777778,1.6902777777777778,0.0,0.0,0.0,0.0,0.0,0.0
36,2.013888888888889,2.013888888888889,2.013888888888889,2.013888888888889,2.013888888888889,0.0,0.0,0.0,0.0,0.0,0.0
37,12.147222222222222,10.404166666666667,12.452777777777778,8.955555555555556,9.05,3.402777777777777,3.1916666666666664,1.448611111111111,-0.21111111111111036,-1.9541666666666657,-0.094444444444445
38,6.529166666666667,13.744444444444444,7.138888888888889,7.545833333333333,7.481944444444444,-0.343055555555555,-1.0166666666666666,6.19861111111111,-0.6736111111111116,6.541666666666665,0.0638888888888891
39,13.561111111111112,13.38888888888889,13.627777777777778,14.204166666666667,14.180555555555555,-0.5527777777777771,-0.6430555555555557,-0.8152777777777782,-0.09027777777777857,-0.26250000000000107,0.023611111111112137
40,84.24722222222222,89.82638888888889,93.825,62.7875,64.20277777777778,29.62222222222222,21.45972222222222,27.038888888888884,-8.162500000000001,-2.5833333333333357,-1.4152777777777814
41,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.5555555555555556,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0
42,3.3097222222222222,3.3097222222222222,3.3097222222222222,3.3097222222222222,3.3097222222222222,0.0,0.0,0.0,0.0,0.0,0.0
44,1.1083333333333334,1.1055555555555556,1.1069444444444445,1.1055555555555556,1.1027777777777779,0.004166666666666652,0.002777777777777768,0.0,-0.001388888888888884,-0.004166666666666652,0.002777777777777768
45,1.6125,1.6097222222222223,1.6097222222222223,1.6083333333333334,1.6027777777777779,0.00694444444444442,0.004166666666666652,0.001388888888888884,-0.002777777777777768,-0.005555555555555536,0.005555555555555536
46,7.333333333333333,7.413888888888889,7.629166666666666,9.626388888888888,9.741666666666667,-2.1125000000000007,-2.293055555555555,-2.2124999999999995,-0.18055555555555447,-0.09999999999999876,-0.11527777777777892
47,14.661111111111111,15.827777777777778,16.02638888888889,16.319444444444443,17.031944444444445,-1.0055555555555564,-1.6583333333333314,-0.49166666666666536,-0.652777777777775,0.5138888888888911,-0.7125000000000021
49,0.5666666666666667,0.5763888888888888,0.5736111111111111,0.5652777777777778,0.5569444444444445,0.016666666666666607,0.001388888888888884,0.011111111111111072,-0.015277777777777724,-0.005555555555555536,0.008333333333333304
51,0.009722222222222222,0.009722222222222222,0.009722222222222222,0.0125,0.0125,-0.0027777777777777783,-0.0027777777777777783,-0.0027777777777777783,0.0,0.0,0.0
52,22.127777777777776,21.420833333333334,20.90972222222222,40.65416666666667,28.275,-7.365277777777777,-18.526388888888892,-19.233333333333334,-11.161111111111115,-11.868055555555557,12.37916666666667
53,4.008333333333334,2.6055555555555556,2.6527777777777777,2.6972222222222224,2.7444444444444445,-0.09166666666666679,1.3111111111111113,-0.09166666666666679,1.4027777777777781,0.0,-0.047222222222222054
54,3.4583333333333335,2.2180555555555554,2.2333333333333334,2.2291666666666665,2.2152777777777777,0.018055555555555713,1.229166666666667,-0.011111111111111072,1.2111111111111112,-0.029166666666666785,0.01388888888888884
55,25.897222222222222,24.143055555555556,24.15,24.127777777777776,24.133333333333333,0.01666666666666572,1.7694444444444457,0.015277777777779278,1.75277777777778,-0.0013888888888864415,-0.005555555555556424
56,6.9125,7.3875,8.481944444444444,7.980555555555555,8.204166666666667,0.2777777777777768,-1.0680555555555555,-0.593055555555555,-1.3458333333333323,-0.8708333333333318,-0.22361111111111232
57,3.2180555555555554,3.4,3.5625,4.058333333333334,4.386111111111111,-0.8236111111111111,-0.8402777777777781,-0.6583333333333337,-0.01666666666666705,0.1652777777777774,-0.3277777777777775
58,6.451388888888889,6.676388888888889,6.9625,6.6402777777777775,6.675,0.28750000000000053,-0.18888888888888822,0.03611111111111143,-0.47638888888888875,-0.2513888888888891,-0.03472222222222232
59,0.7347222222222223,0.7361111111111112,0.7361111111111112,0.7361111111111112,0.7361111111111112,0.0,-0.001388888888888884,0.0,-0.001388888888888884,0.0,0.0
60,5.118055555555555,5.118055555555555,5.118055555555555,5.118055555555555,5.118055555555555,0.0,0.0,0.0,0.0,0.0,0.0
61,9.172222222222222,8.802777777777777,8.713888888888889,9.047222222222222,9.555555555555555,-0.8416666666666668,0.125,-0.24444444444444535,0.9666666666666668,0.5972222222222214,-0.5083333333333329
62,3.2055555555555557,3.2930555555555556,3.379166666666667,3.2041666666666666,3.2194444444444446,0.15972222222222232,0.001388888888889106,0.08888888888888902,-0.15833333333333321,-0.0708333333333333,-0.015277777777777946
65,0.1361111111111111,0.12638888888888888,0.13333333333333333,0.13055555555555556,0.13194444444444445,0.001388888888888884,0.005555555555555536,-0.00416666666666668,0.004166666666666652,-0.005555555555555564,-0.001388888888888884
66,276.73055555555555,281.34305555555557,277.4902777777778,287.8875,287.8875,-10.397222222222183,-11.156944444444434,-6.544444444444423,-0.7597222222222513,3.85277777777776,0.0
67,26.968055555555555,28.569444444444443,35.10138888888889,31.593055555555555,32.859722222222224,2.241666666666667,-4.625,-3.023611111111112,-6.866666666666667,-5.265277777777779,-1.2666666666666693
68,75.46666666666667,77.49861111111112,86.41666666666667,76.1625,85.7388888888889,0.6777777777777771,-0.6958333333333258,1.3361111111111228,-1.373611111111103,0.6583333333333456,-9.5763888888889
69,150.1375,154.27916666666667,69.70138888888889,73.11944444444444,69.70416666666667,-0.0027777777777799884,77.01805555555555,81.15972222222223,77.02083333333333,81.16250000000001,3.4152777777777743
70,34.209722222222226,33.91111111111111,19.698611111111113,10.084722222222222,10.165277777777778,9.533333333333335,24.125000000000004,23.82638888888889,14.591666666666669,14.293055555555554,-0.08055555555555571
71,17.290277777777778,17.09722222222222,25.131944444444443,21.043055555555554,21.85972222222222,3.272222222222222,-3.7527777777777764,-3.945833333333333,-7.024999999999999,-7.218055555555555,-0.8166666666666664
72,11.916666666666666,12.277777777777779,11.708333333333334,10.429166666666667,10.380555555555556,1.3277777777777775,1.487499999999999,1.8486111111111114,0.15972222222222143,0.5208333333333339,0.048611111111110716
73,23.540277777777778,22.91111111111111,25.45138888888889,22.744444444444444,22.877777777777776,2.573611111111113,0.7958333333333343,0.16666666666666785,-1.7777777777777786,-2.406944444444445,-0.13333333333333286
74,1116.1555555555556,1097.3625,885.1625,1101.0513888888888,991.0652777777777,-105.90277777777771,15.104166666666742,-3.6888888888888687,121.00694444444446,102.21388888888885,109.98611111111109
75,0.7847222222222222,0.7847222222222222,0.7833333333333333,0.7833333333333333,0.7833333333333333,0.0,0.001388888888888884,0.001388888888888884,0.001388888888888884,0.001388888888888884,0.0
76,18.0125,18.0125,18.0125,18.0125,18.0125,0.0,0.0,0.0,0.0,0.0,0.0
77,3.629166666666667,3.863888888888889,3.623611111111111,3.6708333333333334,3.647222222222222,-0.02361111111111125,-0.04166666666666652,0.19305555555555554,-0.01805555555555527,0.21666666666666679,0.02361111111111125
78,9.583333333333334,9.944444444444445,9.541666666666666,9.572222222222223,9.594444444444445,-0.05277777777777892,0.011111111111111072,0.3722222222222218,0.06388888888889,0.4250000000000007,-0.022222222222222143
80,90.81944444444444,90.81944444444444,90.81944444444444,90.81944444444444,90.81944444444444,0.0,0.0,0.0,0.0,0.0,0.0
81,4.454166666666667,4.8180555555555555,4.526388888888889,4.536111111111111,4.527777777777778,-0.001388888888889106,-0.08194444444444482,0.2819444444444441,-0.08055555555555571,0.2833333333333332,0.008333333333333748
82,1.0569444444444445,1.0569444444444445,1.0569444444444445,1.0569444444444445,1.0569444444444445,0.0,0.0,0.0,0.0,0.0,0.0
83,5.463888888888889,5.463888888888889,5.463888888888889,5.463888888888889,5.463888888888889,0.0,0.0,0.0,0.0,0.0,0.0
84,5.525,6.745833333333334,5.711111111111111,5.645833333333333,5.7375,-0.026388888888888573,-0.12083333333333268,1.1000000000000005,-0.09444444444444411,1.126388888888889,-0.09166666666666679
85,2.4,2.9611111111111112,2.463888888888889,2.452777777777778,2.486111111111111,-0.022222222222222143,-0.052777777777778034,0.5083333333333333,-0.03055555555555589,0.5305555555555554,-0.033333333333333215
86,1.8722222222222222,2.2180555555555554,1.8916666666666666,1.9555555555555555,1.9416666666666667,-0.050000000000000044,-0.08333333333333326,0.26249999999999996,-0.033333333333333215,0.3125,0.01388888888888884
87,6.251388888888889,8.536111111111111,5.9625,6.531944444444444,6.413888888888889,-0.4513888888888884,-0.280555555555555,2.0041666666666673,0.1708333333333334,2.4555555555555557,0.11805555555555536
88,6.541666666666667,6.413888888888889,6.2375,6.293055555555555,6.491666666666666,-0.25416666666666643,0.24861111111111178,0.12083333333333357,0.5027777777777782,0.375,-0.19861111111111107
89,4.861111111111111,5.805555555555555,4.973611111111111,4.909722222222222,4.918055555555555,0.055555555555556246,-0.048611111111111605,0.895833333333333,-0.10416666666666785,0.8402777777777768,-0.00833333333333286
90,5.076388888888889,5.073611111111111,5.075,5.0777777777777775,5.0777777777777775,-0.002777777777777324,-0.0013888888888882178,-0.00416666666666643,0.001388888888889106,-0.001388888888889106,0.0
93,1.4736111111111112,1.5013888888888889,1.4805555555555556,1.4083333333333334,1.4555555555555555,0.025000000000000133,0.06527777777777777,0.09305555555555545,0.040277777777777635,0.06805555555555531,-0.047222222222222054
94,9.068055555555556,9.284722222222221,9.329166666666667,9.694444444444445,9.623611111111112,-0.2944444444444443,-0.6263888888888882,-0.4097222222222232,-0.33194444444444393,-0.11527777777777892,0.07083333333333286
95,4.980555555555555,5.175,4.9875,5.034722222222222,4.997222222222222,-0.009722222222221966,-0.05416666666666714,0.1402777777777775,-0.044444444444445175,0.14999999999999947,0.03750000000000053
96,0.5958333333333333,0.5708333333333333,0.5416666666666666,0.5708333333333333,0.5694444444444444,-0.02777777777777779,0.025000000000000022,0.0,0.05277777777777781,0.02777777777777779,0.001388888888888884
99,112.31388888888888,111.26388888888889,111.25416666666666,113.29305555555555,112.29722222222222,-1.0430555555555543,-0.9791666666666714,-2.0291666666666686,0.06388888888888289,-0.9861111111111143,0.9958333333333371
100,7.969444444444444,7.972222222222222,7.970833333333333,7.968055555555556,7.969444444444444,0.001388888888889106,0.0013888888888882178,0.00416666666666643,-8.881784197001252e-16,0.002777777777777324,-0.0013888888888882178
101,1.8708333333333333,1.7958333333333334,1.8736111111111111,1.8527777777777779,1.8111111111111111,0.0625,0.01805555555555549,-0.056944444444444464,-0.04444444444444451,-0.11944444444444446,0.04166666666666674
102,13.208333333333334,12.694444444444445,13.516666666666667,12.8875,13.031944444444445,0.4847222222222225,0.32083333333333464,-0.19305555555555465,-0.16388888888888786,-0.6777777777777771,-0.1444444444444457
103,5.793055555555555,6.384722222222222,5.944444444444445,5.783333333333333,5.866666666666666,0.07777777777777839,0.009722222222221966,0.6013888888888888,-0.06805555555555642,0.5236111111111104,-0.08333333333333304
104,4.534722222222222,4.998611111111111,5.1875,5.004166666666666,4.8180555555555555,0.36944444444444446,-0.4694444444444441,-0.005555555555555536,-0.8388888888888886,-0.375,0.1861111111111109
107,11.695833333333333,11.613888888888889,10.948611111111111,10.290277777777778,10.202777777777778,0.7458333333333336,1.405555555555555,1.323611111111111,0.6597222222222214,0.5777777777777775,0.08750000000000036
108,20.219444444444445,19.641666666666666,21.069444444444443,20.5875,19.648611111111112,1.4208333333333307,-0.3680555555555536,-0.9458333333333329,-1.7888888888888843,-2.3666666666666636,0.9388888888888864
109,7.179166666666666,7.213888888888889,7.3277777777777775,7.104166666666667,7.059722222222222,0.2680555555555557,0.07499999999999929,0.10972222222222161,-0.19305555555555642,-0.1583333333333341,0.044444444444445175
112,2.1486111111111112,2.147222222222222,2.1486111111111112,2.1486111111111112,2.147222222222222,0.001388888888889106,0.0,-0.001388888888889106,-0.001388888888889106,-0.002777777777778212,0.001388888888889106
113,6.145833333333333,6.022222222222222,6.151388888888889,6.216666666666667,5.8375,0.3138888888888882,-0.07083333333333375,-0.19444444444444464,-0.38472222222222197,-0.5083333333333329,0.37916666666666643
114,0.8805555555555555,0.8805555555555555,0.8638888888888889,0.9236111111111112,0.8902777777777777,-0.026388888888888795,-0.043055555555555625,-0.043055555555555625,-0.01666666666666683,-0.01666666666666683,0.03333333333333344
115,9.193055555555556,9.277777777777779,9.302777777777777,9.313888888888888,9.190277777777778,0.11249999999999893,-0.1208333333333318,-0.03611111111110965,-0.23333333333333073,-0.14861111111110858,0.12361111111111
116,1.0055555555555555,1.0027777777777778,1.0805555555555555,0.9472222222222222,1.0694444444444444,0.011111111111111072,0.05833333333333335,0.05555555555555558,0.047222222222222276,0.04444444444444451,-0.12222222222222223
117,40.09166666666667,43.55,38.87777777777778,42.334722222222226,40.55416666666667,-1.6763888888888872,-2.243055555555557,1.2152777777777715,-0.56666666666667,2.8916666666666586,1.7805555555555586
118,6.330555555555556,6.684722222222222,6.027777777777778,5.729166666666667,5.627777777777778,0.39999999999999947,0.6013888888888888,0.9555555555555548,0.20138888888888928,0.5555555555555554,0.10138888888888875
122,4.3125,4.041666666666667,4.163888888888889,4.541666666666667,4.2347222222222225,-0.07083333333333375,-0.22916666666666696,-0.5,-0.15833333333333321,-0.42916666666666625,0.30694444444444446
128,4.201388888888889,3.7819444444444446,4.3875,4.408333333333333,4.425,-0.037499999999999645,-0.20694444444444393,-0.6263888888888887,-0.1694444444444443,-0.588888888888889,-0.016666666666666607
136,0.4041666666666667,0.39305555555555555,0.35694444444444445,0.3638888888888889,0.3888888888888889,-0.03194444444444444,0.0402777777777778,0.029166666666666674,0.07222222222222224,0.061111111111111116,-0.025000000000000022
138,1.636111111111111,1.773611111111111,1.6472222222222221,1.6736111111111112,1.6472222222222221,0.0,-0.03750000000000009,0.09999999999999987,-0.03750000000000009,0.09999999999999987,0.026388888888889017
142,0.001388888888888889,0.001388888888888889,0.0,0.0,0.001388888888888889,-0.001388888888888889,0.001388888888888889,0.001388888888888889,0.002777777777777778,0.002777777777777778,-0.001388888888888889
164,0.32916666666666666,0.3277777777777778,0.325,0.31805555555555554,0.32083333333333336,0.004166666666666652,0.011111111111111127,0.009722222222222243,0.006944444444444475,0.005555555555555591,-0.0027777777777778234
165,0.20833333333333334,0.21944444444444444,0.20833333333333334,0.23472222222222222,0.2361111111111111,-0.027777777777777762,-0.02638888888888888,-0.015277777777777779,0.001388888888888884,0.012499999999999983,-0.001388888888888884
167,0.1125,0.10694444444444444,0.12222222222222222,0.12916666666666668,0.11944444444444445,0.002777777777777768,-0.016666666666666677,-0.02222222222222224,-0.019444444444444445,-0.02500000000000001,0.00972222222222223
168,0.6805555555555556,0.7583333333333333,0.8347222222222223,0.8902777777777777,0.8444444444444444,-0.009722222222222188,-0.20972222222222214,-0.13194444444444442,-0.19999999999999996,-0.12222222222222223,0.04583333333333328
170,0.030555555555555555,0.034722222222222224,0.03888888888888889,0.03611111111111111,0.041666666666666664,-0.002777777777777775,-0.005555555555555553,-0.001388888888888884,-0.0027777777777777783,0.001388888888888891,-0.005555555555555557
172,0.015277777777777777,0.013888888888888888,0.008333333333333333,0.005555555555555556,0.006944444444444444,0.0013888888888888892,0.009722222222222222,0.008333333333333331,0.008333333333333333,0.006944444444444442,-0.0013888888888888883
173,7.030555555555556,6.643055555555556,7.8597222222222225,7.502777777777778,7.529166666666667,0.3305555555555557,-0.4722222222222223,-0.8597222222222225,-0.802777777777778,-1.1902777777777782,-0.026388888888888573
174,15.915277777777778,15.955555555555556,16.533333333333335,15.27361111111111,15.070833333333333,1.4625000000000021,0.6416666666666675,0.6819444444444454,-0.8208333333333346,-0.7805555555555568,0.2027777777777775
176,13.420833333333333,12.947222222222223,12.11111111111111,5.102777777777778,5.159722222222222,6.951388888888888,8.318055555555555,7.844444444444445,1.3666666666666663,0.8930555555555566,-0.056944444444444464
178,14.394444444444444,12.98611111111111,14.32638888888889,4.9319444444444445,5.468055555555556,8.858333333333334,9.462499999999999,8.054166666666667,0.6041666666666643,-0.8041666666666671,-0.5361111111111114
182,8.222222222222221,8.293055555555556,8.113888888888889,7.563888888888889,7.548611111111111,0.5652777777777782,0.6583333333333323,0.729166666666667,0.09305555555555411,0.16388888888888875,0.01527777777777839
183,12.030555555555555,12.666666666666666,9.740277777777777,5.331944444444445,5.305555555555555,4.434722222222222,6.69861111111111,7.334722222222221,2.2638888888888884,2.8999999999999995,0.02638888888888946
190,0.42916666666666664,0.41388888888888886,0.44166666666666665,0.42083333333333334,0.3875,0.05416666666666664,0.008333333333333304,-0.006944444444444475,-0.04583333333333334,-0.061111111111111116,0.033333333333333326
194,0.22777777777777777,0.23055555555555557,0.23194444444444445,0.23055555555555557,0.22777777777777777,0.00416666666666668,-0.0027777777777777957,0.0,-0.006944444444444475,-0.00416666666666668,0.0027777777777777957
196,0.16527777777777777,0.1625,0.1486111111111111,0.20833333333333334,0.21944444444444444,-0.07083333333333333,-0.04305555555555557,-0.04583333333333334,0.027777777777777762,0.024999999999999994,-0.0111111111111111
199,0.6125,0.6138888888888889,0.6263888888888889,0.6472222222222223,0.6541666666666667,-0.02777777777777779,-0.03472222222222221,-0.033333333333333326,-0.00694444444444442,-0.005555555555555536,-0.00694444444444442
200,0.4513888888888889,0.45694444444444443,0.4388888888888889,0.5791666666666667,0.5777777777777777,-0.13888888888888884,-0.12777777777777782,-0.12222222222222229,0.011111111111111016,0.016666666666666552,0.001388888888888995
201,0.04722222222222222,0.04861111111111111,0.04722222222222222,0.04861111111111111,0.04722222222222222,0.0,-0.001388888888888891,0.0,-0.001388888888888891,0.0,0.001388888888888891
210,0.12916666666666668,0.12777777777777777,0.1375,0.11944444444444445,0.11527777777777778,0.022222222222222227,0.00972222222222223,0.008333333333333318,-0.012499999999999997,-0.013888888888888909,0.004166666666666666
213,1.2194444444444446,1.0944444444444446,1.1833333333333333,1.0222222222222221,1.0458333333333334,0.13749999999999996,0.1972222222222224,0.07222222222222241,0.059722222222222454,-0.06527777777777755,-0.02361111111111125
217,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
225,0.05138888888888889,0.05138888888888889,0.05138888888888889,0.05138888888888889,0.05138888888888889,0.0,0.0,0.0,0.0,0.0,0.0
236,0.26944444444444443,0.2777777777777778,0.2763888888888889,0.30972222222222223,0.3402777777777778,-0.06388888888888888,-0.0402777777777778,-0.03194444444444444,0.023611111111111083,0.03194444444444444,-0.030555555555555558
245,0.525,0.5138888888888888,0.5097222222222222,0.31805555555555554,0.3013888888888889,0.20833333333333331,0.2069444444444445,0.1958333333333333,-0.0013888888888888284,-0.012500000000000011,0.016666666666666663
254,0.16527777777777777,0.14166666666666666,0.1736111111111111,0.1625,0.16111111111111112,0.012499999999999983,0.002777777777777768,-0.020833333333333343,-0.009722222222222215,-0.033333333333333326,0.001388888888888884
255,0.08472222222222223,0.08611111111111111,0.0875,0.07361111111111111,0.075,0.012499999999999997,0.011111111111111113,0.012499999999999997,-0.001388888888888884,0.0,-0.001388888888888884
256,1.5361111111111112,1.5347222222222223,1.5361111111111112,1.5361111111111112,1.5361111111111112,0.0,0.0,-0.001388888888888884,0.0,-0.001388888888888884,0.0
259,0.7763888888888889,0.7805555555555556,0.8125,0.34305555555555556,0.3638888888888889,0.4486111111111111,0.43333333333333335,0.4375,-0.015277777777777779,-0.011111111111111127,-0.020833333333333315
260,0.175,0.19583333333333333,0.18194444444444444,0.19027777777777777,0.19722222222222222,-0.015277777777777779,-0.015277777777777779,0.005555555555555564,0.0,0.020833333333333343,-0.0069444444444444475
265,0.2638888888888889,0.24027777777777778,0.2972222222222222,0.30416666666666664,0.2861111111111111,0.011111111111111127,-0.040277777777777746,-0.06388888888888886,-0.05138888888888887,-0.07499999999999998,0.018055555555555547
268,1.113888888888889,1.1027777777777779,1.0972222222222223,1.0694444444444444,1.0819444444444444,0.015277777777777946,0.04444444444444451,0.03333333333333344,0.029166666666666563,0.01805555555555549,-0.012499999999999956
269,0.9916666666666667,1.0277777777777777,0.9666666666666667,0.9833333333333333,0.9263888888888889,0.040277777777777746,0.008333333333333415,0.0444444444444444,-0.03194444444444433,0.004166666666666652,0.05694444444444435
270,3.0069444444444446,3.0388888888888888,2.995833333333333,3.0430555555555556,3.0,-0.004166666666666874,-0.03611111111111098,-0.004166666666666874,-0.03194444444444411,0.0,0.043055555555555625
271,2.8430555555555554,2.7916666666666665,2.7125,3.311111111111111,3.2069444444444444,-0.49444444444444446,-0.46805555555555545,-0.5194444444444444,0.026388888888889017,-0.02499999999999991,0.10416666666666652
274,0.9138888888888889,0.8944444444444445,0.8236111111111111,1.0625,0.9916666666666667,-0.16805555555555562,-0.14861111111111114,-0.1680555555555555,0.019444444444444486,1.1102230246251565e-16,0.0708333333333333
275,2.9402777777777778,2.95,3.013888888888889,2.915277777777778,2.9458333333333333,0.06805555555555554,0.02499999999999991,0.03472222222222232,-0.043055555555555625,-0.033333333333333215,-0.030555555555555447
276,1.3597222222222223,1.3347222222222221,1.3597222222222223,1.3333333333333333,1.3486111111111112,0.011111111111111072,0.026388888888889017,0.001388888888888884,0.015277777777777946,-0.009722222222222188,-0.015277777777777946
277,5.105555555555555,5.134722222222222,5.1097222222222225,5.180555555555555,5.2027777777777775,-0.093055555555555,-0.07500000000000018,-0.04583333333333339,0.018055555555554825,0.04722222222222161,-0.022222222222222143
278,2.951388888888889,2.7111111111111112,2.725,2.7555555555555555,2.790277777777778,-0.06527777777777777,0.1958333333333333,-0.04444444444444429,0.26111111111111107,0.02083333333333348,-0.03472222222222232
279,2.4541666666666666,2.3958333333333335,2.448611111111111,2.3916666666666666,2.4180555555555556,0.030555555555555447,0.0625,0.004166666666666874,0.03194444444444455,-0.026388888888888573,-0.026388888888889017
280,0.7444444444444445,0.7583333333333333,0.7597222222222222,0.7361111111111112,0.7319444444444444,0.02777777777777779,0.008333333333333304,0.022222222222222143,-0.019444444444444486,-0.005555555555555647,0.004166666666666763
281,2.151388888888889,2.3722222222222222,2.5972222222222223,2.2333333333333334,2.8055555555555554,-0.20833333333333304,-0.08194444444444438,0.13888888888888884,0.12638888888888866,0.3472222222222219,-0.572222222222222
282,1.3722222222222222,1.4847222222222223,1.6611111111111112,1.5958333333333334,1.6458333333333333,0.015277777777777946,-0.2236111111111112,-0.11111111111111116,-0.23888888888888915,-0.1263888888888891,-0.04999999999999982
