window_start_s,window_end_s,id,kind,road,connector,from_cell,to_cell,crossings,flow_vph,cumulative_crossings,snapshot_n_veh,excluded_connector_skip,source_first_appearances,source_reappearances,interval_inferred_crossings
210.1,240.1,RM_C10482,ramp,FW_W,10482,,10,2,240.0,24,34,0,0,0,0
210.1,240.1,RM_C10646,ramp,FW_W,10646,,18,0,0.0,0,0,0,0,0,0
210.1,240.1,RM_C10644,ramp,FW_W,10644,,22,0,0.0,0,2,0,0,0,0
210.1,240.1,RM_C10639,ramp,FW_E,10639,,10,0,0.0,1,3,0,0,0,0
210.1,240.1,RM_C10681,ramp,FW_E,10681,,12,0,0.0,0,1,0,0,0,0
210.1,240.1,RM_C10490,ramp,FW_E,10490,,21,6,720.0,11,1,0,0,0,0
210.1,240.1,RM_C10484,ramp,FW_E,10484,,23,0,0.0,1,6,0,0,0,0
210.1,240.1,OR_D_E_signal,offramp,FW_E,10481,18,,4,480.0,4,3,0,0,0,0
210.1,240.1,OR_D_E_direct,offramp,FW_E,10483,20,,0,0.0,0,0,0,0,0,0
210.1,240.1,OR_D_W_signal,offramp,FW_W,10491,9,,8,960.0,24,1,0,0,0,0
210.1,240.1,OR_D_W_direct,offramp,FW_W,10479,7,,5,600.0,25,1,0,0,0,0
210.1,240.1,OR_F_E_signal,offramp,FW_E,10643,9,,2,240.0,8,2,0,0,0,0
210.1,240.1,OR_F_E_direct,offramp,FW_E,10682,11,,9,1080.0,12,4,0,0,0,0
210.1,240.1,OR_F_W_signal,offramp,FW_W,10638,19,,1,120.0,2,0,0,0,0,0
210.1,240.1,OR_F_W_direct,offramp,FW_W,10645,16,,6,720.0,9,2,0,0,0,0
210.1,240.1,source_1098,source,FW_E,,,0,53,6360.0,379,,0,53,0,0
210.1,240.1,source_1099,source,FW_W,,,0,44,5280.0,406,,0,44,0,0
240.10000000000002,270.1,RM_C10480,ramp,FW_W,10480,,8,0,0.0,0,1,0,0,0,0
240.10000000000002,270.1,RM_C10482,ramp,FW_W,10482,,10,29,3480.0,53,13,0,0,0,0
240.10000000000002,270.1,RM_C10646,ramp,FW_W,10646,,18,1,120.0,1,1,0,0,0,0
240.10000000000002,270.1,RM_C10644,ramp,FW_W,10644,,22,0,0.0,0,3,0,0,0,0
240.10000000000002,270.1,RM_C10639,ramp,FW_E,10639,,10,1,120.0,2,7,0,0,0,0
240.10000000000002,270.1,RM_C10681,ramp,FW_E,10681,,12,2,240.0,2,0,0,0,0,0
240.10000000000002,270.1,RM_C10490,ramp,FW_E,10490,,21,0,0.0,11,4,0,0,0,0
240.10000000000002,270.1,RM_C10484,ramp,FW_E,10484,,23,5,600.0,6,3,0,0,0,0
240.10000000000002,270.1,OR_D_E_signal,offramp,FW_E,10481,18,,0,0.0,4,0,0,0,0,0
240.10000000000002,270.1,OR_D_E_direct,offramp,FW_E,10483,20,,0,0.0,0,0,0,0,0,0
240.10000000000002,270.1,OR_D_W_signal,offramp,FW_W,10491,9,,12,1440.0,36,4,0,0,0,0
240.10000000000002,270.1,OR_D_W_direct,offramp,FW_W,10479,7,,4,480.0,29,1,0,0,0,0
240.10000000000002,270.1,OR_F_E_signal,offramp,FW_E,10643,9,,9,1080.0,17,3,0,0,0,0
240.10000000000002,270.1,OR_F_E_direct,offramp,FW_E,10682,11,,7,840.0,19,3,0,0,0,0
240.10000000000002,270.1,OR_F_W_signal,offramp,FW_W,10638,19,,1,120.0,3,0,0,0,0,0
240.10000000000002,270.1,OR_F_W_direct,offramp,FW_W,10645,16,,9,1080.0,18,7,0,0,0,0
240.10000000000002,270.1,source_1098,source,FW_E,,,0,63,7560.0,442,,0,63,0,0
240.10000000000002,270.1,source_1099,source,FW_W,,,0,39,4680.0,445,,0,39,0,0
270.1,300.1,RM_C10480,ramp,FW_W,10480,,8,1,120.0,1,0,0,0,0,0
270.1,300.1,RM_C10482,ramp,FW_W,10482,,10,9,1080.0,62,13,0,0,0,0
270.1,300.1,RM_C10646,ramp,FW_W,10646,,18,0,0.0,1,0,0,0,0,0
270.1,300.1,RM_C10644,ramp,FW_W,10644,,22,1,120.0,1,4,0,0,0,0
270.1,300.1,RM_C10639,ramp,FW_E,10639,,10,6,720.0,8,2,0,0,0,0
270.1,300.1,RM_C10681,ramp,FW_E,10681,,12,1,120.0,3,0,0,0,0,0
270.1,300.1,RM_C10490,ramp,FW_E,10490,,21,4,480.0,15,4,0,0,0,0
270.1,300.1,RM_C10484,ramp,FW_E,10484,,23,2,240.0,8,1,0,0,0,0
270.1,300.1,OR_D_E_signal,offramp,FW_E,10481,18,,2,240.0,6,1,0,0,0,0
270.1,300.1,OR_D_E_direct,offramp,FW_E,10483,20,,5,600.0,5,5,0,0,0,0
270.1,300.1,OR_D_W_signal,offramp,FW_W,10491,9,,8,960.0,44,2,0,0,0,0
270.1,300.1,OR_D_W_direct,offramp,FW_W,10479,7,,3,360.0,32,1,0,0,0,0
270.1,300.1,OR_F_E_signal,offramp,FW_E,10643,9,,6,720.0,23,1,0,0,0,0
270.1,300.1,OR_F_E_direct,offramp,FW_E,10682,11,,1,120.0,20,0,0,0,0,0
270.1,300.1,OR_F_W_signal,offramp,FW_W,10638,19,,3,360.0,6,1,0,0,0,0
270.1,300.1,OR_F_W_direct,offramp,FW_W,10645,16,,2,240.0,20,1,0,0,0,0
270.1,300.1,source_1098,source,FW_E,,,0,48,5760.0,490,,0,48,0,0
270.1,300.1,source_1099,source,FW_W,,,0,49,5880.0,494,,0,49,0,0
300.1,330.1,RM_C10480,ramp,FW_W,10480,,8,0,0.0,1,0,0,0,0,0
300.1,330.1,RM_C10482,ramp,FW_W,10482,,10,10,1200.0,72,18,0,0,0,0
300.1,330.1,RM_C10646,ramp,FW_W,10646,,18,0,0.0,1,0,0,0,0,0
300.1,330.1,RM_C10644,ramp,FW_W,10644,,22,1,120.0,2,3,0,0,0,0
300.1,330.1,RM_C10639,ramp,FW_E,10639,,10,2,240.0,10,1,0,0,0,0
300.1,330.1,RM_C10681,ramp,FW_E,10681,,12,0,0.0,3,0,0,0,0,0
300.1,330.1,RM_C10490,ramp,FW_E,10490,,21,4,480.0,19,3,0,0,0,0
300.1,330.1,RM_C10484,ramp,FW_E,10484,,23,1,120.0,9,1,0,0,0,0
300.1,330.1,OR_D_E_signal,offramp,FW_E,10481,18,,0,0.0,6,0,0,0,0,0
300.1,330.1,OR_D_E_direct,offramp,FW_E,10483,20,,1,120.0,6,1,0,0,0,0
300.1,330.1,OR_D_W_signal,offramp,FW_W,10491,9,,6,720.0,50,1,0,0,0,0
300.1,330.1,OR_D_W_direct,offramp,FW_W,10479,7,,7,840.0,39,2,0,0,0,0
300.1,330.1,OR_F_E_signal,offramp,FW_E,10643,9,,3,360.0,26,1,0,0,0,0
300.1,330.1,OR_F_E_direct,offramp,FW_E,10682,11,,11,1320.0,31,7,0,0,0,0
300.1,330.1,OR_F_W_signal,offramp,FW_W,10638,19,,2,240.0,8,0,0,0,0,0
300.1,330.1,OR_F_W_direct,offramp,FW_W,10645,16,,4,480.0,24,4,0,0,0,0
300.1,330.1,source_1098,source,FW_E,,,0,44,5280.0,534,,0,44,0,0
300.1,330.1,source_1099,source,FW_W,,,0,51,6120.0,545,,0,51,0,0
330.1,360.1,RM_C10480,ramp,FW_W,10480,,8,0,0.0,1,0,0,0,0,0
330.1,360.1,RM_C10482,ramp,FW_W,10482,,10,13,1560.0,85,15,0,0,0,0
330.1,360.1,RM_C10646,ramp,FW_W,10646,,18,0,0.0,1,0,0,0,0,0
330.1,360.1,RM_C10644,ramp,FW_W,10644,,22,0,0.0,2,8,0,0,0,0
330.1,360.1,RM_C10639,ramp,FW_E,10639,,10,1,120.0,11,0,0,0,0,0
330.1,360.1,RM_C10681,ramp,FW_E,10681,,12,0,0.0,3,0,0,0,0,0
330.1,360.1,RM_C10490,ramp,FW_E,10490,,21,4,480.0,23,2,0,0,0,0
330.1,360.1,RM_C10484,ramp,FW_E,10484,,23,1,120.0,10,4,0,0,0,0
330.1,360.1,OR_D_E_signal,offramp,FW_E,10481,18,,2,240.0,8,0,0,0,0,0
330.1,360.1,OR_D_E_direct,offramp,FW_E,10483,20,,7,840.0,13,4,0,0,0,0
330.1,360.1,OR_D_W_signal,offramp,FW_W,10491,9,,7,840.0,57,2,0,0,0,0
330.1,360.1,OR_D_W_direct,offramp,FW_W,10479,7,,11,1320.0,50,5,0,0,0,0
330.1,360.1,OR_F_E_signal,offramp,FW_E,10643,9,,3,360.0,29,3,0,0,0,0
330.1,360.1,OR_F_E_direct,offramp,FW_E,10682,11,,7,840.0,38,4,0,0,0,0
330.1,360.1,OR_F_W_signal,offramp,FW_W,10638,19,,4,480.0,12,0,0,0,0,0
330.1,360.1,OR_F_W_direct,offramp,FW_W,10645,16,,19,2280.0,43,8,0,0,0,0
330.1,360.1,source_1098,source,FW_E,,,0,42,5040.0,576,,0,42,0,0
330.1,360.1,source_1099,source,FW_W,,,0,45,5400.0,590,,0,45,0,0
360.1,390.1,RM_C10480,ramp,FW_W,10480,,8,0,0.0,1,1,0,0,0,0
360.1,390.1,RM_C10482,ramp,FW_W,10482,,10,8,960.0,93,23,0,0,0,0
360.1,390.1,RM_C10646,ramp,FW_W,10646,,18,0,0.0,1,1,0,0,0,0
360.1,390.1,RM_C10644,ramp,FW_W,10644,,22,3,360.0,5,8,0,0,0,0
360.1,390.1,RM_C10639,ramp,FW_E,10639,,10,0,0.0,11,5,0,0,0,0
360.1,390.1,RM_C10681,ramp,FW_E,10681,,12,0,0.0,3,7,0,0,0,0
360.1,390.1,RM_C10490,ramp,FW_E,10490,,21,2,240.0,25,6,0,0,0,0
360.1,390.1,RM_C10484,ramp,FW_E,10484,,23,1,120.0,11,7,0,0,0,0
360.1,390.1,OR_D_E_signal,offramp,FW_E,10481,18,,0,0.0,8,0,0,0,0,0
360.1,390.1,OR_D_E_direct,offramp,FW_E,10483,20,,12,1440.0,25,1,0,0,0,0
360.1,390.1,OR_D_W_signal,offramp,FW_W,10491,9,,5,600.0,62,2,0,0,0,0
360.1,390.1,OR_D_W_direct,offramp,FW_W,10479,7,,5,600.0,55,2,0,0,0,0
360.1,390.1,OR_F_E_signal,offramp,FW_E,10643,9,,3,360.0,32,1,0,0,0,0
360.1,390.1,OR_F_E_direct,offramp,FW_E,10682,11,,11,1320.0,49,8,0,0,0,0
360.1,390.1,OR_F_W_signal,offramp,FW_W,10638,19,,2,240.0,14,0,0,0,0,0
360.1,390.1,OR_F_W_direct,offramp,FW_W,10645,16,,5,600.0,48,2,0,0,0,0
360.1,390.1,source_1098,source,FW_E,,,0,57,6840.0,633,,0,57,0,0
360.1,390.1,source_1099,source,FW_W,,,0,56,6720.0,646,,0,56,0,0
390.1,420.1,RM_C10480,ramp,FW_W,10480,,8,0,0.0,1,0,0,0,0,0
390.1,420.1,RM_C10482,ramp,FW_W,10482,,10,19,2280.0,112,15,0,0,0,0
390.1,420.1,RM_C10646,ramp,FW_W,10646,,18,0,0.0,1,4,0,0,0,0
390.1,420.1,RM_C10644,ramp,FW_W,10644,,22,1,120.0,6,11,0,0,0,0
390.1,420.1,RM_C10639,ramp,FW_E,10639,,10,1,120.0,12,5,0,0,0,0
390.1,420.1,RM_C10681,ramp,FW_E,10681,,12,7,840.0,10,9,0,0,0,0
390.1,420.1,RM_C10490,ramp,FW_E,10490,,21,4,480.0,29,8,0,0,0,0
390.1,420.1,RM_C10484,ramp,FW_E,10484,,23,5,600.0,16,3,0,0,0,0
390.1,420.1,OR_D_E_signal,offramp,FW_E,10481,18,,0,0.0,8,0,0,0,0,0
390.1,420.1,OR_D_E_direct,offramp,FW_E,10483,20,,5,600.0,30,5,0,0,0,0
390.1,420.1,OR_D_W_signal,offramp,FW_W,10491,9,,7,840.0,69,3,0,0,0,0
390.1,420.1,OR_D_W_direct,offramp,FW_W,10479,7,,3,360.0,58,0,0,0,0,0
390.1,420.1,OR_F_E_signal,offramp,FW_E,10643,9,,2,240.0,34,1,0,0,0,0
390.1,420.1,OR_F_E_direct,offramp,FW_E,10682,11,,14,1680.0,63,1,0,0,0,0
390.1,420.1,OR_F_W_signal,offramp,FW_W,10638,19,,3,360.0,17,1,0,0,0,0
390.1,420.1,OR_F_W_direct,offramp,FW_W,10645,16,,13,1560.0,61,7,0,0,0,0
390.1,420.1,source_1098,source,FW_E,,,0,60,7200.0,693,,0,60,0,0
390.1,420.1,source_1099,source,FW_W,,,0,32,3840.0,678,,0,32,0,0
420.1,450.1,RM_C10480,ramp,FW_W,10480,,8,0,0.0,1,0,0,0,0,0
420.1,450.1,RM_C10482,ramp,FW_W,10482,,10,11,1320.0,123,22,0,0,0,0
420.1,450.1,RM_C10646,ramp,FW_W,10646,,18,4,480.0,5,1,0,0,0,0
420.1,450.1,RM_C10644,ramp,FW_W,10644,,22,4,480.0,10,9,0,0,0,0
420.1,450.1,RM_C10639,ramp,FW_E,10639,,10,4,480.0,16,6,0,0,0,0
420.1,450.1,RM_C10681,ramp,FW_E,10681,,12,11,1320.0,21,0,0,0,0,0
420.1,450.1,RM_C10490,ramp,FW_E,10490,,21,8,960.0,37,5,0,0,0,0
420.1,450.1,RM_C10484,ramp,FW_E,10484,,23,2,240.0,18,2,0,0,0,0
420.1,450.1,OR_D_E_signal,offramp,FW_E,10481,18,,1,120.0,9,1,0,0,0,0
420.1,450.1,OR_D_E_direct,offramp,FW_E,10483,20,,0,0.0,30,0,0,0,0,0
420.1,450.1,OR_D_W_signal,offramp,FW_W,10491,9,,3,360.0,72,2,0,0,0,0
420.1,450.1,OR_D_W_direct,offramp,FW_W,10479,7,,8,960.0,66,3,0,0,0,0
420.1,450.1,OR_F_E_signal,offramp,FW_E,10643,9,,3,360.0,37,0,0,0,0,0
420.1,450.1,OR_F_E_direct,offramp,FW_E,10682,11,,12,1440.0,75,2,0,0,0,0
420.1,450.1,OR_F_W_signal,offramp,FW_W,10638,19,,4,480.0,21,0,0,0,0,0
420.1,450.1,OR_F_W_direct,offramp,FW_W,10645,16,,7,840.0,68,0,0,0,0,0
420.1,450.1,source_1098,source,FW_E,,,0,58,6960.0,751,,0,58,0,0
420.1,450.1,source_1099,source,FW_W,,,0,46,5520.0,724,,0,46,0,0
450.1,480.1,RM_C10480,ramp,FW_W,10480,,8,0,0.0,1,0,0,0,0,0
450.1,480.1,RM_C10482,ramp,FW_W,10482,,10,10,1200.0,133,27,0,0,0,0
450.1,480.1,RM_C10646,ramp,FW_W,10646,,18,0,0.0,5,0,0,0,0,0
450.1,480.1,RM_C10644,ramp,FW_W,10644,,22,0,0.0,10,11,0,0,0,0
450.1,480.1,RM_C10639,ramp,FW_E,10639,,10,6,720.0,22,2,0,0,0,0
450.1,480.1,RM_C10681,ramp,FW_E,10681,,12,0,0.0,21,0,0,0,0,0
450.1,480.1,RM_C10490,ramp,FW_E,10490,,21,5,600.0,42,2,0,0,0,0
450.1,480.1,RM_C10484,ramp,FW_E,10484,,23,1,120.0,19,1,0,0,0,0
450.1,480.1,OR_D_E_signal,offramp,FW_E,10481,18,,2,240.0,11,1,0,0,0,0
450.1,480.1,OR_D_E_direct,offramp,FW_E,10483,20,,5,600.0,35,0,0,0,0,0
450.1,480.1,OR_D_W_signal,offramp,FW_W,10491,9,,8,960.0,80,2,0,0,0,0
