sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,1200.000000,600.000000,8.000000,8.000000,120.000000,5,0,1,0,4,0,55.123474,55.611930,0
15,1200.000000,600.000000,8.000000,8.000000,120.000000,41,0,4,0,37,0,56.993973,93.051274,0
30,1200.000000,600.000000,8.000000,8.000000,120.000000,84,0,11,0,72,1,57.542647,92.066680,0
45,1200.000000,600.000000,8.000000,8.000000,120.000000,113,8,14,2,87,2,49.606673,111.027703,16
60,1200.000000,600.000000,8.000000,8.000000,120.000000,143,18,13,2,103,7,42.544882,120.866763,37
75,1200.000000,600.000000,8.000000,8.000000,120.000000,179,35,15,0,112,17,48.087340,112.132317,14
90,1200.000000,600.000000,8.000000,8.000000,120.000000,215,64,17,3,117,14,47.838741,116.801277,31
105,1200.000000,600.000000,8.000000,8.000000,120.000000,256,82,21,2,137,14,45.929692,110.712624,57
120,1200.000000,600.000000,8.000000,8.000000,120.000000,289,89,18,8,162,12,37.276643,110.251547,99
135,1200.000000,600.000000,8.000000,8.000000,120.000000,324,93,20,7,159,45,46.792901,113.079858,24
150,1200.000000,600.000000,8.000000,8.000000,120.000000,363,130,18,13,167,35,47.877616,107.218669,42
165,1200.000000,600.000000,8.000000,8.000000,120.000000,394,155,23,11,175,30,44.164346,106.341336,73
180,1200.000000,600.000000,8.000000,8.000000,120.000000,411,153,21,10,184,43,38.826244,102.706204,113
195,1200.000000,600.000000,8.000000,8.000000,120.000000,445,157,29,5,209,45,42.289402,106.368959,76
210,1200.000000,600.000000,8.000000,8.000000,120.000000,456,181,27,5,217,26,39.366365,105.818631,109
225,1200.000000,600.000000,8.000000,8.000000,120.000000,476,197,30,1,226,22,36.139888,106.591710,156
240,1200.000000,600.000000,8.000000,8.000000,120.000000,477,219,27,2,212,17,28.955307,111.591271,206
