sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,6,0,0,53.240003
45,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,D,25,10.000000,10,15.000000,8,1920.000000,7,0,1,49.783928
60,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,D,25,10.000000,10,15.000000,9,2160.000000,3,0,0,53.738932
75,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,D,25,10.000000,10,15.000000,5,1200.000000,6,1,1,51.013571
90,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,D,25,10.000000,10,15.000000,5,1200.000000,3,1,2,44.121834
105,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,D,25,10.000000,10,15.000000,3,720.000000,14,2,1,45.981914
120,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
135,D,25,10.000000,10,15.000000,2,480.000000,11,3,2,20.208896
135,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
150,D,25,10.000000,10,15.000000,5,1200.000000,21,3,3,12.129844
150,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
165,D,25,10.000000,10,15.000000,3,720.000000,28,3,1,11.096588
165,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
180,D,25,10.000000,10,15.000000,9,2160.000000,24,0,3,11.762647
180,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
195,D,25,10.000000,10,15.000000,7,1680.000000,24,3,3,10.686017
195,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
210,D,25,10.000000,10,15.000000,7,1680.000000,24,3,2,10.669955
210,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,D,25,10.000000,10,15.000000,8,1920.000000,26,2,3,10.337418
225,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
240,D,25,10.000000,10,15.000000,6,1440.000000,29,4,2,7.513208
240,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
255,D,25,10.000000,10,15.000000,5,1200.000000,32,2,3,10.122733
255,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
270,D,25,10.000000,10,15.000000,5,1200.000000,31,3,2,9.146610
270,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
285,D,25,10.000000,10,15.000000,5,1200.000000,33,3,3,8.478677
285,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
300,D,25,10.000000,10,15.000000,6,1440.000000,34,3,3,5.965412
300,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
315,D,25,10.000000,10,15.000000,4,960.000000,32,4,3,7.628073
315,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
330,D,25,10.000000,10,15.000000,4,960.000000,35,3,3,6.330134
330,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
345,D,25,10.000000,10,15.000000,7,1680.000000,33,4,3,5.505352
