sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,1200.000000,600.000000,8.000000,8.000000,120.000000,3,0,1,0,2,0,53.655251,58.153997,0
15,1200.000000,600.000000,8.000000,8.000000,120.000000,34,0,3,0,31,0,57.074194,103.451284,0
30,1200.000000,600.000000,8.000000,8.000000,120.000000,85,0,5,0,78,2,57.220383,108.811285,0
45,1200.000000,600.000000,8.000000,8.000000,120.000000,134,10,15,3,101,5,55.307575,92.392013,4
60,1200.000000,600.000000,8.000000,8.000000,120.000000,180,26,18,8,118,10,49.170620,113.371778,25
75,1200.000000,600.000000,8.000000,8.000000,120.000000,226,47,21,1,139,18,49.337883,115.956294,23
90,1200.000000,600.000000,8.000000,8.000000,120.000000,270,77,25,0,154,14,46.914484,111.072055,48
105,1200.000000,600.000000,8.000000,8.000000,120.000000,302,88,28,2,171,13,39.349423,103.488282,97
120,1200.000000,600.000000,8.000000,8.000000,120.000000,330,102,34,3,181,10,33.079346,108.110113,147
135,1200.000000,600.000000,8.000000,8.000000,120.000000,347,96,31,6,170,44,41.966143,114.484094,62
150,1200.000000,600.000000,8.000000,8.000000,120.000000,369,137,30,13,149,40,49.515228,110.269312,44
165,1200.000000,600.000000,8.000000,8.000000,120.000000,394,176,31,9,148,30,47.321628,115.694393,72
180,1200.000000,600.000000,8.000000,8.000000,120.000000,397,168,28,12,147,42,41.290739,109.313288,107
195,1200.000000,600.000000,8.000000,8.000000,120.000000,419,155,27,10,167,60,45.467159,101.524381,52
210,1200.000000,600.000000,8.000000,8.000000,120.000000,437,186,34,7,181,29,48.349833,109.670930,71
225,1200.000000,600.000000,8.000000,8.000000,120.000000,428,208,26,3,164,27,40.201519,119.245322,125
240,1200.000000,600.000000,8.000000,8.000000,120.000000,410,215,23,3,151,18,30.098165,113.174433,190
255,1200.000000,600.000000,8.000000,8.000000,120.000000,423,191,30,4,139,59,35.815437,109.709169,99
270,1200.000000,600.000000,8.000000,8.000000,120.000000,438,200,31,19,148,40,47.447851,103.836421,44
285,1200.000000,600.000000,8.000000,8.000000,120.000000,454,195,27,20,176,36,48.438881,113.726855,41
300,1200.000000,600.000000,8.000000,8.000000,120.000000,439,187,18,13,170,51,42.434299,116.110041,87
315,1200.000000,600.000000,8.000000,8.000000,120.000000,442,186,28,3,162,63,43.393113,103.121252,57
330,1200.000000,600.000000,8.000000,8.000000,120.000000,458,204,38,6,177,33,44.740382,98.934837,88
345,1200.000000,600.000000,8.000000,8.000000,120.000000,462,217,37,0,191,17,36.938749,102.211251,157
360,1200.000000,600.000000,8.000000,8.000000,120.000000,453,225,31,6,179,12,28.272739,104.893027,226
375,1200.000000,600.000000,8.000000,8.000000,120.000000,476,195,24,10,185,62,31.572136,108.711924,147
390,1200.000000,600.000000,8.000000,8.000000,120.000000,500,198,20,28,200,54,43.020624,102.919520,61
405,1200.000000,600.000000,8.000000,8.000000,120.000000,531,221,23,28,215,44,45.033514,110.690566,65
420,1200.000000,600.000000,8.000000,8.000000,120.000000,525,217,26,18,206,58,40.913668,110.283052,119
435,1200.000000,600.000000,8.000000,8.000000,120.000000,527,216,36,3,202,70,39.024405,104.990075,89
450,1200.000000,600.000000,8.000000,8.000000,120.000000,537,230,40,9,209,49,43.064148,105.229143,99
465,1200.000000,600.000000,8.000000,8.000000,120.000000,537,253,43,5,204,32,40.899561,107.099421,144
480,1200.000000,600.000000,8.000000,8.000000,120.000000,539,260,36,1,213,29,33.697899,109.013817,220
495,1200.000000,600.000000,8.000000,8.000000,120.000000,529,240,26,7,195,61,29.471553,108.413520,183
510,1200.000000,600.000000,8.000000,8.000000,120.000000,540,232,30,24,207,47,40.337972,104.063239,88
525,1200.000000,600.000000,8.000000,8.000000,120.000000,568,223,28,31,237,49,45.631572,106.536385,55
540,1200.000000,600.000000,8.000000,8.000000,120.000000,540,236,25,22,201,56,42.522492,110.459920,91
555,1200.000000,600.000000,8.000000,8.000000,120.000000,528,227,29,12,192,68,38.573144,90.798032,89
570,1200.000000,600.000000,8.000000,8.000000,120.000000,522,245,33,10,180,54,41.387639,98.122046,113
585,1200.000000,600.000000,8.000000,8.000000,120.000000,529,261,36,5,188,39,38.279972,98.426418,165
600,1200.000000,600.000000,8.000000,8.000000,120.000000,547,267,42,4,208,26,32.284053,102.100708,230
615,1200.000000,600.000000,8.000000,8.000000,120.000000,553,262,45,4,200,42,27.625732,103.163151,228
630,1200.000000,600.000000,8.000000,8.000000,120.000000,562,250,35,23,201,53,37.812847,108.999174,123
645,1200.000000,600.000000,8.000000,8.000000,120.000000,590,249,34,33,225,49,43.307862,105.128646,92
660,1200.000000,600.000000,8.000000,8.000000,120.000000,590,255,32,25,222,56,41.654500,112.185260,108
675,1200.000000,600.000000,8.000000,8.000000,120.000000,576,251,40,16,212,57,38.336704,102.932502,110
690,1200.000000,600.000000,8.000000,8.000000,120.000000,584,253,52,7,216,56,42.079250,98.832758,130
705,1200.000000,600.000000,8.000000,8.000000,120.000000,581,260,48,2,227,44,40.170837,106.651147,178
720,1200.000000,600.000000,8.000000,8.000000,120.000000,579,269,45,6,225,34,34.473140,109.225587,236
735,1200.000000,600.000000,8.000000,8.000000,120.000000,555,286,43,4,194,28,26.591298,104.448204,266
750,1200.000000,600.000000,8.000000,8.000000,120.000000,561,267,35,17,181,61,37.405918,108.795579,116
765,1200.000000,600.000000,8.000000,8.000000,120.000000,583,269,31,26,208,49,44.108795,103.910918,66
780,1200.000000,600.000000,8.000000,8.000000,120.000000,573,277,22,22,195,57,41.860262,104.981961,80
795,1200.000000,600.000000,8.000000,8.000000,120.000000,564,290,29,10,189,46,37.524142,98.067377,100
810,1200.000000,600.000000,8.000000,8.000000,120.000000,572,284,37,4,189,58,39.514918,96.957159,107
