sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
5,24,0,9,0,15,0,57.644858,62.757569,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
10,40,0,16,0,24,0,63.020284,77.719340,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
15,67,0,24,0,43,0,65.396212,87.972739,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
20,85,0,31,0,54,0,68.460609,96.183137,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
25,106,0,36,0,68,2,70.101198,99.863436,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
30,123,0,40,0,79,4,70.310976,103.273682,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
35,138,1,45,2,86,4,69.091664,104.749738,3,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
40,161,4,51,2,94,10,65.793688,104.115777,7,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
45,184,9,60,4,101,10,62.487123,102.178287,18,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
50,200,12,66,6,107,9,62.316581,104.515368,31,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
55,222,16,73,7,113,13,61.310341,105.268453,36,VISSIM_ADAPTER_NO-CONTROL,ok,0.387787
60,246,21,83,10,119,13,59.991676,104.781802,48,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
65,270,24,90,8,128,20,61.173090,103.987263,41,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
70,294,29,94,5,133,33,64.868961,105.501739,24,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
75,315,41,104,4,136,30,68.346072,106.992785,18,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
80,338,55,108,8,138,29,69.771283,108.317490,19,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
85,358,71,110,3,137,37,69.625924,108.028491,28,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
90,384,83,118,4,149,30,69.024208,109.190564,38,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
95,406,90,125,9,155,27,68.450139,107.934793,46,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
100,428,91,128,10,164,35,66.610353,108.082109,52,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
105,440,99,129,10,174,28,64.348597,107.829075,66,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
110,454,102,130,15,177,30,62.099401,108.791098,78,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
115,467,106,132,20,184,25,57.872152,104.210770,99,VISSIM_ADAPTER_NO-CONTROL,ok,0.377055
120,490,105,132,17,202,34,54.810438,104.873710,120,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
125,512,115,133,20,222,22,50.962467,101.605199,129,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
130,534,96,137,21,223,57,51.982837,100.728630,98,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
135,552,99,137,26,221,69,54.164029,99.028461,79,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
140,565,121,137,35,219,53,55.352469,98.012439,72,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
145,585,127,140,39,220,59,54.887895,96.049663,73,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
150,597,144,137,47,221,48,53.398952,92.507084,90,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
155,611,167,137,52,214,41,51.206571,89.661081,100,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
160,631,185,136,53,219,38,49.643493,88.209681,117,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
165,639,189,134,52,211,53,48.490240,87.820139,130,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
170,653,192,132,58,213,58,47.365253,87.567145,149,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
175,659,192,132,57,213,65,45.583577,87.511245,169,VISSIM_ADAPTER_NO-CONTROL,ok,0.393005
180,667,201,134,62,209,61,44.003714,87.364106,191,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
185,677,207,139,65,211,55,41.953079,88.704867,212,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
190,693,211,140,67,222,53,41.299655,90.556292,185,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
195,716,205,143,60,231,77,43.572920,90.038815,161,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
200,735,214,149,53,247,72,47.017997,88.115194,144,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
205,748,221,155,51,257,64,49.026489,86.795006,125,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
210,763,227,161,44,274,57,48.344394,82.199935,138,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
215,773,238,167,38,279,51,47.647392,78.934225,144,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
220,783,242,169,30,286,56,47.470121,76.493023,157,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
225,787,248,171,24,289,55,46.469575,75.797315,178,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
230,788,259,167,19,292,51,44.396839,73.926548,196,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
235,791,264,164,16,293,54,43.282010,74.188681,218,VISSIM_ADAPTER_NO-CONTROL,ok,0.360915
240,786,276,162,9,286,53,43.152914,77.830729,244,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
245,779,287,156,9,276,51,41.554118,79.422813,268,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
250,773,298,155,14,267,39,39.816070,81.315437,261,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
255,779,273,162,19,248,77,41.199567,82.955457,212,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
260,780,278,158,26,248,70,42.950314,85.868201,183,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
265,791,268,161,36,252,74,44.499788,86.781938,158,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
270,801,269,163,48,256,65,45.029282,87.037782,157,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
275,806,265,161,56,260,64,45.088395,87.365493,157,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
280,812,275,158,65,262,52,45.223819,88.614496,166,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
285,824,274,162,63,261,64,45.337228,89.380051,174,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
290,833,282,159,64,259,69,44.960332,88.172802,183,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
295,836,283,162,66,251,74,44.449059,88.598610,204,VISSIM_ADAPTER_NO-CONTROL,ok,0.34949
300,831,280,157,71,242,81,44.694019,90.720850,226,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
305,830,287,153,76,234,80,43.904302,90.382059,240,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
310,837,305,149,79,241,63,41.828265,87.617760,259,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
315,843,297,145,81,239,81,41.022134,84.264870,204,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
320,854,287,157,77,240,93,42.248032,79.720877,170,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
325,862,291,164,75,244,88,43.997770,78.092254,153,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
330,875,293,170,76,253,83,45.413419,80.361155,148,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
335,889,306,176,68,265,74,46.026838,81.462520,151,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
340,891,315,174,53,277,72,45.006307,81.191597,162,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
345,896,325,173,47,289,62,43.596549,79.533617,191,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
350,909,329,169,40,305,66,43.266088,80.552980,215,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
355,921,337,170,34,317,63,42.748749,81.781218,241,VISSIM_ADAPTER_NO-CONTROL,ok,0.348479
360,916,346,169,29,316,56,42.151062,83.000840,272,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
365,915,345,169,30,317,54,40.271353,82.902019,300,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
370,913,351,176,28,309,49,38.507717,80.404534,344,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
375,904,351,170,30,303,50,35.825637,79.662228,336,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
380,898,330,165,35,292,76,36.099534,80.098959,311,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
385,908,333,167,41,292,75,37.095051,77.511065,284,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
390,899,337,155,58,280,69,36.979619,75.842127,246,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
395,893,339,159,67,263,65,37.215114,74.918268,239,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
400,905,346,165,69,262,63,38.181990,73.013252,233,VISSIM_ADAPTER_NO-CONTROL,ok,0.337578
