sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,3000.000000,600.000000,10.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,3000.000000,600.000000,10.000000,10.000000,120.000000,100,0,3,0,97,0,53.332524,103.451284,0
30,3000.000000,600.000000,10.000000,10.000000,120.000000,203,0,5,0,196,2,52.972802,108.811285,0
45,3000.000000,600.000000,10.000000,10.000000,120.000000,306,19,15,5,250,17,46.649348,92.392013,21
60,3000.000000,600.000000,10.000000,10.000000,120.000000,372,62,18,11,263,18,40.542343,113.371778,76
75,3000.000000,600.000000,10.000000,10.000000,120.000000,458,106,21,13,305,13,36.311327,115.956294,111
90,3000.000000,600.000000,10.000000,10.000000,120.000000,534,110,25,5,358,36,33.985894,111.072055,150
105,3000.000000,600.000000,10.000000,10.000000,120.000000,592,134,29,5,385,39,29.819140,103.530042,207
120,3000.000000,600.000000,10.000000,10.000000,120.000000,663,172,40,4,424,23,28.860303,102.055202,280
135,3000.000000,600.000000,10.000000,10.000000,120.000000,735,190,40,4,477,24,24.729062,107.674526,339
150,3000.000000,600.000000,10.000000,10.000000,120.000000,824,197,37,5,549,36,21.508187,110.691368,381
165,3000.000000,600.000000,10.000000,10.000000,120.000000,903,200,34,12,609,48,25.891640,115.125941,347
180,3000.000000,600.000000,10.000000,10.000000,120.000000,970,220,29,17,655,49,26.853044,110.582801,369
195,3000.000000,600.000000,10.000000,10.000000,120.000000,1019,245,24,20,671,59,24.645771,110.331736,426
210,3000.000000,600.000000,10.000000,10.000000,120.000000,1062,268,28,18,686,62,22.705297,109.013806,508
225,3000.000000,600.000000,10.000000,10.000000,120.000000,1078,290,27,11,688,62,22.005738,108.806045,492
240,3000.000000,600.000000,10.000000,10.000000,120.000000,1099,294,31,4,723,47,22.620090,104.691813,494
255,3000.000000,600.000000,10.000000,10.000000,120.000000,1098,302,40,6,724,26,21.395917,102.105028,526
270,3000.000000,600.000000,10.000000,10.000000,120.000000,1072,320,32,3,691,26,18.607705,109.946351,591
285,3000.000000,600.000000,10.000000,10.000000,120.000000,1074,339,24,7,679,25,15.075848,115.822112,699
300,3000.000000,600.000000,10.000000,10.000000,120.000000,1111,336,20,6,693,56,13.991856,108.437600,654
315,3000.000000,600.000000,10.000000,10.000000,120.000000,1169,331,25,19,736,58,19.025526,108.510554,598
330,3000.000000,600.000000,10.000000,10.000000,120.000000,1221,337,29,26,774,55,21.512363,110.506273,569
345,3000.000000,600.000000,10.000000,10.000000,120.000000,1229,332,30,29,768,70,22.232575,116.175984,592
360,3000.000000,600.000000,10.000000,10.000000,120.000000,1220,347,27,24,749,73,21.955822,109.855005,600
375,3000.000000,600.000000,10.000000,10.000000,120.000000,1227,356,29,11,753,78,20.787306,97.909456,575
390,3000.000000,600.000000,10.000000,10.000000,120.000000,1197,367,35,14,726,55,20.521857,93.081972,579
405,3000.000000,600.000000,10.000000,10.000000,120.000000,1171,365,40,4,709,53,20.236607,99.024309,595
420,3000.000000,600.000000,10.000000,10.000000,120.000000,1163,384,38,5,696,40,17.892174,107.257776,676
435,3000.000000,600.000000,10.000000,10.000000,120.000000,1172,413,38,2,692,27,14.624586,101.497812,756
450,3000.000000,600.000000,10.000000,10.000000,120.000000,1202,406,34,9,714,39,15.230633,112.344439,681
465,3000.000000,600.000000,10.000000,10.000000,120.000000,1246,376,27,22,767,54,17.744369,117.564883,655
480,3000.000000,600.000000,10.000000,10.000000,120.000000,1272,367,26,29,777,73,19.986786,108.392946,637
495,3000.000000,600.000000,10.000000,10.000000,120.000000,1270,379,27,30,754,80,20.832420,107.278717,647
510,3000.000000,600.000000,10.000000,10.000000,120.000000,1264,407,37,26,729,65,19.945182,98.448719,655
525,3000.000000,600.000000,10.000000,10.000000,120.000000,1257,403,40,10,730,74,19.979249,98.911101,618
540,3000.000000,600.000000,10.000000,10.000000,120.000000,1250,386,44,2,744,74,19.162266,96.801530,637
555,3000.000000,600.000000,10.000000,10.000000,120.000000,1236,388,45,5,744,54,17.873519,97.240792,680
570,3000.000000,600.000000,10.000000,10.000000,120.000000,1221,403,40,5,734,39,14.899355,101.118440,770
585,3000.000000,600.000000,10.000000,10.000000,120.000000,1227,431,38,4,732,22,11.759773,102.857023,841
600,3000.000000,600.000000,10.000000,10.000000,120.000000,1262,400,33,15,763,51,15.917711,111.268300,729
615,3000.000000,600.000000,10.000000,10.000000,120.000000,1315,401,32,26,802,54,18.394260,106.000092,707
630,3000.000000,600.000000,10.000000,10.000000,120.000000,1323,415,31,24,791,62,19.747742,112.432015,695
645,3000.000000,600.000000,10.000000,10.000000,120.000000,1293,438,31,24,730,70,19.182419,104.943465,690
660,3000.000000,600.000000,10.000000,10.000000,120.000000,1307,470,41,17,724,55,18.896543,103.499035,657
675,3000.000000,600.000000,10.000000,10.000000,120.000000,1322,459,50,10,738,65,19.985126,100.265216,654
690,3000.000000,600.000000,10.000000,10.000000,120.000000,1300,448,56,1,734,61,19.251045,101.399004,677
705,3000.000000,600.000000,10.000000,10.000000,120.000000,1281,437,52,7,732,53,19.043120,106.371497,726
720,3000.000000,600.000000,10.000000,10.000000,120.000000,1276,452,45,7,735,37,15.597504,107.622641,804
735,3000.000000,600.000000,10.000000,10.000000,120.000000,1282,461,36,3,731,51,13.075021,109.259623,830
750,3000.000000,600.000000,10.000000,10.000000,120.000000,1313,455,32,17,753,56,15.644755,104.925683,731
765,3000.000000,600.000000,10.000000,10.000000,120.000000,1360,453,32,26,785,64,18.479759,106.090914,719
780,3000.000000,600.000000,10.000000,10.000000,120.000000,1372,470,23,31,780,68,18.953700,100.482371,757
795,3000.000000,600.000000,10.000000,10.000000,120.000000,1361,477,33,30,748,73,18.800956,99.904504,761
810,3000.000000,600.000000,10.000000,10.000000,120.000000,1359,476,35,19,733,96,17.660545,100.803922,722
825,3000.000000,600.000000,10.000000,10.000000,120.000000,1351,475,40,5,746,85,17.381629,100.223246,722
840,3000.000000,600.000000,10.000000,10.000000,120.000000,1329,480,43,2,736,68,16.249792,101.480363,764
855,3000.000000,600.000000,10.000000,10.000000,120.000000,1305,475,48,8,717,57,15.313218,96.854716,801
870,3000.000000,600.000000,10.000000,10.000000,120.000000,1305,486,44,8,725,42,12.754954,105.379801,898
885,3000.000000,600.000000,10.000000,10.000000,120.000000,1337,477,23,6,754,77,12.802711,112.792101,840
900,3000.000000,600.000000,10.000000,10.000000,120.000000,1391,484,19,21,809,58,15.002214,113.951937,802
