sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,8.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,8.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,8.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,8.000000,10,15.000000,0,0.000000,6,0,0,53.605599
45,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,D,25,8.000000,10,15.000000,5,1200.000000,10,1,0,29.085063
60,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,D,25,8.000000,10,15.000000,8,1920.000000,6,0,0,35.668012
75,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,D,25,8.000000,10,15.000000,7,1680.000000,7,1,1,45.512374
90,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,D,25,8.000000,10,15.000000,6,1440.000000,5,1,1,24.728539
105,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,D,25,8.000000,10,15.000000,4,960.000000,15,1,1,40.822797
120,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
135,D,25,8.000000,10,15.000000,6,1440.000000,13,1,2,21.116571
135,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
150,D,25,8.000000,10,15.000000,3,720.000000,19,4,1,15.489701
150,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
165,D,25,8.000000,10,15.000000,7,1680.000000,21,3,3,16.593075
165,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
180,D,25,8.000000,10,15.000000,8,1920.000000,29,3,3,12.428244
180,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
195,D,25,8.000000,10,15.000000,5,1200.000000,29,4,3,9.306605
195,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
210,D,25,8.000000,10,15.000000,6,1440.000000,29,3,3,10.802848
210,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,D,25,8.000000,10,15.000000,5,1200.000000,32,3,3,8.580485
225,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
240,D,25,8.000000,10,15.000000,3,720.000000,34,5,2,5.403788
240,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
255,D,25,8.000000,10,15.000000,7,1680.000000,32,3,2,6.242892
