sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,8.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,2400.000000,600.000000,8.000000,10.000000,120.000000,80,0,3,0,77,0,54.120255,103.451284,0
30,2400.000000,600.000000,8.000000,10.000000,120.000000,163,0,7,0,156,0,54.077702,113.592995,0
45,2400.000000,600.000000,8.000000,10.000000,120.000000,260,14,16,7,211,12,47.699480,95.852833,20
60,2400.000000,600.000000,8.000000,10.000000,120.000000,324,47,14,12,231,20,40.273141,112.990048,64
75,2400.000000,600.000000,8.000000,10.000000,120.000000,376,66,13,12,248,37,35.384656,116.416328,88
90,2400.000000,600.000000,8.000000,10.000000,120.000000,452,97,17,13,279,46,38.098728,99.960407,109
105,2400.000000,600.000000,8.000000,10.000000,120.000000,519,127,22,9,315,46,36.449327,93.400379,140
120,2400.000000,600.000000,8.000000,10.000000,120.000000,557,144,29,20,323,41,30.373907,97.383460,179
135,2400.000000,600.000000,8.000000,10.000000,120.000000,604,160,24,25,350,45,23.580036,109.306467,234
150,2400.000000,600.000000,8.000000,10.000000,120.000000,665,184,25,35,374,47,24.551019,99.629162,245
165,2400.000000,600.000000,8.000000,10.000000,120.000000,738,211,30,42,410,45,24.047879,102.324197,288
180,2400.000000,600.000000,8.000000,10.000000,120.000000,804,235,28,55,445,41,20.937482,100.018822,360
195,2400.000000,600.000000,8.000000,10.000000,120.000000,881,243,21,47,505,65,20.473350,100.875021,390
210,2400.000000,600.000000,8.000000,10.000000,120.000000,949,277,24,40,543,65,20.994708,99.559403,426
225,2400.000000,600.000000,8.000000,10.000000,120.000000,1007,308,19,42,579,59,16.764705,100.613647,518
240,2400.000000,600.000000,8.000000,10.000000,120.000000,1047,337,18,41,600,51,14.106038,105.157041,590
255,2400.000000,600.000000,8.000000,10.000000,120.000000,1106,348,24,40,634,60,12.285926,102.359157,617
270,2400.000000,600.000000,8.000000,10.000000,120.000000,1153,364,28,42,653,66,10.972810,104.477727,699
285,2400.000000,600.000000,8.000000,10.000000,120.000000,1184,388,22,44,665,65,10.682297,112.166733,757
300,2400.000000,600.000000,8.000000,10.000000,120.000000,1231,405,21,45,691,69,10.676510,102.931618,775
315,2400.000000,600.000000,8.000000,10.000000,120.000000,1284,416,21,47,729,71,9.774109,100.089289,821
330,2400.000000,600.000000,8.000000,10.000000,120.000000,1318,430,26,42,739,81,10.184800,103.167042,873
345,2400.000000,600.000000,8.000000,10.000000,120.000000,1322,445,20,38,731,88,9.122184,109.127108,898
360,2400.000000,600.000000,8.000000,10.000000,120.000000,1337,462,23,38,727,87,7.696237,104.086646,918
375,2400.000000,600.000000,8.000000,10.000000,120.000000,1367,456,23,41,740,107,7.790751,95.421975,933
390,2400.000000,600.000000,8.000000,10.000000,120.000000,1403,476,21,49,754,103,7.887335,98.860243,974
405,2400.000000,600.000000,8.000000,10.000000,120.000000,1443,495,21,55,777,95,6.563619,95.135364,1043
420,2400.000000,600.000000,8.000000,10.000000,120.000000,1468,517,25,55,782,89,6.311441,104.289216,1093
435,2400.000000,600.000000,8.000000,10.000000,120.000000,1479,532,24,51,776,96,6.513935,103.443962,1079
450,2400.000000,600.000000,8.000000,10.000000,120.000000,1515,542,26,41,794,112,7.434455,108.903461,1125
465,2400.000000,600.000000,8.000000,10.000000,120.000000,1544,547,25,38,821,113,7.028662,111.819732,1179
480,2400.000000,600.000000,8.000000,10.000000,120.000000,1559,560,23,43,818,115,5.994390,98.804862,1214
495,2400.000000,600.000000,8.000000,10.000000,120.000000,1570,568,23,45,818,116,5.897253,99.815148,1209
510,2400.000000,600.000000,8.000000,10.000000,120.000000,1585,581,26,48,808,122,5.511871,98.652548,1193
