case_id,tuning_name,returncode,timed_out,elapsed_sec,sim_period_sec,urban_volume_vph,freeway_volume_vph,rand_seed,state_csv,action_csv,state_rows,completed_sim_sec,vehicle_hours_total,vehicle_hours_freeway,vehicle_hours_urban,stopped_vehicle_hours,mean_total_vehicles,mean_freeway_vehicles,mean_urban_vehicles,mean_speed_kph,freeway_mean_speed_kph,mean_stopped_vehicles,final_total_vehicles,final_urban_vehicles,final_freeway_vehicles,controller_fallback_rows,mean_decision_wall_sec,max_decision_wall_sec,controller_statuses,analysis_time_h,decision_count,vsl_mean_abs_step_kph,ramp_green_abs_step_sec,signal_green_abs_step_sec,mean_vsl_kph,mean_ramp_green_sec,mean_signal_green_sec,primary_rank_key
mpc_00_calibrated_base_u2600_fw2400_seed13_300s,00_calibrated_base,0,False,79.276,300.0,2600.0,2400.0,13,evaluation\runs\mpc_tuning_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\state.csv,evaluation\runs\mpc_tuning_smoke_20260626\mpc_00_calibrated_base_u2600_fw2400_seed13_300s\actions.csv,61,300.0,63.06666666666667,6.311111111111111,14.975,23.9625,926.6938775510204,92.73469387755102,220.0408163265306,33.76183536734694,105.24089079591836,352.1020408163265,1236.0,337.0,99.0,0,4.47943606557377,4.766622,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,69.05729166666667
