tuning_name,case_count,mean_primary_rank_key,max_primary_rank_key,mean_vehicle_hours_total,max_vehicle_hours_total,mean_vehicle_hours_freeway,max_vehicle_hours_freeway,mean_vehicle_hours_urban,max_vehicle_hours_urban,mean_stopped_vehicle_hours,max_stopped_vehicle_hours,mean_mean_total_vehicles,max_mean_total_vehicles,mean_mean_speed_kph,max_mean_speed_kph,mean_freeway_mean_speed_kph,max_freeway_mean_speed_kph,mean_mean_decision_wall_sec,max_mean_decision_wall_sec,mean_vsl_mean_abs_step_kph,max_vsl_mean_abs_step_kph,mean_ramp_green_abs_step_sec,max_ramp_green_abs_step_sec,mean_signal_green_abs_step_sec,max_signal_green_abs_step_sec,mean_mean_vsl_kph,max_mean_vsl_kph,mean_mean_ramp_green_sec,max_mean_ramp_green_sec,mean_mean_signal_green_sec,max_mean_signal_green_sec,fallback_rows_total,seeds,rank
00_calibrated_base,1,69.05729166666667,69.05729166666667,63.06666666666667,63.06666666666667,6.311111111111111,6.311111111111111,14.975,14.975,23.9625,23.9625,926.6938775510204,926.6938775510204,33.76183536734694,33.76183536734694,105.24089079591836,105.24089079591836,4.47943606557377,4.47943606557377,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,1
