sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,49.418585
45,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,52.730146
60,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
60,F,31,10.000000,10,15.000000,0,0.000000,5,0,0,51.326864
75,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,56.822396
90,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,53.775912
105,D,25,10.000000,10,15.000000,1,240.000000,1,0,0,54.305824
105,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,51.752278
120,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,52.918335
135,D,25,10.000000,10,15.000000,1,240.000000,5,0,0,51.359755
135,F,31,10.000000,10,15.000000,0,0.000000,4,1,0,54.755819
150,D,25,10.000000,10,15.000000,3,720.000000,2,1,0,52.881950
150,F,31,10.000000,10,15.000000,0,0.000000,3,1,0,56.259031
165,D,25,10.000000,10,15.000000,3,720.000000,3,0,1,55.533963
165,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,53.353653
180,D,25,10.000000,10,15.000000,1,240.000000,7,0,0,50.867267
180,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,52.020932
195,D,25,10.000000,10,15.000000,3,720.000000,3,0,0,49.095383
195,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,54.935410
210,D,25,10.000000,10,15.000000,0,0.000000,0,0,1,53.671191
210,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,53.762303
225,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,55.673790
225,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,53.026674
240,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,46.110939
240,F,31,10.000000,10,15.000000,0,0.000000,3,1,0,50.811800
255,D,25,10.000000,10,15.000000,1,240.000000,4,0,0,55.372024
255,F,31,10.000000,10,15.000000,0,0.000000,5,0,0,53.279447
270,D,25,10.000000,10,15.000000,3,720.000000,8,0,1,49.444606
270,F,31,10.000000,10,15.000000,0,0.000000,7,1,0,51.932612
285,D,25,10.000000,10,15.000000,6,1440.000000,2,1,1,43.004009
285,F,31,10.000000,10,15.000000,1,240.000000,5,0,0,52.715260
300,D,25,10.000000,10,15.000000,0,0.000000,7,0,0,50.395577
300,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,51.890105
315,D,25,10.000000,10,15.000000,1,240.000000,2,1,0,53.373606
315,F,31,10.000000,10,15.000000,0,0.000000,6,1,1,53.801374
330,D,25,10.000000,10,15.000000,2,480.000000,0,0,0,0.000000
330,F,31,10.000000,10,15.000000,1,240.000000,5,0,0,51.696726
345,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,50.440396
345,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,53.690260
