sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,5,0,52.510031
15,15.000000,0,0.000000,0,108,0,53.667826
30,15.000000,0,0.000000,0,224,0,53.675827
45,15.000000,59,14160.000000,21,276,6,46.544033
60,15.000000,57,13680.000000,66,310,10,39.956112
75,15.000000,41,9840.000000,90,376,1,36.538790
90,15.000000,55,13200.000000,114,411,2,33.170166
105,15.000000,44,10560.000000,143,463,6,30.826501
120,15.000000,52,12480.000000,174,523,5,26.551466
135,15.000000,99,23760.000000,169,597,18,25.851605
150,15.000000,98,23520.000000,189,654,20,25.139727
165,15.000000,74,17760.000000,224,685,24,24.622750
180,15.000000,55,13200.000000,247,694,31,23.165128
195,15.000000,67,16080.000000,253,713,13,23.766293
210,15.000000,49,11760.000000,277,709,5,24.402570
225,15.000000,46,11040.000000,291,712,4,21.858186
240,15.000000,44,10560.000000,324,672,6,18.909546
255,15.000000,46,11040.000000,303,657,13,18.939967
270,15.000000,73,17520.000000,298,709,28,23.208240
285,15.000000,80,19200.000000,320,738,22,24.573119
300,15.000000,32,7680.000000,326,698,26,24.560654
315,15.000000,45,10800.000000,335,711,15,22.604722
330,15.000000,49,11760.000000,341,722,8,22.587444
345,15.000000,37,8880.000000,353,707,3,21.518655
360,15.000000,48,11520.000000,374,693,5,19.922668
375,15.000000,51,12240.000000,359,684,8,18.891151
390,15.000000,64,15360.000000,354,714,26,23.094466
405,15.000000,42,10080.000000,365,743,30,24.493421
420,15.000000,15,3600.000000,368,716,35,23.109642
435,15.000000,43,10320.000000,371,712,21,22.305169
450,15.000000,53,12720.000000,377,748,13,21.740572
465,15.000000,47,11280.000000,381,751,4,19.767315
480,15.000000,35,8400.000000,396,720,4,18.369006
495,15.000000,55,13200.000000,382,679,6,17.886326
510,15.000000,102,24480.000000,365,694,33,21.713692
525,15.000000,65,15600.000000,372,736,35,21.953225
540,15.000000,47,11280.000000,395,723,30,20.521436
555,15.000000,49,11760.000000,392,724,16,19.310649
570,15.000000,76,18240.000000,390,770,7,19.294053
585,15.000000,54,12960.000000,387,785,5,18.271837
600,15.000000,51,12240.000000,408,768,3,16.582311
615,15.000000,57,13680.000000,404,733,2,14.646480
630,15.000000,97,23280.000000,385,725,23,19.034819
645,15.000000,81,19440.000000,397,781,31,19.786183
660,15.000000,44,10560.000000,406,781,28,20.502177
675,15.000000,34,8160.000000,436,749,26,20.047516
690,15.000000,38,9120.000000,441,747,14,21.354057
705,15.000000,58,13920.000000,434,767,8,19.967439
720,15.000000,28,6720.000000,447,758,2,17.797617
735,15.000000,34,8160.000000,447,715,5,15.188574
750,15.000000,99,23760.000000,398,719,24,17.676965
765,15.000000,105,25200.000000,391,754,31,20.494560
780,15.000000,55,13200.000000,397,765,33,20.471972
795,15.000000,44,10560.000000,423,772,33,19.008480
810,15.000000,41,9840.000000,426,785,12,18.953276
825,15.000000,32,7680.000000,421,797,5,17.383788
840,15.000000,38,9120.000000,452,780,4,16.779121
855,15.000000,19,4560.000000,469,746,5,13.163986
870,15.000000,66,15840.000000,421,727,23,15.861188
885,15.000000,117,28080.000000,434,760,31,19.842491
900,15.000000,62,14880.000000,455,767,27,20.042244
