sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_PFO,ok,19.445371
5,24,0,9,0,15,0,57.644858,62.757569,0,VISSIM_ADAPTER_PFO,ok,19.445371
10,40,0,16,0,24,0,63.020284,77.719340,0,VISSIM_ADAPTER_PFO,ok,19.445371
15,67,0,24,0,43,0,65.396212,87.972739,0,VISSIM_ADAPTER_PFO,ok,19.445371
20,85,0,31,0,54,0,68.460609,96.183137,0,VISSIM_ADAPTER_PFO,ok,19.445371
25,106,0,36,0,68,2,70.101198,99.863436,0,VISSIM_ADAPTER_PFO,ok,19.445371
30,123,0,40,0,79,4,70.310976,103.273682,0,VISSIM_ADAPTER_PFO,ok,19.445371
35,138,1,45,2,86,4,69.091664,104.749738,3,VISSIM_ADAPTER_PFO,ok,19.445371
40,161,4,51,2,94,10,65.793688,104.115777,7,VISSIM_ADAPTER_PFO,ok,19.445371
45,184,9,60,4,101,10,62.487123,102.178287,18,VISSIM_ADAPTER_PFO,ok,19.445371
50,200,12,66,6,107,9,62.316581,104.515368,31,VISSIM_ADAPTER_PFO,ok,19.445371
55,222,16,73,7,113,13,61.310341,105.268453,36,VISSIM_ADAPTER_PFO,ok,19.445371
60,246,21,83,10,119,13,59.991676,104.781802,48,VISSIM_ADAPTER_PFO,ok,10.148566
65,270,24,90,8,128,20,61.173090,103.987263,41,VISSIM_ADAPTER_PFO,ok,10.148566
70,294,29,94,5,133,33,64.868961,105.501739,24,VISSIM_ADAPTER_PFO,ok,10.148566
75,315,41,104,4,136,30,68.346072,106.992785,18,VISSIM_ADAPTER_PFO,ok,10.148566
80,338,55,108,8,138,29,69.771283,108.317490,19,VISSIM_ADAPTER_PFO,ok,10.148566
85,358,71,110,3,137,37,69.625924,108.028491,28,VISSIM_ADAPTER_PFO,ok,10.148566
90,384,83,118,4,149,30,69.024208,109.190564,38,VISSIM_ADAPTER_PFO,ok,10.148566
95,406,90,125,9,155,27,68.450139,107.934793,46,VISSIM_ADAPTER_PFO,ok,10.148566
100,428,91,128,10,164,35,66.610353,108.082109,52,VISSIM_ADAPTER_PFO,ok,10.148566
105,440,99,129,10,174,28,64.348597,107.829075,66,VISSIM_ADAPTER_PFO,ok,10.148566
110,454,102,130,15,177,30,62.099401,108.791098,78,VISSIM_ADAPTER_PFO,ok,10.148566
115,467,106,132,20,184,25,57.872152,104.210770,99,VISSIM_ADAPTER_PFO,ok,10.148566
120,490,105,132,17,202,34,54.810438,104.873710,120,VISSIM_ADAPTER_PFO,ok,10.089059
125,512,99,133,20,210,50,54.375120,101.605199,73,VISSIM_ADAPTER_PFO,ok,10.089059
130,534,99,137,22,213,63,56.268236,100.728630,58,VISSIM_ADAPTER_PFO,ok,10.089059
135,552,116,137,28,213,58,57.791523,99.028461,56,VISSIM_ADAPTER_PFO,ok,10.089059
140,565,125,137,37,207,59,57.700433,98.012439,66,VISSIM_ADAPTER_PFO,ok,10.089059
145,585,143,140,37,208,57,56.661903,96.049663,67,VISSIM_ADAPTER_PFO,ok,10.089059
150,596,158,137,45,207,49,53.781923,92.507084,84,VISSIM_ADAPTER_PFO,ok,10.089059
155,611,180,137,52,209,33,51.244065,89.661081,97,VISSIM_ADAPTER_PFO,ok,10.089059
160,628,187,136,52,212,41,49.768235,88.209681,121,VISSIM_ADAPTER_PFO,ok,10.089059
165,631,188,134,52,199,58,48.507266,87.820139,132,VISSIM_ADAPTER_PFO,ok,10.089059
