sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,2.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,2.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,2.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,F,31,2.000000,10,15.000000,0,0.000000,5,0,0,49.616554
60,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,F,31,2.000000,10,15.000000,0,0.000000,14,2,0,37.218749
75,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,F,31,2.000000,10,15.000000,0,0.000000,18,2,0,13.689892
90,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,F,31,2.000000,10,15.000000,0,0.000000,24,3,0,8.558452
105,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,F,31,2.000000,10,15.000000,0,0.000000,28,2,0,11.081166
120,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,F,31,2.000000,10,15.000000,0,0.000000,40,5,0,10.653491
135,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
135,F,31,2.000000,10,15.000000,0,0.000000,46,4,0,6.054193
150,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
150,F,31,2.000000,10,15.000000,0,0.000000,55,6,0,5.249036
165,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
165,F,31,2.000000,10,15.000000,0,0.000000,57,4,0,5.543082
180,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
180,F,31,2.000000,10,15.000000,0,0.000000,59,6,0,3.806762
195,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
195,F,31,2.000000,10,15.000000,0,0.000000,62,4,0,3.584105
210,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
210,F,31,2.000000,10,15.000000,1,240.000000,63,6,0,2.818549
225,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,F,31,2.000000,10,15.000000,1,240.000000,63,4,0,3.456257
240,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
240,F,31,2.000000,10,15.000000,1,240.000000,65,6,0,2.306733
255,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
255,F,31,2.000000,10,15.000000,2,480.000000,65,4,1,3.565794
270,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
270,F,31,2.000000,10,15.000000,0,0.000000,64,5,0,2.484069
285,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
285,F,31,2.000000,10,15.000000,0,0.000000,62,4,0,3.690837
300,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
300,F,31,2.000000,10,15.000000,1,240.000000,64,6,0,2.853039
315,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
315,F,31,2.000000,10,15.000000,1,240.000000,62,4,0,3.741920
