sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,10.000000,2.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,2400.000000,600.000000,10.000000,2.000000,120.000000,80,0,3,0,77,0,54.120255,103.451284,0
30,2400.000000,600.000000,10.000000,2.000000,120.000000,163,0,7,0,156,0,54.246084,113.592995,0
45,2400.000000,600.000000,10.000000,2.000000,120.000000,260,14,16,6,211,13,47.679355,95.852833,21
60,2400.000000,600.000000,10.000000,2.000000,120.000000,324,47,14,16,232,15,40.597237,112.990048,65
75,2400.000000,600.000000,10.000000,2.000000,120.000000,376,64,13,24,250,25,33.446255,116.416328,102
90,2400.000000,600.000000,10.000000,2.000000,120.000000,452,105,14,30,280,23,33.724008,105.824316,144
105,2400.000000,600.000000,10.000000,2.000000,120.000000,520,127,13,29,321,30,30.770670,94.013539,182
120,2400.000000,600.000000,10.000000,2.000000,120.000000,565,138,20,44,336,27,24.692072,99.933863,239
135,2400.000000,600.000000,10.000000,2.000000,120.000000,620,153,19,56,357,35,21.929409,110.927932,245
150,2400.000000,600.000000,10.000000,2.000000,120.000000,686,189,20,67,372,38,22.743661,105.652323,265
165,2400.000000,600.000000,10.000000,2.000000,120.000000,761,224,22,74,399,42,22.863791,106.424833,292
180,2400.000000,600.000000,10.000000,2.000000,120.000000,833,250,21,81,430,51,19.837760,100.929782,370
195,2400.000000,600.000000,10.000000,2.000000,120.000000,918,265,19,76,490,68,19.236105,105.821391,403
210,2400.000000,600.000000,10.000000,2.000000,120.000000,987,300,16,69,528,74,18.333481,113.285032,476
225,2400.000000,600.000000,10.000000,2.000000,120.000000,1053,334,16,69,564,70,15.232453,108.924444,569
240,2400.000000,600.000000,10.000000,2.000000,120.000000,1096,361,16,68,583,68,11.401754,113.849561,694
255,2400.000000,600.000000,10.000000,2.000000,120.000000,1140,386,20,69,596,69,10.603468,103.656268,687
270,2400.000000,600.000000,10.000000,2.000000,120.000000,1193,424,25,71,611,62,10.268526,110.089267,758
285,2400.000000,600.000000,10.000000,2.000000,120.000000,1236,464,23,71,615,63,10.372393,113.347305,816
300,2400.000000,600.000000,10.000000,2.000000,120.000000,1293,492,19,75,640,67,10.223097,107.303441,839
315,2400.000000,600.000000,10.000000,2.000000,120.000000,1355,498,19,74,681,83,9.366291,106.824384,911
330,2400.000000,600.000000,10.000000,2.000000,120.000000,1410,532,23,71,711,73,8.926221,110.214287,989
345,2400.000000,600.000000,10.000000,2.000000,120.000000,1437,537,18,68,725,89,7.193073,117.637187,1045
360,2400.000000,600.000000,10.000000,2.000000,120.000000,1454,537,18,67,716,116,5.396617,111.295108,1109
375,2400.000000,600.000000,10.000000,2.000000,120.000000,1488,535,18,72,728,135,6.363732,109.131310,1078
390,2400.000000,600.000000,10.000000,2.000000,120.000000,1533,551,19,73,744,146,6.717856,104.738550,1119
405,2400.000000,600.000000,10.000000,2.000000,120.000000,1584,572,18,81,770,143,5.920336,104.441064,1199
420,2400.000000,600.000000,10.000000,2.000000,120.000000,1617,598,23,83,785,128,5.723611,111.183069,1241
435,2400.000000,600.000000,10.000000,2.000000,120.000000,1625,609,23,72,776,145,5.674921,105.459712,1267
450,2400.000000,600.000000,10.000000,2.000000,120.000000,1661,632,25,66,802,136,5.860308,107.605531,1315
465,2400.000000,600.000000,10.000000,2.000000,120.000000,1691,630,23,66,831,141,5.168908,108.643204,1386
480,2400.000000,600.000000,10.000000,2.000000,120.000000,1717,632,24,70,846,145,4.639574,107.533038,1419
495,2400.000000,600.000000,10.000000,2.000000,120.000000,1727,630,20,71,845,161,4.476460,103.252208,1409
510,2400.000000,600.000000,10.000000,2.000000,120.000000,1748,642,24,77,840,165,4.913790,107.775413,1433
525,2400.000000,600.000000,10.000000,2.000000,120.000000,1773,658,19,78,851,167,4.207989,100.959400,1457
540,2400.000000,600.000000,10.000000,2.000000,120.000000,1798,680,16,84,865,153,3.719252,113.963910,1510
555,2400.000000,600.000000,10.000000,2.000000,120.000000,1813,691,22,81,864,155,3.765970,101.998682,1503
570,2400.000000,600.000000,10.000000,2.000000,120.000000,1833,705,21,69,888,150,4.360573,111.137385,1550
585,2400.000000,600.000000,10.000000,2.000000,120.000000,1839,706,20,69,895,149,4.157666,104.778550,1562
600,2400.000000,600.000000,10.000000,2.000000,120.000000,1841,702,23,71,897,148,3.833329,107.152295,1587
615,2400.000000,600.000000,10.000000,2.000000,120.000000,1854,698,26,70,900,160,3.824745,99.830406,1569
630,2400.000000,600.000000,10.000000,2.000000,120.000000,1865,706,23,74,891,171,3.807565,104.301845,1588
645,2400.000000,600.000000,10.000000,2.000000,120.000000,1900,715,24,83,910,168,3.431641,99.635414,1634
660,2400.000000,600.000000,10.000000,2.000000,120.000000,1920,729,24,87,917,163,3.106916,110.395158,1667
675,2400.000000,600.000000,10.000000,2.000000,120.000000,1938,723,31,88,917,179,3.573880,103.121948,1672
690,2400.000000,600.000000,10.000000,2.000000,120.000000,1950,739,29,69,935,178,4.718555,106.161927,1669
705,2400.000000,600.000000,10.000000,2.000000,120.000000,1945,738,23,68,938,178,4.901793,110.493980,1673
720,2400.000000,600.000000,10.000000,2.000000,120.000000,1935,732,19,73,927,184,4.143449,107.029989,1684
735,2400.000000,600.000000,10.000000,2.000000,120.000000,1930,739,19,76,928,168,3.598516,110.677185,1664
750,2400.000000,600.000000,10.000000,2.000000,120.000000,1924,732,16,80,920,176,2.800288,99.180944,1668
765,2400.000000,600.000000,10.000000,2.000000,120.000000,1937,731,17,85,928,176,2.402613,98.303808,1698
780,2400.000000,600.000000,10.000000,2.000000,120.000000,1958,735,17,89,945,172,2.343667,97.449458,1742
795,2400.000000,600.000000,10.000000,2.000000,120.000000,1975,731,19,90,958,177,2.434650,101.414599,1747
810,2400.000000,600.000000,10.000000,2.000000,120.000000,1979,731,18,76,976,178,3.277056,106.408912,1749
825,2400.000000,600.000000,10.000000,2.000000,120.000000,1978,731,20,67,985,175,3.469477,111.134555,1753
840,2400.000000,600.000000,10.000000,2.000000,120.000000,1958,728,18,70,965,177,2.531232,108.793672,1744
855,2400.000000,600.000000,10.000000,2.000000,120.000000,1963,730,21,70,968,174,2.479268,108.278999,1760
870,2400.000000,600.000000,10.000000,2.000000,120.000000,1962,730,22,72,960,178,2.426558,111.799451,1743
885,2400.000000,600.000000,10.000000,2.000000,120.000000,1970,729,19,75,971,176,2.133550,105.494953,1763
900,2400.000000,600.000000,10.000000,2.000000,120.000000,1978,729,20,76,972,181,2.230032,111.872994,1770
