sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
5,25,0,5,0,20,0,57.463029,66.822785,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
10,48,0,15,0,33,0,59.848951,74.359003,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
15,69,0,18,0,51,0,62.347248,90.655165,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
20,96,0,25,0,71,0,63.858801,96.373101,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
25,126,0,29,0,96,1,64.052589,100.506907,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
30,144,0,34,0,107,3,64.027419,100.675270,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
35,170,1,36,1,126,6,62.471233,106.750133,3,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
40,196,6,41,2,138,9,58.851770,105.923175,12,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
45,217,12,43,4,148,10,54.895426,107.271803,21,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
50,243,16,48,5,163,11,53.441314,106.643694,34,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
55,270,24,53,8,172,13,51.756640,106.985112,44,VISSIM_ADAPTER_NO-CONTROL,ok,0.28162
60,296,31,59,11,185,10,49.818859,108.459876,53,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
65,317,33,60,11,197,16,49.511511,109.319876,49,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
70,344,36,66,6,207,29,50.489708,109.061004,48,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
75,373,50,73,1,220,29,51.107153,106.517445,46,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
80,397,61,80,4,225,27,52.176177,106.563235,53,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
85,420,68,83,4,229,36,52.971976,107.894384,69,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
90,444,83,88,7,235,31,53.573186,108.805130,80,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
95,465,93,92,6,240,34,52.101135,105.108590,91,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
100,486,105,96,6,252,27,51.038060,103.892941,111,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
105,504,109,98,7,263,27,49.875945,104.571698,125,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
110,523,116,95,6,276,30,47.477683,100.357747,143,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
115,539,120,97,9,288,25,44.943494,97.997234,155,VISSIM_ADAPTER_NO-CONTROL,ok,0.283108
120,556,124,100,6,293,33,42.899680,95.377819,180,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
125,574,135,104,9,301,25,40.731875,94.813414,186,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
130,592,119,111,12,294,56,41.615371,93.613278,148,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
135,609,123,105,16,297,68,43.186159,97.148737,134,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
140,631,136,106,23,310,56,44.769205,100.725024,132,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
145,658,148,104,25,323,58,45.960464,102.456487,148,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
150,681,165,111,29,323,53,45.922125,96.292580,152,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
155,705,186,110,34,329,46,45.128797,96.855411,166,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
160,727,200,117,38,329,43,44.386702,97.950121,171,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
165,740,212,118,38,326,46,42.858870,99.532622,191,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
170,745,217,113,40,321,54,41.717364,100.704778,218,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
175,756,222,117,40,315,62,40.680384,99.443698,232,VISSIM_ADAPTER_NO-CONTROL,ok,0.286666
180,763,223,114,44,322,60,39.791327,100.960551,244,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
185,775,232,114,50,330,49,38.108078,102.913428,262,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
190,793,232,117,50,341,53,37.274966,101.044284,229,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
195,803,230,113,42,345,73,38.950290,99.520346,215,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
200,810,234,113,40,361,62,40.967774,100.150502,200,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
205,826,234,121,34,368,69,43.067453,96.344107,196,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
210,829,249,111,28,381,60,43.387051,96.295160,216,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
215,830,251,114,23,384,58,42.532602,95.932029,240,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
220,847,262,118,17,402,48,41.912505,97.012005,249,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
225,858,261,112,20,412,53,41.970042,101.160251,266,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
230,857,275,113,20,407,42,40.411158,101.933138,291,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
235,854,286,109,16,403,40,39.061056,105.781113,301,VISSIM_ADAPTER_NO-CONTROL,ok,0.281444
240,839,290,101,11,391,46,37.933962,109.385712,325,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
245,829,303,102,6,379,39,36.021150,107.246137,351,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
250,813,308,99,13,372,21,33.333416,106.721613,347,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
255,817,281,101,16,348,71,34.011164,106.255149,312,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
260,824,283,107,22,348,64,35.083004,106.070204,286,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
265,834,278,105,31,355,65,36.529291,102.961940,263,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
270,850,280,108,40,365,57,37.746126,102.851731,246,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
275,860,282,105,39,369,65,39.092428,105.738245,231,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
280,892,280,115,42,392,63,39.997356,97.655525,225,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
285,908,281,112,40,401,74,40.185779,94.445896,229,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
290,916,286,108,40,401,81,40.175698,95.492844,237,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
295,925,297,112,47,397,72,39.277976,91.247387,238,VISSIM_ADAPTER_NO-CONTROL,ok,0.274158
300,927,293,111,56,392,75,38.387126,86.871198,257,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
305,924,301,115,58,387,63,37.730917,88.128087,276,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
310,924,309,112,62,388,53,36.170414,91.886062,288,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
315,922,303,105,57,381,76,35.211474,92.277626,256,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
320,916,298,106,48,375,89,36.962954,93.360022,240,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
325,918,301,111,43,379,84,38.987756,93.711500,225,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
330,928,309,110,37,393,79,39.716784,91.979572,232,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
335,938,312,117,36,406,67,40.070685,93.656159,259,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
340,939,322,118,27,407,65,39.939584,93.668774,275,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
345,943,336,119,21,410,57,38.733007,93.660778,296,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
350,958,340,118,15,426,59,37.473316,94.198732,321,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
355,957,336,118,11,423,69,36.802552,95.491141,349,VISSIM_ADAPTER_NO-CONTROL,ok,0.282081
360,948,347,116,7,422,56,35.618188,96.469137,377,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
365,943,352,112,5,416,58,34.290598,94.996018,405,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
370,938,358,109,8,410,53,33.045178,95.773598,435,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
375,926,360,103,11,396,56,31.300630,97.976545,424,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
380,932,339,108,19,388,78,32.077752,99.326618,392,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
385,936,336,113,31,382,74,33.130567,99.976882,367,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
390,932,339,108,42,380,63,33.251795,101.554881,352,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
395,941,331,106,49,391,64,34.381772,104.832695,347,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
400,955,328,104,51,404,68,35.120486,105.729691,341,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
405,980,336,106,59,417,62,35.881521,106.415628,333,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
410,1006,342,111,61,428,64,36.161056,106.097353,333,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
415,1028,348,117,61,436,66,35.767745,105.994516,349,VISSIM_ADAPTER_NO-CONTROL,ok,0.280684
420,1033,350,121,64,426,72,35.935912,106.009964,372,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
425,1039,353,120,66,426,74,35.217818,102.559118,381,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
430,1038,354,123,65,413,83,34.950871,101.907964,390,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
435,1033,376,123,64,410,60,33.191845,99.924342,394,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
440,1029,362,118,60,400,89,33.589268,102.232247,362,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
445,1032,367,116,54,411,84,34.390086,100.277950,324,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
450,1037,371,118,47,419,82,35.692985,97.671433,310,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
455,1036,370,119,45,426,76,36.214543,96.924534,321,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
460,1037,369,119,35,437,77,36.532614,99.247721,337,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
465,1029,376,121,35,435,62,35.412142,98.683070,352,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
470,1033,368,122,31,442,70,34.673467,97.380402,365,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
475,1042,377,115,26,460,64,33.928585,95.549237,400,VISSIM_ADAPTER_NO-CONTROL,ok,0.275548
480,1048,385,119,23,461,60,33.718398,95.724348,406,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
485,1034,394,114,19,455,52,32.755033,97.947172,424,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
490,1024,402,113,18,440,51,31.809812,99.936026,444,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
495,1019,419,111,13,436,40,30.270380,101.093396,463,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
500,1008,419,109,14,421,45,28.529571,100.788269,431,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
505,1008,401,113,19,404,71,29.202117,95.571385,420,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
510,996,399,102,25,399,71,29.537298,94.507236,398,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
515,1002,394,101,32,404,71,31.104707,93.228586,368,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
520,1016,391,105,41,408,71,33.048924,92.049931,355,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
525,1033,389,106,49,415,74,34.286003,95.522545,346,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
530,1061,404,112,53,425,67,35.206950,98.154827,349,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
535,1081,411,112,52,441,65,35.054791,102.250119,367,VISSIM_ADAPTER_NO-CONTROL,ok,0.295087
540,1086,413,108,60,441,64,34.641542,106.100032,374,VISSIM_ADAPTER_NO-CONTROL,ok,0.298034
545,1095,417,115,62,434,67,34.275728,106.535823,391,VISSIM_ADAPTER_NO-CONTROL,ok,0.298034
